fname,raw_text,text
kitchen_cap_3.wav,Amid the silence an item is being moved.,amid the silence an item is being moved
kitchen_cap_4.wav,An item is being moved among otherwise silence.,an item is being moved among otherwise silence
kitchen_cap_5.wav,"a low humming constantly, a hard object hits the floor and is moved back and forth across a wood floor.",a low humming constantly a hard object hits the floor and is moved back and forth across a wood floor
scrapping.wav,A knife being sharpened on a metal grinder.,a knife being sharpened on a metal grinder
scrapping.wav,A knife is being sharpened on a metal grinder.,a knife is being sharpened on a metal grinder
scrapping.wav,"A large blade grinds and resonates back and forth against rough, sharpening tool.",a large blade grinds and resonates back and forth against rough sharpening tool
scrapping.wav,Someone rubbing a piece of metal against another piece of metal,someone rubbing a piece of metal against another piece of metal
scrapping.wav,The steady rhythm of steel grinding against steel.,the steady rhythm of steel grinding against steel
scrapping_cap_1.wav,A knife being sharpened on a metal grinder.,a knife being sharpened on a metal grinder
scrapping_cap_2.wav,A knife is being sharpened on a metal grinder.,a knife is being sharpened on a metal grinder
scrapping_cap_3.wav,"A large blade grinds and resonates back and forth against rough, sharpening tool.",a large blade grinds and resonates back and forth against rough sharpening tool
scrapping_cap_4.wav,Someone rubbing a piece of metal against another piece of metal,someone rubbing a piece of metal against another piece of metal
scrapping_cap_5.wav,The steady rhythm of steel grinding against steel.,the steady rhythm of steel grinding against steel
Floor_trading3.wav,A bell rings and a several people are talking in a crowd.,a bell rings and a several people are talking in a crowd
Floor_trading3.wav,A bell sounds while crowds of people chatter and cheer.,a bell sounds while crowds of people chatter and cheer
Floor_trading3.wav,"A large group of people are talking, some yelling, and a bell rings once.",a large group of people are talking some yelling and a bell rings once
Floor_trading3.wav,"Crowds chatter, a bell sounds and people continue to chatter and cheer.",crowds chatter a bell sounds and people continue to chatter and cheer
Floor_trading3.wav,"When the bell rings, several people are still talking.",when the bell rings several people are still talking
Floor_trading3_cap_1.wav,A bell rings and a several people are talking in a crowd.,a bell rings and a several people are talking in a crowd
Floor_trading3_cap_2.wav,A bell sounds while crowds of people chatter and cheer.,a bell sounds while crowds of people chatter and cheer
Floor_trading3_cap_3.wav,"A large group of people are talking, some yelling, and a bell rings once.",a large group of people are talking some yelling and a bell rings once
Floor_trading3_cap_4.wav,"Crowds chatter, a bell sounds and people continue to chatter and cheer.",crowds chatter a bell sounds and people continue to chatter and cheer
Floor_trading3_cap_5.wav,"When the bell rings, several people are still talking.",when the bell rings several people are still talking
Pelicans_Baby Pelicans_Waves.wav,Many seagulls are squawking and chirping over the ocean.,many seagulls are squawking and chirping over the ocean
Pelicans_Baby Pelicans_Waves.wav,Seagulls are cawing and chirping as wave crash on the shore.,seagulls are cawing and chirping as wave crash on the shore
Pelicans_Baby Pelicans_Waves.wav,"Seagulls are squawking, chirping and cawing as waves are gently lapping the ocean shore.",seagulls are squawking chirping and cawing as waves are gently lapping the ocean shore
Pelicans_Baby Pelicans_Waves.wav,"Seagulls are squawking, chirping, and cawing as waves gently lap the ocean shore.",seagulls are squawking chirping and cawing as waves gently lap the ocean shore
Pelicans_Baby Pelicans_Waves.wav,The seagulls are cawing and chirping while the waves is crashing the shore,the seagulls are cawing and chirping while the waves is crashing the shore
Pelicans_Baby Pelicans_Waves_cap_1.wav,Many seagulls are squawking and chirping over the ocean.,many seagulls are squawking and chirping over the ocean
Pelicans_Baby Pelicans_Waves_cap_2.wav,Seagulls are cawing and chirping as wave crash on the shore.,seagulls are cawing and chirping as wave crash on the shore
Pelicans_Baby Pelicans_Waves_cap_3.wav,"Seagulls are squawking, chirping and cawing as waves are gently lapping the ocean shore.",seagulls are squawking chirping and cawing as waves are gently lapping the ocean shore
Pelicans_Baby Pelicans_Waves_cap_4.wav,"Seagulls are squawking, chirping, and cawing as waves gently lap the ocean shore.",seagulls are squawking chirping and cawing as waves gently lap the ocean shore
Pelicans_Baby Pelicans_Waves_cap_5.wav,The seagulls are cawing and chirping while the waves is crashing the shore,the seagulls are cawing and chirping while the waves is crashing the shore
Gentle Sea On Flat Beach.wav,A person rolls for a while in a pond.,a person rolls for a while in a pond
Gentle Sea On Flat Beach.wav,"The water ran, splashing as it dropped into the pool.",the water ran splashing as it dropped into the pool
Gentle Sea On Flat Beach.wav,Water in a river is lapping up against a dock.,water in a river is lapping up against a dock
Gentle Sea On Flat Beach.wav,Water in the river is lapping up against a dock.,water in the river is lapping up against a dock
Gentle Sea On Flat Beach.wav,"Water splashing, running, and dropping into and a pool.",water splashing running and dropping into and a pool
Gentle Sea On Flat Beach_cap_1.wav,A person rolls for a while in a pond.,a person rolls for a while in a pond
Gentle Sea On Flat Beach_cap_2.wav,"The water ran, splashing as it dropped into the pool.",the water ran splashing as it dropped into the pool
Gentle Sea On Flat Beach_cap_3.wav,Water in a river is lapping up against a dock.,water in a river is lapping up against a dock
Gentle Sea On Flat Beach_cap_4.wav,Water in the river is lapping up against a dock.,water in the river is lapping up against a dock
Gentle Sea On Flat Beach_cap_5.wav,"Water splashing, running, and dropping into and a pool.",water splashing running and dropping into and a pool
sail-boat-inside.wav,A boat in the water is moving closer and closer,a boat in the water is moving closer and closer
sail-boat-inside.wav,"In the water, a boat is moving increasingly nearer.",in the water a boat is moving increasingly nearer
sail-boat-inside.wav,Water is lapping up against a boat and a dock.,water is lapping up against a boat and a dock
sail-boat-inside.wav,Water is lapping up against the dock and boat.,water is lapping up against the dock and boat
sail-boat-inside.wav,Water rubs against the side of a container and echoes.,water rubs against the side of a container and echoes
sail-boat-inside_cap_1.wav,A boat in the water is moving closer and closer,a boat in the water is moving closer and closer
sail-boat-inside_cap_2.wav,"In the water, a boat is moving increasingly nearer.",in the water a boat is moving increasingly nearer
sail-boat-inside_cap_3.wav,Water is lapping up against a boat and a dock.,water is lapping up against a boat and a dock
sail-boat-inside_cap_4.wav,Water is lapping up against the dock and boat.,water is lapping up against the dock and boat
sail-boat-inside_cap_5.wav,Water rubs against the side of a container and echoes.,water rubs against the side of a container and echoes
two noise generators 01.wav,A radio is playing but producing only loud electrical static.,a radio is playing but producing only loud electrical static
two noise generators 01.wav,Loud electrical static noise plays on a radio.,loud electrical static noise plays on a radio
two noise generators 01.wav,The sound grew higher in pitch with a clear buzzing and clicking.,the sound grew higher in pitch with a clear buzzing and clicking
two noise generators 01.wav,static electricity from some type of electronic device caused distinct static noises in the back,static electricity from some type of electronic device caused distinct static noises in the back
two noise generators 01.wav,static from some type of electronic device with distinct static noises in the back,static from some type of electronic device with distinct static noises in the back
two noise generators 01_cap_1.wav,A radio is playing but producing only loud electrical static.,a radio is playing but producing only loud electrical static
two noise generators 01_cap_2.wav,Loud electrical static noise plays on a radio.,loud electrical static noise plays on a radio
two noise generators 01_cap_3.wav,The sound grew higher in pitch with a clear buzzing and clicking.,the sound grew higher in pitch with a clear buzzing and clicking
two noise generators 01_cap_4.wav,static electricity from some type of electronic device caused distinct static noises in the back,static electricity from some type of electronic device caused distinct static noises in the back
two noise generators 01_cap_5.wav,static from some type of electronic device with distinct static noises in the back,static from some type of electronic device with distinct static noises in the back
Bird Effects ME.A1.wav,A large amount of rain is falling down outside.,a large amount of rain is falling down outside
Bird Effects ME.A1.wav,A very strong waterfall is flowing at a brisk and steady rate.,a very strong waterfall is flowing at a brisk and steady rate
Bird Effects ME.A1.wav,An very strong waterfall is flowing at a brisk and steady rate.,an very strong waterfall is flowing at a brisk and steady rate
Bird Effects ME.A1.wav,Rain falls down at a constant and heavy rate.,rain falls down at a constant and heavy rate
Bird Effects ME.A1.wav,Rain falls down heavily at a constant rate.,rain falls down heavily at a constant rate
Bird Effects ME.A1_cap_1.wav,A large amount of rain is falling down outside.,a large amount of rain is falling down outside
Bird Effects ME.A1_cap_2.wav,A very strong waterfall is flowing at a brisk and steady rate.,a very strong waterfall is flowing at a brisk and steady rate
Bird Effects ME.A1_cap_3.wav,An very strong waterfall is flowing at a brisk and steady rate.,an very strong waterfall is flowing at a brisk and steady rate
Bird Effects ME.A1_cap_4.wav,Rain falls down at a constant and heavy rate.,rain falls down at a constant and heavy rate
Bird Effects ME.A1_cap_5.wav,Rain falls down heavily at a constant rate.,rain falls down heavily at a constant rate
ship engine.wav,A motor gurgles and churns heavily and steadily.,a motor gurgles and churns heavily and steadily
ship engine.wav,A truck is idle and covers all the other noises.,a truck is idle and covers all the other noises
ship engine.wav,An idling truck seems to cover all the other noises.,an idling truck seems to cover all the other noises
ship engine.wav,An large engine chugs and gurgles steadily and continuously.,an large engine chugs and gurgles steadily and continuously
ship engine.wav,An old engine is idling and not running very fast.,an old engine is idling and not running very fast
ship engine_cap_1.wav,A motor gurgles and churns heavily and steadily.,a motor gurgles and churns heavily and steadily
ship engine_cap_2.wav,A truck is idle and covers all the other noises.,a truck is idle and covers all the other noises
ship engine_cap_3.wav,An idling truck seems to cover all the other noises.,an idling truck seems to cover all the other noises
ship engine_cap_4.wav,An large engine chugs and gurgles steadily and continuously.,an large engine chugs and gurgles steadily and continuously
ship engine_cap_5.wav,An old engine is idling and not running very fast.,an old engine is idling and not running very fast
BitmapNoise1.wav,A shrill electronic buzz repeats in a pattern.,a shrill electronic buzz repeats in a pattern
BitmapNoise1.wav,A shrill electronic buzz repeats itself in a pattern.,a shrill electronic buzz repeats itself in a pattern
BitmapNoise1.wav,An electric static noise ringing and playing in a series of pitches.,an electric static noise ringing and playing in a series of pitches
BitmapNoise1.wav,Annoying static that continuously changes volumes and tone.,annoying static that continuously changes volumes and tone
BitmapNoise1.wav,Annoying static that continuously changes volumes and tones.,annoying static that continuously changes volumes and tones
BitmapNoise1_cap_1.wav,A shrill electronic buzz repeats in a pattern.,a shrill electronic buzz repeats in a pattern
BitmapNoise1_cap_2.wav,A shrill electronic buzz repeats itself in a pattern.,a shrill electronic buzz repeats itself in a pattern
BitmapNoise1_cap_3.wav,An electric static noise ringing and playing in a series of pitches.,an electric static noise ringing and playing in a series of pitches
BitmapNoise1_cap_4.wav,Annoying static that continuously changes volumes and tone.,annoying static that continuously changes volumes and tone
BitmapNoise1_cap_5.wav,Annoying static that continuously changes volumes and tones.,annoying static that continuously changes volumes and tones
"INT Factory budimka, pozega.wav",A heavy engine automobile operating and pressing off steam.,a heavy engine automobile operating and pressing off steam
"INT Factory budimka, pozega.wav",A large vehicle running and the hiss of steam.,a large vehicle running and the hiss of steam
"INT Factory budimka, pozega.wav",Cars are getting washed in the shop by a water spraying machine.,cars are getting washed in the shop by a water spraying machine
"INT Factory budimka, pozega.wav",Low mechanical rumbling with an occasional annoying hiss in the background.,low mechanical rumbling with an occasional annoying hiss in the background
"INT Factory budimka, pozega.wav",Low mechanical rumbling with occasional hissing in the background.,low mechanical rumbling with occasional hissing in the background
"INT Factory budimka, pozega_cap_1.wav",A heavy engine automobile operating and pressing off steam.,a heavy engine automobile operating and pressing off steam
"INT Factory budimka, pozega_cap_2.wav",A large vehicle running and the hiss of steam.,a large vehicle running and the hiss of steam
"INT Factory budimka, pozega_cap_3.wav",Cars are getting washed in the shop by a water spraying machine.,cars are getting washed in the shop by a water spraying machine
"INT Factory budimka, pozega_cap_4.wav",Low mechanical rumbling with an occasional annoying hiss in the background.,low mechanical rumbling with an occasional annoying hiss in the background
"INT Factory budimka, pozega_cap_5.wav",Low mechanical rumbling with occasional hissing in the background.,low mechanical rumbling with occasional hissing in the background
book_heavy_noise.wav,A person flips through the pages of a book very fast.,a person flips through the pages of a book very fast
book_heavy_noise.wav,A person going through pages of a book very rapidly.,a person going through pages of a book very rapidly
book_heavy_noise.wav,A person is flipping through pages of a book very fast.,a person is flipping through pages of a book very fast
book_heavy_noise.wav,A person is going through pages of a book rapidly.,a person is going through pages of a book rapidly
book_heavy_noise.wav,flipping pages of a book and scribbling down on paper with a marker.,flipping pages of a book and scribbling down on paper with a marker
book_heavy_noise_cap_1.wav,A person flips through the pages of a book very fast.,a person flips through the pages of a book very fast
book_heavy_noise_cap_2.wav,A person going through pages of a book very rapidly.,a person going through pages of a book very rapidly
book_heavy_noise_cap_3.wav,A person is flipping through pages of a book very fast.,a person is flipping through pages of a book very fast
book_heavy_noise_cap_4.wav,A person is going through pages of a book rapidly.,a person is going through pages of a book rapidly
book_heavy_noise_cap_5.wav,flipping pages of a book and scribbling down on paper with a marker.,flipping pages of a book and scribbling down on paper with a marker
Dripping water on metal.wav,A tap pouring water into a metal sink and then eventually being turned off.,a tap pouring water into a metal sink and then eventually being turned off
Dripping water on metal.wav,Rain patters steadily on a tin roof and water slides off,rain patters steadily on a tin roof and water slides off
Dripping water on metal.wav,Rain patters steadily on a tin roof while the water slides off.,rain patters steadily on a tin roof while the water slides off
Dripping water on metal.wav,Water dropping roughly onto a thin metal but no heavy rainfall.,water dropping roughly onto a thin metal but no heavy rainfall
Dripping water on metal.wav,Water is pouring into a metal sink from the tap and is eventually turned off.,water is pouring into a metal sink from the tap and is eventually turned off
Dripping water on metal_cap_1.wav,A tap pouring water into a metal sink and then eventually being turned off.,a tap pouring water into a metal sink and then eventually being turned off
Dripping water on metal_cap_2.wav,Rain patters steadily on a tin roof and water slides off,rain patters steadily on a tin roof and water slides off
Dripping water on metal_cap_3.wav,Rain patters steadily on a tin roof while the water slides off.,rain patters steadily on a tin roof while the water slides off
Dripping water on metal_cap_4.wav,Water dropping roughly onto a thin metal but no heavy rainfall.,water dropping roughly onto a thin metal but no heavy rainfall
Dripping water on metal_cap_5.wav,Water is pouring into a metal sink from the tap and is eventually turned off.,water is pouring into a metal sink from the tap and is eventually turned off
RBH_Household_Bathroom fan.wav,"A machine begins to run, then turns off.",a machine begins to run then turns off
RBH_Household_Bathroom fan.wav,A person operating an electric power tool in a garage.,a person operating an electric power tool in a garage
RBH_Household_Bathroom fan.wav,A person roughly operates an electric power tool while working in a garage.,a person roughly operates an electric power tool while working in a garage
RBH_Household_Bathroom fan.wav,The motor of a generator runs steadily in a factory,the motor of a generator runs steadily in a factory
RBH_Household_Bathroom fan.wav,Wind is blowing while a vehicle is in motion.,wind is blowing while a vehicle is in motion
RBH_Household_Bathroom fan_cap_1.wav,"A machine begins to run, then turns off.",a machine begins to run then turns off
RBH_Household_Bathroom fan_cap_2.wav,A person operating an electric power tool in a garage.,a person operating an electric power tool in a garage
RBH_Household_Bathroom fan_cap_3.wav,A person roughly operates an electric power tool while working in a garage.,a person roughly operates an electric power tool while working in a garage
RBH_Household_Bathroom fan_cap_4.wav,The motor of a generator runs steadily in a factory,the motor of a generator runs steadily in a factory
RBH_Household_Bathroom fan_cap_5.wav,Wind is blowing while a vehicle is in motion.,wind is blowing while a vehicle is in motion
SmallJarLidScrewUnscrew.wav,Glasses are stacked as a glass is pulled across the table.,glasses are stacked as a glass is pulled across the table
SmallJarLidScrewUnscrew.wav,"Object, open and closing of the lid of the object multiple times.",object open and closing of the lid of the object multiple times
SmallJarLidScrewUnscrew.wav,The opening and closing of the lid of an object multiple times.,the opening and closing of the lid of an object multiple times
SmallJarLidScrewUnscrew.wav,Two hard objects are being rubbed together over and over again.,two hard objects are being rubbed together over and over again
SmallJarLidScrewUnscrew.wav,"sliding a glass jar on a counter top, and taking the cap on and off as it slides.",sliding a glass jar on a counter top and taking the cap on and off as it slides
SmallJarLidScrewUnscrew_cap_1.wav,Glasses are stacked as a glass is pulled across the table.,glasses are stacked as a glass is pulled across the table
SmallJarLidScrewUnscrew_cap_2.wav,"Object, open and closing of the lid of the object multiple times.",object open and closing of the lid of the object multiple times
SmallJarLidScrewUnscrew_cap_3.wav,The opening and closing of the lid of an object multiple times.,the opening and closing of the lid of an object multiple times
SmallJarLidScrewUnscrew_cap_4.wav,Two hard objects are being rubbed together over and over again.,two hard objects are being rubbed together over and over again
SmallJarLidScrewUnscrew_cap_5.wav,"sliding a glass jar on a counter top, and taking the cap on and off as it slides.",sliding a glass jar on a counter top and taking the cap on and off as it slides
munition_shells.wav,A coin is dropped into a glass bottle eight times.,a coin is dropped into a glass bottle eight times
munition_shells.wav,A light metal object is repeatedly dropped onto a hard surface.,a light metal object is repeatedly dropped onto a hard surface
munition_shells.wav,"A light, metal object is being picked up and repeatedly dropped onto a hard surface.",a light metal object is being picked up and repeatedly dropped onto a hard surface
munition_shells.wav,A person flipping coins onto a hard surface.,a person flipping coins onto a hard surface
munition_shells.wav,A person is flipping coins onto a hard surface.,a person is flipping coins onto a hard surface
munition_shells_cap_1.wav,A coin is dropped into a glass bottle eight times.,a coin is dropped into a glass bottle eight times
munition_shells_cap_2.wav,A light metal object is repeatedly dropped onto a hard surface.,a light metal object is repeatedly dropped onto a hard surface
munition_shells_cap_3.wav,"A light, metal object is being picked up and repeatedly dropped onto a hard surface.",a light metal object is being picked up and repeatedly dropped onto a hard surface
munition_shells_cap_4.wav,A person flipping coins onto a hard surface.,a person flipping coins onto a hard surface
munition_shells_cap_5.wav,A person is flipping coins onto a hard surface.,a person is flipping coins onto a hard surface
Demolition_Backhoe_Debris into Dumpster #3.wav,A machine is running in the background and hard objects are being scraped and moved over another hard surface.,a machine is running in the background and hard objects are being scraped and moved over another hard surface
Demolition_Backhoe_Debris into Dumpster #3.wav,An engine whirs while objects break and snap into pieces.,an engine whirs while objects break and snap into pieces
Demolition_Backhoe_Debris into Dumpster #3.wav,An loaded trash truck crunching the trash to make more room inside the back.,an loaded trash truck crunching the trash to make more room inside the back
Demolition_Backhoe_Debris into Dumpster #3.wav,Someone is knocking into something heavy sounding it seems.,someone is knocking into something heavy sounding it seems
Demolition_Backhoe_Debris into Dumpster #3.wav,The engine rumbles as things begin to break and snap off.,the engine rumbles as things begin to break and snap off
Demolition_Backhoe_Debris into Dumpster #3_cap_1.wav,A machine is running in the background and hard objects are being scraped and moved over another hard surface.,a machine is running in the background and hard objects are being scraped and moved over another hard surface
Demolition_Backhoe_Debris into Dumpster #3_cap_2.wav,An engine whirs while objects break and snap into pieces.,an engine whirs while objects break and snap into pieces
Demolition_Backhoe_Debris into Dumpster #3_cap_3.wav,An loaded trash truck crunching the trash to make more room inside the back.,an loaded trash truck crunching the trash to make more room inside the back
Demolition_Backhoe_Debris into Dumpster #3_cap_4.wav,Someone is knocking into something heavy sounding it seems.,someone is knocking into something heavy sounding it seems
Demolition_Backhoe_Debris into Dumpster #3_cap_5.wav,The engine rumbles as things begin to break and snap off.,the engine rumbles as things begin to break and snap off
carpet_on_carpet.wav,A person banging shoes together then sweeping a floor.,a person banging shoes together then sweeping a floor
carpet_on_carpet.wav,"A person sweeps a hard surface, takes several steps in heels, and sweeps again.",a person sweeps a hard surface takes several steps in heels and sweeps again
carpet_on_carpet.wav,"A person sweeps a hard surface, while walking in heels.",a person sweeps a hard surface while walking in heels
carpet_on_carpet.wav,A woman walking in heels on a wooden floor is sweeping and then walks off.,a woman walking in heels on a wooden floor is sweeping and then walks off
carpet_on_carpet.wav,First a person bangs shoes together and then sweeps the floor.,first a person bangs shoes together and then sweeps the floor
carpet_on_carpet_cap_1.wav,A person banging shoes together then sweeping a floor.,a person banging shoes together then sweeping a floor
carpet_on_carpet_cap_2.wav,"A person sweeps a hard surface, takes several steps in heels, and sweeps again.",a person sweeps a hard surface takes several steps in heels and sweeps again
carpet_on_carpet_cap_3.wav,"A person sweeps a hard surface, while walking in heels.",a person sweeps a hard surface while walking in heels
carpet_on_carpet_cap_4.wav,A woman walking in heels on a wooden floor is sweeping and then walks off.,a woman walking in heels on a wooden floor is sweeping and then walks off
carpet_on_carpet_cap_5.wav,First a person bangs shoes together and then sweeps the floor.,first a person bangs shoes together and then sweeps the floor
by a busy road background.wav,"Cars are pass by on a nearby road, as something is being crinkled.",cars are pass by on a nearby road as something is being crinkled
by a busy road background.wav,A large amount of cars is quickly driving by.,a large amount of cars is quickly driving by
by a busy road background.wav,Road noise of cars passing by then a crinkling sound at the very end.,road noise of cars passing by then a crinkling sound at the very end
by a busy road background.wav,"The cars pass by, driving at an even rate of speed.",the cars pass by driving at an even rate of speed
by a busy road background.wav,traffic noises with a loud car in the middle and crunching noises near the end,traffic noises with a loud car in the middle and crunching noises near the end
by a busy road background_cap_1.wav,"Cars are pass by on a nearby road, as something is being crinkled.",cars are pass by on a nearby road as something is being crinkled
by a busy road background_cap_2.wav,A large amount of cars is quickly driving by.,a large amount of cars is quickly driving by
by a busy road background_cap_3.wav,Road noise of cars passing by then a crinkling sound at the very end.,road noise of cars passing by then a crinkling sound at the very end
by a busy road background_cap_4.wav,"The cars pass by, driving at an even rate of speed.",the cars pass by driving at an even rate of speed
by a busy road background_cap_5.wav,traffic noises with a loud car in the middle and crunching noises near the end,traffic noises with a loud car in the middle and crunching noises near the end
Paper_Shuffling_Crinkling_Crisp.wav,A person flips the pages of a book.,a person flips the pages of a book
Paper_Shuffling_Crinkling_Crisp.wav,A person is flipping pages of a book.,a person is flipping pages of a book
Paper_Shuffling_Crinkling_Crisp.wav,Multiple pages of paper are being turned over.,multiple pages of paper are being turned over
Paper_Shuffling_Crinkling_Crisp.wav,Multiple pieces of paper are being turned over.,multiple pieces of paper are being turned over
Paper_Shuffling_Crinkling_Crisp.wav,paper being crinkled over and over in the foreground,paper being crinkled over and over in the foreground
Paper_Shuffling_Crinkling_Crisp_cap_1.wav,A person flips the pages of a book.,a person flips the pages of a book
Paper_Shuffling_Crinkling_Crisp_cap_2.wav,A person is flipping pages of a book.,a person is flipping pages of a book
Paper_Shuffling_Crinkling_Crisp_cap_3.wav,Multiple pages of paper are being turned over.,multiple pages of paper are being turned over
Paper_Shuffling_Crinkling_Crisp_cap_4.wav,Multiple pieces of paper are being turned over.,multiple pieces of paper are being turned over
Paper_Shuffling_Crinkling_Crisp_cap_5.wav,paper being crinkled over and over in the foreground,paper being crinkled over and over in the foreground
school break noise outdoor.wav,A group of people including children are playing and shouting.,a group of people including children are playing and shouting
school break noise outdoor.wav,Some kids make noises as they place outside.,some kids make noises as they place outside
school break noise outdoor.wav,The adults and children are talking loudly and excitedly in the large waiting area.,the adults and children are talking loudly and excitedly in the large waiting area
school break noise outdoor.wav,The large waiting area has adults and children talking loudly in it.,the large waiting area has adults and children talking loudly in it
school break noise outdoor.wav,a group of people including kids are shouting and playing.,a group of people including kids are shouting and playing
school break noise outdoor_cap_1.wav,A group of people including children are playing and shouting.,a group of people including children are playing and shouting
school break noise outdoor_cap_2.wav,Some kids make noises as they place outside.,some kids make noises as they place outside
school break noise outdoor_cap_3.wav,The adults and children are talking loudly and excitedly in the large waiting area.,the adults and children are talking loudly and excitedly in the large waiting area
school break noise outdoor_cap_4.wav,The large waiting area has adults and children talking loudly in it.,the large waiting area has adults and children talking loudly in it
school break noise outdoor_cap_5.wav,a group of people including kids are shouting and playing.,a group of people including kids are shouting and playing
FloiseFlower test 2.wav,A very strong wind is blowing outside the windows of a house.,a very strong wind is blowing outside the windows of a house
FloiseFlower test 2.wav,A very strong wind is blowing past the windows of a house,a very strong wind is blowing past the windows of a house
FloiseFlower test 2.wav,"An engine runs continually, increasing and decreasing in intensity.",an engine runs continually increasing and decreasing in intensity
FloiseFlower test 2.wav,Cars are passing by on the freeway going fast along with the wind.,cars are passing by on the freeway going fast along with the wind
FloiseFlower test 2.wav,The wind is blowing strongly and continued at the same strength,the wind is blowing strongly and continued at the same strength
FloiseFlower test 2_cap_1.wav,A very strong wind is blowing outside the windows of a house.,a very strong wind is blowing outside the windows of a house
FloiseFlower test 2_cap_2.wav,A very strong wind is blowing past the windows of a house,a very strong wind is blowing past the windows of a house
FloiseFlower test 2_cap_3.wav,"An engine runs continually, increasing and decreasing in intensity.",an engine runs continually increasing and decreasing in intensity
FloiseFlower test 2_cap_4.wav,Cars are passing by on the freeway going fast along with the wind.,cars are passing by on the freeway going fast along with the wind
FloiseFlower test 2_cap_5.wav,The wind is blowing strongly and continued at the same strength,the wind is blowing strongly and continued at the same strength
Stock wind sound.wav,A wind storm blows outside of a house.,a wind storm blows outside of a house
Stock wind sound.wav,Wind blowing outside during a storm from inside a house.,wind blowing outside during a storm from inside a house
Stock wind sound.wav,Wind passing around a building rises and falls in pitch as its strength rises and falls.,wind passing around a building rises and falls in pitch as its strength rises and falls
Stock wind sound.wav,"Wind rolls around a building, creating a loud noise while rising and falling.",wind rolls around a building creating a loud noise while rising and falling
Stock wind sound.wav,Winds blow at high speed creating a whistle,winds blow at high speed creating a whistle
Stock wind sound_cap_1.wav,A wind storm blows outside of a house.,a wind storm blows outside of a house
Stock wind sound_cap_2.wav,Wind blowing outside during a storm from inside a house.,wind blowing outside during a storm from inside a house
Stock wind sound_cap_3.wav,Wind passing around a building rises and falls in pitch as its strength rises and falls.,wind passing around a building rises and falls in pitch as its strength rises and falls
Stock wind sound_cap_4.wav,"Wind rolls around a building, creating a loud noise while rising and falling.",wind rolls around a building creating a loud noise while rising and falling
Stock wind sound_cap_5.wav,Winds blow at high speed creating a whistle,winds blow at high speed creating a whistle
Hill Top Ambaince.wav,A man speaks after the wind blows around.,a man speaks after the wind blows around
