fname,raw_text,text
sonicpostcards-49GR-frenocar_cap_2.wav,A child squeaks as other children are stomping.,a child squeaks as other children are stomping
sonicpostcards-49GR-frenocar_cap_3.wav,A machine rhythmically works as water runs and people talk.,a machine rhythmically works as water runs and people talk
sonicpostcards-49GR-frenocar_cap_4.wav,A machine type of almost music is going off while water is running and voices are in the back ground.,a machine type of almost music is going off while water is running and voices are in the back ground
sonicpostcards-49GR-frenocar_cap_5.wav,Kids are singing stomping and one child squeaks.,kids are singing stomping and one child squeaks
Munich Cathedral.wav,A person is playing an organ and people are moving around.,a person is playing an organ and people are moving around
Munich Cathedral.wav,A person playing an organ with people whispering.,a person playing an organ with people whispering
Munich Cathedral.wav,A person plays an organ while people are whispering.,a person plays an organ while people are whispering
Munich Cathedral.wav,"Church music, church organ, people unintelligible talking whispering.",church music church organ people unintelligible talking whispering
Munich Cathedral.wav,"People are talking in whispers, with the church organ playing church music in the background.",people are talking in whispers with the church organ playing church music in the background
Munich Cathedral_cap_1.wav,A person is playing an organ and people are moving around.,a person is playing an organ and people are moving around
Munich Cathedral_cap_2.wav,A person playing an organ with people whispering.,a person playing an organ with people whispering
Munich Cathedral_cap_3.wav,A person plays an organ while people are whispering.,a person plays an organ while people are whispering
Munich Cathedral_cap_4.wav,"Church music, church organ, people unintelligible talking whispering.",church music church organ people unintelligible talking whispering
Munich Cathedral_cap_5.wav,"People are talking in whispers, with the church organ playing church music in the background.",people are talking in whispers with the church organ playing church music in the background
Tiny bells.wav,A container with metal in it is being shaken.,a container with metal in it is being shaken
Tiny bells.wav,A person shakes a bottle and shakes money from the bottle.,a person shakes a bottle and shakes money from the bottle
Tiny bells.wav,"A person shakes a bottle, which drops out some money.",a person shakes a bottle which drops out some money
Tiny bells.wav,Stirring of water in a glass with a spoon fast and ending up very slowly,stirring of water in a glass with a spoon fast and ending up very slowly
Tiny bells.wav,"Water in a glass is stirred with a spoon, at first quickly and eventually very slowly.",water in a glass is stirred with a spoon at first quickly and eventually very slowly
Tiny bells_cap_1.wav,A container with metal in it is being shaken.,a container with metal in it is being shaken
Tiny bells_cap_2.wav,A person shakes a bottle and shakes money from the bottle.,a person shakes a bottle and shakes money from the bottle
Tiny bells_cap_3.wav,"A person shakes a bottle, which drops out some money.",a person shakes a bottle which drops out some money
Tiny bells_cap_4.wav,Stirring of water in a glass with a spoon fast and ending up very slowly,stirring of water in a glass with a spoon fast and ending up very slowly
Tiny bells_cap_5.wav,"Water in a glass is stirred with a spoon, at first quickly and eventually very slowly.",water in a glass is stirred with a spoon at first quickly and eventually very slowly
elicottero.wav,"A helicopter flies through the sky, passing a person on the ground.",a helicopter flies through the sky passing a person on the ground
elicottero.wav,"A helicopter is flying above, getting closer and louder after first flying away.",a helicopter is flying above getting closer and louder after first flying away
elicottero.wav,An helicopter flying above and getting closer and louder after going away.,an helicopter flying above and getting closer and louder after going away
elicottero.wav,An helicopter from afar flew closer and left.,an helicopter from afar flew closer and left
elicottero.wav,An helicopter in the distance became close and then flew away.,an helicopter in the distance became close and then flew away
elicottero_cap_1.wav,"A helicopter flies through the sky, passing a person on the ground.",a helicopter flies through the sky passing a person on the ground
elicottero_cap_2.wav,"A helicopter is flying above, getting closer and louder after first flying away.",a helicopter is flying above getting closer and louder after first flying away
elicottero_cap_3.wav,An helicopter flying above and getting closer and louder after going away.,an helicopter flying above and getting closer and louder after going away
elicottero_cap_4.wav,An helicopter from afar flew closer and left.,an helicopter from afar flew closer and left
elicottero_cap_5.wav,An helicopter in the distance became close and then flew away.,an helicopter in the distance became close and then flew away
bus.wav,A truck picking up speed and then continues to drive down the street.,a truck picking up speed and then continues to drive down the street
bus.wav,A truck picks up speed as it continues down the road.,a truck picks up speed as it continues down the road
bus.wav,"An engine revs up, then fades away into the distance where it then slows.",an engine revs up then fades away into the distance where it then slows
bus.wav,"Near a semi enclosed space, trucks mix with traffic.",near a semi enclosed space trucks mix with traffic
bus.wav,Trucks mixed with traffic running near a semi enclosed space.,trucks mixed with traffic running near a semi enclosed space
bus_cap_1.wav,A truck picking up speed and then continues to drive down the street.,a truck picking up speed and then continues to drive down the street
bus_cap_2.wav,A truck picks up speed as it continues down the road.,a truck picks up speed as it continues down the road
bus_cap_3.wav,"An engine revs up, then fades away into the distance where it then slows.",an engine revs up then fades away into the distance where it then slows
bus_cap_4.wav,"Near a semi enclosed space, trucks mix with traffic.",near a semi enclosed space trucks mix with traffic
bus_cap_5.wav,Trucks mixed with traffic running near a semi enclosed space.,trucks mixed with traffic running near a semi enclosed space
Medium sized hand bell at diffrent tones.wav,"A small bell being rung, first slowly and then more quickly.",a small bell being rung first slowly and then more quickly
Medium sized hand bell at diffrent tones.wav,A small bell is ringing with short pauses as time goes on.,a small bell is ringing with short pauses as time goes on
Medium sized hand bell at diffrent tones.wav,Bells going off every so often getting louder and louder.,bells going off every so often getting louder and louder
Medium sized hand bell at diffrent tones.wav,Bells ring intermittently and become louder and louder.,bells ring intermittently and become louder and louder
Medium sized hand bell at diffrent tones.wav,Someone is ringing a small bell repeatedly with brief intervals in between.,someone is ringing a small bell repeatedly with brief intervals in between
Medium sized hand bell at diffrent tones_cap_1.wav,"A small bell being rung, first slowly and then more quickly.",a small bell being rung first slowly and then more quickly
Medium sized hand bell at diffrent tones_cap_2.wav,A small bell is ringing with short pauses as time goes on.,a small bell is ringing with short pauses as time goes on
Medium sized hand bell at diffrent tones_cap_3.wav,Bells going off every so often getting louder and louder.,bells going off every so often getting louder and louder
Medium sized hand bell at diffrent tones_cap_4.wav,Bells ring intermittently and become louder and louder.,bells ring intermittently and become louder and louder
Medium sized hand bell at diffrent tones_cap_5.wav,Someone is ringing a small bell repeatedly with brief intervals in between.,someone is ringing a small bell repeatedly with brief intervals in between
Heavy construction in progress.wav,A motor vehicle is running with speed and stopped its engine,a motor vehicle is running with speed and stopped its engine
Heavy construction in progress.wav,"As a jackhammer or another small engine begins to start, the engine of a vehicle is revved then driven away.",as a jackhammer or another small engine begins to start the engine of a vehicle is revved then driven away
Heavy construction in progress.wav,Someone is operating some heavy machinery and then shuts it off.,someone is operating some heavy machinery and then shuts it off
Heavy construction in progress.wav,"Someone operates some heavy machinery, then shuts it off.",someone operates some heavy machinery then shuts it off
Heavy construction in progress.wav,The was a jackhammer running at a construction site in the distance.,the was a jackhammer running at a construction site in the distance
Heavy construction in progress_cap_1.wav,A motor vehicle is running with speed and stopped its engine,a motor vehicle is running with speed and stopped its engine
Heavy construction in progress_cap_2.wav,"As a jackhammer or another small engine begins to start, the engine of a vehicle is revved then driven away.",as a jackhammer or another small engine begins to start the engine of a vehicle is revved then driven away
Heavy construction in progress_cap_3.wav,Someone is operating some heavy machinery and then shuts it off.,someone is operating some heavy machinery and then shuts it off
Heavy construction in progress_cap_4.wav,"Someone operates some heavy machinery, then shuts it off.",someone operates some heavy machinery then shuts it off
Heavy construction in progress_cap_5.wav,The was a jackhammer running at a construction site in the distance.,the was a jackhammer running at a construction site in the distance
Rain on Window with Thunder.wav,An individual walks alone through the wind and rain.,an individual walks alone through the wind and rain
Rain on Window with Thunder.wav,Booming sounds and light rain of a distant approaching storm,booming sounds and light rain of a distant approaching storm
Rain on Window with Thunder.wav,Booming thunder and light rain from an approaching storm.,booming thunder and light rain from an approaching storm
Rain on Window with Thunder.wav,Rain falling with thunder in the background once,rain falling with thunder in the background once
Rain on Window with Thunder.wav,The thunder roars loudly while the rain falls.,the thunder roars loudly while the rain falls
Rain on Window with Thunder_cap_1.wav,An individual walks alone through the wind and rain.,an individual walks alone through the wind and rain
Rain on Window with Thunder_cap_2.wav,Booming sounds and light rain of a distant approaching storm,booming sounds and light rain of a distant approaching storm
Rain on Window with Thunder_cap_3.wav,Booming thunder and light rain from an approaching storm.,booming thunder and light rain from an approaching storm
Rain on Window with Thunder_cap_4.wav,Rain falling with thunder in the background once,rain falling with thunder in the background once
Rain on Window with Thunder_cap_5.wav,The thunder roars loudly while the rain falls.,the thunder roars loudly while the rain falls
Lake Waves 2.wav,At a consistent rate someone wades through somewhat deep water,at a consistent rate someone wades through somewhat deep water
Lake Waves 2.wav,"Because of the unsteady flow, the water splashed around.",because of the unsteady flow the water splashed around
Lake Waves 2.wav,The dishes are being washed and rinsed in a sink,the dishes are being washed and rinsed in a sink
Lake Waves 2.wav,Water is flowing at unsteady rates splashing around.,water is flowing at unsteady rates splashing around
Lake Waves 2.wav,a person is taking a bath and washing in the tub,a person is taking a bath and washing in the tub
Lake Waves 2_cap_1.wav,At a consistent rate someone wades through somewhat deep water,at a consistent rate someone wades through somewhat deep water
Lake Waves 2_cap_2.wav,"Because of the unsteady flow, the water splashed around.",because of the unsteady flow the water splashed around
Lake Waves 2_cap_3.wav,The dishes are being washed and rinsed in a sink,the dishes are being washed and rinsed in a sink
Lake Waves 2_cap_4.wav,Water is flowing at unsteady rates splashing around.,water is flowing at unsteady rates splashing around
Lake Waves 2_cap_5.wav,a person is taking a bath and washing in the tub,a person is taking a bath and washing in the tub
wind-phonelines.wav,A loud wind blows in the background as waves crash onto a shore.,a loud wind blows in the background as waves crash onto a shore
wind-phonelines.wav,A loud wind is blowing in the background as waves crash onto a shore.,a loud wind is blowing in the background as waves crash onto a shore
wind-phonelines.wav,A wind blows constantly at an unsteady intensity.,a wind blows constantly at an unsteady intensity
wind-phonelines.wav,The wind blows at a medium to heavy speed.,the wind blows at a medium to heavy speed
wind-phonelines.wav,Waves and also white noise hit the shoreline.,waves and also white noise hit the shoreline
wind-phonelines_cap_1.wav,A loud wind blows in the background as waves crash onto a shore.,a loud wind blows in the background as waves crash onto a shore
wind-phonelines_cap_2.wav,A loud wind is blowing in the background as waves crash onto a shore.,a loud wind is blowing in the background as waves crash onto a shore
wind-phonelines_cap_3.wav,A wind blows constantly at an unsteady intensity.,a wind blows constantly at an unsteady intensity
wind-phonelines_cap_4.wav,The wind blows at a medium to heavy speed.,the wind blows at a medium to heavy speed
wind-phonelines_cap_5.wav,Waves and also white noise hit the shoreline.,waves and also white noise hit the shoreline
Dentist Chair Hydraulics.wav,A machine is running until it turns off and then turns back on.,a machine is running until it turns off and then turns back on
Dentist Chair Hydraulics.wav,"A machine is running, turns off, and turns back on,",a machine is running turns off and turns back on
Dentist Chair Hydraulics.wav,A machine that is in a low power mode then being turned on.,a machine that is in a low power mode then being turned on
Dentist Chair Hydraulics.wav,The machine is struggling to turn on and once is does it starts a low humming.,the machine is struggling to turn on and once is does it starts a low humming
Dentist Chair Hydraulics.wav,The machine is struggling to turn on and once is does it starts a lowly humming.,the machine is struggling to turn on and once is does it starts a lowly humming
Dentist Chair Hydraulics_cap_1.wav,A machine is running until it turns off and then turns back on.,a machine is running until it turns off and then turns back on
Dentist Chair Hydraulics_cap_2.wav,"A machine is running, turns off, and turns back on,",a machine is running turns off and turns back on
Dentist Chair Hydraulics_cap_3.wav,A machine that is in a low power mode then being turned on.,a machine that is in a low power mode then being turned on
Dentist Chair Hydraulics_cap_4.wav,The machine is struggling to turn on and once is does it starts a low humming.,the machine is struggling to turn on and once is does it starts a low humming
Dentist Chair Hydraulics_cap_5.wav,The machine is struggling to turn on and once is does it starts a lowly humming.,the machine is struggling to turn on and once is does it starts a lowly humming
washing hands in the sink.wav,A faucet is running water as the person washes their hand in it.,a faucet is running water as the person washes their hand in it
washing hands in the sink.wav,"Faucet water runs while a person washes their hands, then they turn the faucet off.",faucet water runs while a person washes their hands then they turn the faucet off
washing hands in the sink.wav,"The sink runs as hands are rinsed, then the sink is turned off, and the hands are shaken.",the sink runs as hands are rinsed then the sink is turned off and the hands are shaken
washing hands in the sink.wav,Water is very slowly and lightly flowing from a faucet.,water is very slowly and lightly flowing from a faucet
washing hands in the sink.wav,a sink runs while hands are rinsed then turned off and hands are shaken to remove water.,a sink runs while hands are rinsed then turned off and hands are shaken to remove water
washing hands in the sink_cap_1.wav,A faucet is running water as the person washes their hand in it.,a faucet is running water as the person washes their hand in it
washing hands in the sink_cap_2.wav,"Faucet water runs while a person washes their hands, then they turn the faucet off.",faucet water runs while a person washes their hands then they turn the faucet off
washing hands in the sink_cap_3.wav,"The sink runs as hands are rinsed, then the sink is turned off, and the hands are shaken.",the sink runs as hands are rinsed then the sink is turned off and the hands are shaken
washing hands in the sink_cap_4.wav,Water is very slowly and lightly flowing from a faucet.,water is very slowly and lightly flowing from a faucet
washing hands in the sink_cap_5.wav,a sink runs while hands are rinsed then turned off and hands are shaken to remove water.,a sink runs while hands are rinsed then turned off and hands are shaken to remove water
RowanMagennis_160019_SD100_Sweeping.wav,"A broom in a chopping, sweeping movement, across a hardwood floor",a broom in a chopping sweeping movement across a hardwood floor
RowanMagennis_160019_SD100_Sweeping.wav,A broom is cleaning the floor and sweeping.,a broom is cleaning the floor and sweeping
RowanMagennis_160019_SD100_Sweeping.wav,A broom whispers softly as it sweeps across a concrete floor.,a broom whispers softly as it sweeps across a concrete floor
RowanMagennis_160019_SD100_Sweeping.wav,"Someone is sweeping the floor, first with some short strokes and then a few longer strokes with the broom.",someone is sweeping the floor first with some short strokes and then a few longer strokes with the broom
RowanMagennis_160019_SD100_Sweeping.wav,Someone sweeping the floor with a straw broom.,someone sweeping the floor with a straw broom
RowanMagennis_160019_SD100_Sweeping_cap_1.wav,"A broom in a chopping, sweeping movement, across a hardwood floor",a broom in a chopping sweeping movement across a hardwood floor
RowanMagennis_160019_SD100_Sweeping_cap_2.wav,A broom is cleaning the floor and sweeping.,a broom is cleaning the floor and sweeping
RowanMagennis_160019_SD100_Sweeping_cap_3.wav,A broom whispers softly as it sweeps across a concrete floor.,a broom whispers softly as it sweeps across a concrete floor
RowanMagennis_160019_SD100_Sweeping_cap_4.wav,"Someone is sweeping the floor, first with some short strokes and then a few longer strokes with the broom.",someone is sweeping the floor first with some short strokes and then a few longer strokes with the broom
RowanMagennis_160019_SD100_Sweeping_cap_5.wav,Someone sweeping the floor with a straw broom.,someone sweeping the floor with a straw broom
Train left to right.wav,A fast short train going by then a slower longer one.,a fast short train going by then a slower longer one
Train left to right.wav,"A short train passes quickly, then a longer train goes by more slowly.",a short train passes quickly then a longer train goes by more slowly
Train left to right.wav,A train is going by making a lot of noise.,a train is going by making a lot of noise
Train left to right.wav,The loudly rumbling train is passing by a station.,the loudly rumbling train is passing by a station
Train left to right.wav,a subway passing by followed by another one,a subway passing by followed by another one
Train left to right_cap_1.wav,A fast short train going by then a slower longer one.,a fast short train going by then a slower longer one
Train left to right_cap_2.wav,"A short train passes quickly, then a longer train goes by more slowly.",a short train passes quickly then a longer train goes by more slowly
Train left to right_cap_3.wav,A train is going by making a lot of noise.,a train is going by making a lot of noise
Train left to right_cap_4.wav,The loudly rumbling train is passing by a station.,the loudly rumbling train is passing by a station
Train left to right_cap_5.wav,a subway passing by followed by another one,a subway passing by followed by another one
Paris pluie sirenes.wav,An emergency unit with sirens is going to a call in the rain.,an emergency unit with sirens is going to a call in the rain
Paris pluie sirenes.wav,Both a police car and an ambulance have their sirens blasting out.,both a police car and an ambulance have their sirens blasting out
Paris pluie sirenes.wav,Police and emergency vehicle sirens boom from a moderate distance.,police and emergency vehicle sirens boom from a moderate distance
Paris pluie sirenes.wav,Police sirens and emergency vehicle sirens from a moderate distance away.,police sirens and emergency vehicle sirens from a moderate distance away
Paris pluie sirenes.wav,Warning sirens going off every few seconds in the distance.,warning sirens going off every few seconds in the distance
Paris pluie sirenes_cap_1.wav,An emergency unit with sirens is going to a call in the rain.,an emergency unit with sirens is going to a call in the rain
Paris pluie sirenes_cap_2.wav,Both a police car and an ambulance have their sirens blasting out.,both a police car and an ambulance have their sirens blasting out
Paris pluie sirenes_cap_3.wav,Police and emergency vehicle sirens boom from a moderate distance.,police and emergency vehicle sirens boom from a moderate distance
Paris pluie sirenes_cap_4.wav,Police sirens and emergency vehicle sirens from a moderate distance away.,police sirens and emergency vehicle sirens from a moderate distance away
Paris pluie sirenes_cap_5.wav,Warning sirens going off every few seconds in the distance.,warning sirens going off every few seconds in the distance
siren.wav,A bird that is chirping then a police siren going off.,a bird that is chirping then a police siren going off
siren.wav,A blasting siren and birds chirping in the background.,a blasting siren and birds chirping in the background
siren.wav,An emergency vehicle is sounding loudly in the distance while a bird is chirping closer.,an emergency vehicle is sounding loudly in the distance while a bird is chirping closer
siren.wav,Birds are chirping and singing as emergency sirens blare in the background.,birds are chirping and singing as emergency sirens blare in the background
siren.wav,Birds chirping and singing as emergency sirens blare in the background,birds chirping and singing as emergency sirens blare in the background
siren_cap_1.wav,A bird that is chirping then a police siren going off.,a bird that is chirping then a police siren going off
siren_cap_2.wav,A blasting siren and birds chirping in the background.,a blasting siren and birds chirping in the background
siren_cap_3.wav,An emergency vehicle is sounding loudly in the distance while a bird is chirping closer.,an emergency vehicle is sounding loudly in the distance while a bird is chirping closer
siren_cap_4.wav,Birds are chirping and singing as emergency sirens blare in the background.,birds are chirping and singing as emergency sirens blare in the background
siren_cap_5.wav,Birds chirping and singing as emergency sirens blare in the background,birds chirping and singing as emergency sirens blare in the background
AbdnC_StNics_120225end.wav,"A hard object is striking a bell, as birds are chirping and people are talking at the same time.",a hard object is striking a bell as birds are chirping and people are talking at the same time
AbdnC_StNics_120225end.wav,An organ plays several chords of bells and then noisy sea gulls.,an organ plays several chords of bells and then noisy sea gulls
AbdnC_StNics_120225end.wav,Bells go off very loudly and then a bird makes noises.,bells go off very loudly and then a bird makes noises
AbdnC_StNics_120225end.wav,Bells ring several times and then a bird calls several times followed by another bird softly chirping.,bells ring several times and then a bird calls several times followed by another bird softly chirping
AbdnC_StNics_120225end.wav,"a church bell was ringing, followed by a seagull call, followed by another bird and by a car passing.",a church bell was ringing followed by a seagull call followed by another bird and by a car passing
AbdnC_StNics_120225end_cap_1.wav,"A hard object is striking a bell, as birds are chirping and people are talking at the same time.",a hard object is striking a bell as birds are chirping and people are talking at the same time
AbdnC_StNics_120225end_cap_2.wav,An organ plays several chords of bells and then noisy sea gulls.,an organ plays several chords of bells and then noisy sea gulls
AbdnC_StNics_120225end_cap_3.wav,Bells go off very loudly and then a bird makes noises.,bells go off very loudly and then a bird makes noises
AbdnC_StNics_120225end_cap_4.wav,Bells ring several times and then a bird calls several times followed by another bird softly chirping.,bells ring several times and then a bird calls several times followed by another bird softly chirping
AbdnC_StNics_120225end_cap_5.wav,"a church bell was ringing, followed by a seagull call, followed by another bird and by a car passing.",a church bell was ringing followed by a seagull call followed by another bird and by a car passing
rain_and_thunder.wav,It is raining at a constant rate and begins to thunder.,it is raining at a constant rate and begins to thunder
rain_and_thunder.wav,Rain falling from the sky and gurgling down the gutters.,rain falling from the sky and gurgling down the gutters
rain_and_thunder.wav,Rain falls at a constant rate and thunder rumbles.,rain falls at a constant rate and thunder rumbles
rain_and_thunder.wav,Rain is pouring heavily outside on the ground.,rain is pouring heavily outside on the ground
rain_and_thunder.wav,Steady rain against pavement with a slight thunder that rumbles at the end.,steady rain against pavement with a slight thunder that rumbles at the end
rain_and_thunder_cap_1.wav,It is raining at a constant rate and begins to thunder.,it is raining at a constant rate and begins to thunder
rain_and_thunder_cap_2.wav,Rain falling from the sky and gurgling down the gutters.,rain falling from the sky and gurgling down the gutters
rain_and_thunder_cap_3.wav,Rain falls at a constant rate and thunder rumbles.,rain falls at a constant rate and thunder rumbles
rain_and_thunder_cap_4.wav,Rain is pouring heavily outside on the ground.,rain is pouring heavily outside on the ground
rain_and_thunder_cap_5.wav,Steady rain against pavement with a slight thunder that rumbles at the end.,steady rain against pavement with a slight thunder that rumbles at the end
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,"A crowd of people gather to talk in a park, while in the background cars drive by.",a crowd of people gather to talk in a park while in the background cars drive by
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,A group of people are walking and talking as a car horn blares faintly in the distance.,a group of people are walking and talking as a car horn blares faintly in the distance
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,People speaking in a crowd or a park and cars driving by in the background.,people speaking in a crowd or a park and cars driving by in the background
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,"With traffic in the background, women with children are walking and talking.",with traffic in the background women with children are walking and talking
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,Women are walking and talking with children on the street with traffic in the background.,women are walking and talking with children on the street with traffic in the background
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_1.wav,"A crowd of people gather to talk in a park, while in the background cars drive by.",a crowd of people gather to talk in a park while in the background cars drive by
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_2.wav,A group of people are walking and talking as a car horn blares faintly in the distance.,a group of people are walking and talking as a car horn blares faintly in the distance
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_3.wav,People speaking in a crowd or a park and cars driving by in the background.,people speaking in a crowd or a park and cars driving by in the background
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_4.wav,"With traffic in the background, women with children are walking and talking.",with traffic in the background women with children are walking and talking
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_5.wav,Women are walking and talking with children on the street with traffic in the background.,women are walking and talking with children on the street with traffic in the background
foodmarket_2.wav,A large group of people chatter in an outdoor setting amid intermittent banging sounds.,a large group of people chatter in an outdoor setting amid intermittent banging sounds
foodmarket_2.wav,People are chatting at an open market with city noise in the background.,people are chatting at an open market with city noise in the background
foodmarket_2.wav,People chatting and city noise in a market or place where people gather.,people chatting and city noise in a market or place where people gather
foodmarket_2.wav,People in a busy street are heard in the background in a market place.,people in a busy street are heard in the background in a market place
foodmarket_2.wav,a large group of people gathered outdoors with some banging sounds,a large group of people gathered outdoors with some banging sounds
foodmarket_2_cap_1.wav,A large group of people chatter in an outdoor setting amid intermittent banging sounds.,a large group of people chatter in an outdoor setting amid intermittent banging sounds
foodmarket_2_cap_2.wav,People are chatting at an open market with city noise in the background.,people are chatting at an open market with city noise in the background
foodmarket_2_cap_3.wav,People chatting and city noise in a market or place where people gather.,people chatting and city noise in a market or place where people gather
foodmarket_2_cap_4.wav,People in a busy street are heard in the background in a market place.,people in a busy street are heard in the background in a market place
foodmarket_2_cap_5.wav,a large group of people gathered outdoors with some banging sounds,a large group of people gathered outdoors with some banging sounds
market.wav,"A crowd is chatting, some of the voices speaking louder than others.",a crowd is chatting some of the voices speaking louder than others
market.wav,A large crowd of people in a hall were chatting.,a large crowd of people in a hall were chatting
market.wav,A large group of people are milling around for a gathering in a hall.,a large group of people are milling around for a gathering in a hall
market.wav,A large number of people gather in a hall and mill around in a group.,a large number of people gather in a hall and mill around in a group
market.wav,A large room with people talking to each other.,a large room with people talking to each other
