file_name,caption_1,caption_2,caption_3,caption_4,caption_5
tubfaucet.wav,Water is flowing down the tap with the wind in the background,"A loud drilling is followed by whooshing, tinkling and a loud screeching noise.",Water is running down the tap with wind in the background,The starting string of a grass mower is pulled and revved up.,A loud drilling occurs followed by a whooshing and tinkling and eventually a loud screeching
gardensoundscape.wav,Cars are racing down the track as birds are tweeting.,Birds are chirping as an airplane goes by overhead.,Cars are racing down the track and birds are tweeting.,A train approaches and passes by as distant birds sing and chirp.,A loud whooshing and chirping occurs followed by a low buzzing and rustling.
Newspaper Reading.wav,"A person move paper across a surface, then crumples it.",A person opens a bag of snack chips and begins to eat them.,Multiple sheets of paper rustle as they are shuffled through.,Paper is moved across a surface and crumples.,Someone is opening and eating a bag of snack chips.
Quiet airport terminal.wav,Metal clangs together as the computer thumps in the background.,Work is going on in a factory during the day,"During the day, work is carried out inside a factory.",People are operating machines in a warehouse to make products,Workers in a warehouse are running machines used in the production of products.
20070820.tent.rain.helicopter.wav,An airplane is starting to take off and flies away.,Cars passing and a helicopter is flying above,An airplane prepares for take off and takes off.,A helicopter spun its blade  then takes off into the sky.,Cars are passing and a helicopter is flying above
plastic wobble 03.wav,A tin or aluminum pane is vibrating in the air.,A quiet whooshing occurs and gets louder as time goes by and then becomes less frequent,"A quiet whooshing sound becomes louder, and then less frequent, as time passes.",An aluminum or tin pane vibrates in the air.,"Back and forth, a large sheet of metal is being shook."
Diesel_start_idle2.wav,"A small, running engine makes a constant clicking sound.","A motor chugs in a steady cycle, occasionally revving and squeaking.","The constant clicking of a small, running engine.",The thump and burble of a small engine running.,The running of a small engine makes thumps and burbles.
raining on the roof of Jennie Lee Building.wav,Huge rain is pouring down very loudly outside.,The waterfall flows at a steady pace throughout the length of time.,"Outside, huge amounts of rain pours down very loudly.",The rain is falling and cars driving by sound loud as they pass.,The water fall flows steadily throughout the entire time.
Turning Page - Slow.wav,"Paper rips, then it is jostled and crunches.",A person is flipping through a book one page at a time,Pages of a book are being turned for every few seconds.,"Every few seconds, pages of a book are being turned.","Some ripping of paper, then something jostled and crunched."
Beacon2.wav,A musical instrument is being played in the background.,An electronic and another type of signal vibrates in a fluctuating way.,Sustained shrill musical tones with a bell ringing at intervals.,A warbling audible and electronic signal resonates throughout.,Someone is blowing the recorder and flute loudly to make music.
soundScape_SASP_5thgrade.wav,A person is shaking and playing different instruments to create music.,"A person walks outside, then repeatedly taps a glass with a spoon.",Many different objects are being struck against each other to produce different kinds of sounds.,The clink of glasses while pulling off tape and cutting a bag.,Various forms of scratching and banging in the beginning with some metallic noises at the end.
Clandon Chime.wav,"A church bell chimes, then a car passes, and a soda can pops.",Church bells ring four times while a large vehicle approaches and then passes.,A bell dings two times then cars drive by in the distance.,"At first, a church bell chimed followed by the passing of a car and the popping of a soda can.",Church bells ring four times as a large vehicle approaches and then passes.
Cat Purring 3.wav,A horse is clopping down a road and making noises from its mouth.,"While making noises with its mouth, a horse goes down the road.",A woodpecker is drilling holes on a tree without stopping.,A dog breathes and growls as a thumps sounds in the background.,A dog breathes and growls as a thump sound is in the background.
creek.wav,The water is flowing in a stream as several birds are singing farther away.,Water flowing in a stream while several birds sing farther away.,Birds chirp in the background as rough waters rush by.,Water is flowing gently over the rocks on the river bed.,Water flows gently over the rocks on the river bed.
20100620.kids.hall.wav,Children talk and bounce a ball inside of a large room.,"A few children talking in a large gymnasium, and a ball bounces one time on the floor.",A few children were talking in a large gymnasium while a ball bounced one time on the floor.,"Inside of a large room, children talk and bounce a ball.","Young voices shout and speak loudly in a large, echoing space."
20090501.dog.night.wav,A dog loudly barks and another dog barks in the background.,"A dog is incessantly barking, stops and another dog barks in the background and then starts barking again.","A dog barks loudly, followed by another dog barking in the background.","While one dog barks loudly in the foreground, another one barks in the background.",A dog barks continuously and is given a response back by another far away dog.
Rattling security barriers.wav,Someone is shaking and clinking keys to make music.,Someone is using a manual typewriter to type.,Someone using a manual typewriter to type something.,A loud pounding noise is muffled before becoming louder again and changing into a scraping sound.,A person uses a typewriter to write a document.
Squeacky Door.wav,"As a door is swung back and forth, its hinges creak loudly.",A door creaks very slowly as it is opened and closed several times.,The door creaked and caused a thump as it was opened and closed.,"A door is being swung back and forth on its hinges, creaking loudly as it goes.",A door is creaking very slowly when it opens and closes several times.
Removal of pain pill from metal sheet .wav,Some plastic utensils are touching and scraping each other.,"Clicking and manipulating of something wooden, and then scraping and pushing something.",Plastic utensils that are touching each other and scraping together.,Someone is slowly crinkling and crackles materials together.,"Clicking and manipulating of something wooden, then scraping and pushing something."
bakingbacon.wav,"As water runs from the tap into the sink, dishes are clanked together.",Water runs from the faucet as dishes are clanked around in the sink.,While the water flows the dishes are clattering.,Water is running into a sink causing dishes to clink together then someone opens a drawer and rummages through it.,Someone is washing dishes under the faucet of running water and then putting the dishes down.
Library Ambience.wav,Children and adults are talking in the background.,Children and adults both talk and yell in various volumes.,Kids and grown ups chat in the surrounding area.,A bunch of people including kids are in a restaurant eating food.,Kids and people talking in the background while a man and woman have conversations.
Wind and Sprinkling Rain.wav,Heavy rain falls as thunder booms in a storm.,thunder cracks as heavy rain comes down in a storm.,A steady rainfall is punctuated by thunder and gusts of wind.,"Huge amounts of rain continues to fall,  as wind blows.","Huge amounts of rain is continuing to fall,  as  the wind blows."
Water Enclosed.wav,"Water steadily rushes into a large, enclosed pool.","From a hard downpour outside, water is running.",water pouring down into a large pool in a closed space.,"Water splashes into the basin, continuing to fill the already partially filled basin.",A trickle of water flows onto a surface via a facet.
waterfall in the Harz mountains.wav,A loud torrent of rushing water flows forcefully along.,Water rushes forcefully down the path of the river bed.,Water roars as it rushes by at high speed.,Rushing water roars by at a high speed.,The gush of water rushes down a waterfall in an open space.
Liangwei-pesticide_spraying.wav,A powerful fan whistled as it pushed air down the hall.,A loud consistent sound is playing with a person breathing in the background.,"A loud, consistent sound is playing while a person is breathing in the background.","As an aircraft flies, the engine roars loudly.",A powerful fan in the distance with whistling at the end
Cola Into Glass.wav,A beverage with bubbles is poured from a container to glass.,A container of soda is being moved into a drinking glass,A person poured a beverage with bubbles into a glass.,A drink fizzes as it is poured into a glass.,Soda pop is poured into a cup then more soda pop is poured in.
metal_mixing_bowl_spins_edit.wav,"On the floor, a pot lid rolls around.",A metal cap on the ground is spun around four times.,"As a metal lid comes to a stop, it makes a ringing sound.",A ringing sound from a metal lid as it comes to a stop.,Three pots are spun and slowly come to a rest.
Street Noise w preacher.wav,A man yells as people talk and laugh while music plays in the background,A man is giving a speech while another man is laughing and talking in the background.,A man was giving a speech and people were talking.,A man is giving a speech while another man laughs and talks mildly in the crowd background.,A man is shouting in the distance getting louder as he comes closer while a man laughs lightly
Train Leaves Station.wav,"Light hissing and beeping at the beginning, then a quiet horn, clicking and a motor.",A car horn honks as it backs up then revs the engine,"Ignition, backing up signal of truck, car horn, dumping.","A light hissing and beeping in the beginning, then comes a quiet horn, clicking and a motor.","Honking of horn, backing up, and the revving of an automobile."
eastern_01_longley.wav,Someone is playing beautiful music from a violin,A violin and another string instrument are playing music.,Someone is playing beautiful sounds from a violin,Long low orchestra sounds playing joined by other higher sounds.,A string instrument hums in varying tones and pitches.
130828_Bytow_clock&amp;fountain.wav,"Church bells are ringing, birds singing, and people are talking outside.",Church bell ringing while people are talking and a bird is chirping in the background.,The church bell is ringing while people are talking and a bird is chirping in the background.,A far off bell ringing that ceases with water spraying softly and constantly.,Building clock stroke two times while people are talking and birds chirping in the background.
Snow footsteps close perspective.wav,Footsteps crunch rapidly through a snow covered location.,Someone is walking quickly in the snowy field.,A person quickly strolls through extremely wet snow,Someone is walking through snow at a steady pace and the gets faster.,"Someone is walking quick, in the snowy field."
cricket.wav,A chorus of crickets and birds overlap as people talk while dogs bark in the far distance.,A dog is barking and a child chatting whilst crickets chirp.,Cricket chirps are accompanied by the song of birds.,A cricket is chirping accompanied by the song of birds.,crickets chirp while a dog barks and a child talks
svalbard_ny_aalesund_20060807.wav,A far off machine sound with a slight reverberation.,"A loud, mechanical whirring emits from some sort of machine.",Something whistles over the steady drumming of a pulse.,Water drips lightly as a dishwasher runs a cycle.,The howling of the wind is accompanied a faint rattling.
bar with opera.wav,In a crowded restaurant people are talking and spoons and utensils are clanging.,In the crowded restaurant people are talking while spoons and utensils are banging around.,"A crowd is yelling, a metallic object dropping, a child talking, a man talking, a man singing, and dog barking,",People are eating with each other while music is playing in the background.,"A crowd yelling, metallic object dropping, child talking, man talking, man singing, dog barking,"
JSB_Small Splashes.wav,A person repeatedly taps the sides of a metal container that is full of water.,Thumping and banging in a water filled tub.,"A person hits metal cans, which emit tones in different pitches.",Someone fumbles around then they begin to play notes on an instrument.,The sides of a metal container full of water are repeatedly tapped.
room-fan-raindrops.wav,"In the background birds are lightly chirping, while from the inside of the car traffic is quietly going by.","In the loud background noise, some tapping happens while a person sleeps.",A low hum sounds throughout while birds singing in the background,Air blows consistently and a faint screeching noise sounds in the background.,birds lightly chirping in the background and traffic quietly going by from the inside of a car.
forest water.wav,"Water is dripping, birds tweeting, and the calming outdoors.",The water is flowing and the birds are chirping,"A water fountain is flowing in the lower chamber, with birds chirping in the background.",Birds chatter loudly while a fountain pours bubbling streaming water into a basin,Water is flowing down from the fountain and birds are chirping.
Nightingale in trees.wav,The water fall is flowing in the distance as song birds sing.,One bird is chirping over and over repeatedly.,Birds are tweeting and the wind is blowing.,The repeated chirping of at least one bird,"Birds are chirping, and the wind is blowing."
Chainsaw with Bobcat idling and tree bits falling 080320.wav,An electric powered weed whacker is revved up and then used to cut grass.,A chainsaw cuts wood before going idle and then cuts wood again.,A chain saw slowly revs up and down repeatedly.,A person attempts to start a motorcycle engine.,"In increasing and decreasing speeds, spluttering, and revving, a chainsaw"
Scratching polystyrene.wav,"Something repeatedly scraping wood, followed by something chipping away at wood.","Something is being sanded or dragged, manipulated, scraped.","A rough surface is being cleaned repeatedly at different speeds, slow then fast and quick.",Something continuously scrapes and chips away at wood.,Some blade is being used to lightly chip off an object in an otherwise quiet environment.
Dvd cover open and closing.wav,Eggs are being broken into a glass bowl.,"An object hits a surface, and something is moved, and then a larger object hits a surface a few times.",eggs that are being broken into a glass bowl.,"An object hits a surface and moves another larger object, which then moves and hits the surface several more times.",Pages of a book are being turned loudly
plastic wobble 06.wav,"A thin sheet of metal is shaken, which causes funny noises.",A thin sheet of metal is being shaken to create funny noises.,A flimsy piece of metal or saw is sporadically bent to produce a warbly like sound.,A flimsy piece of metal like a saw is sporadically warped to produce a warbly sound.,A repetitive whooping comes from many different sources.
stepsmuseum3.wav,Low whooshing and quiet conversation occurs followed by some scraping,"In the station , a woman is walking and talking at the same time while birds chirp in the back.",people talk while muffled clinking continues in the background.,"Low whooshing and quiet conversation occurs, followed by a scraping noise.",People are speaking while muffled clinking continues in the background.
Cligno.wav,A loud hum followed by a car signalling device as some plastic object being put in a spot.,"After a clock ticks, someone winds it and it ticks some more.","A clock ticks, someone winds it, and it ticks some more.","Back and forth, a car signal is pushed in the off and on position.",A person pressing the buttons in their car whilst also playing with other buttons.
04-Osterport_Platform_S-Train_Arrival.wav,The large motor vehicle drones as it approaches is followed by high pitched whistling.,A moving train slowly comes to a screeching halt.,A train ends its movement with a slow screeching halt.,A subway car gets closer and squeaks to a stop with a few voices at the end.,A subway car moves nearer and squeals to a stop with some voices at the finish.
whisperingsecret.wav,A man is whispering to himself very quietly.,"A man whispers loudly, clacking his lips and occasionally takes a deep breath.",A man with a rough voice is whispering and moaning.,A man is whispering very quietly to himself.,A male voice softly whispering and grunting several words
motor_fiat_147.wav,A moped being idle with its engine running.,A moped engine purrs as it sits idling,a automobile engine idles and then slightly begins to rev,A motorcycle engine has been turned on and is running.,An uninterrupted motor is running consistently but with a clicking noise.
water running sink Recording 1.wav,A person washes her hands then tears a paper towel to dry them.,Water runs and occasionally splashes until the end.,A faucet is turned on and water runs and trickles smoothly before the faucet got turned off.,Running water with intermittent splashing which ends in the last few seconds.,The facet turned on so water runs into a sink.
morning_street.wav,Several vehicles driving by on a busy road.,Many cars are diving down a busy roadway.,Many vehicles are driving on the busy road.,Many cars are passing by in the city.,Several loud cars are moving by in the foreground.
motor run.wav,A machine ran in a factory while a worker is watching over it until it stops.,The machine engine is running and operating loudly.,A motor runs consistently with a cyclical vibration.,A machine is being ran in a factory while a worker is watching over it until it stops.,"Continuously, a large vehicle engine rumbles in idle."
Sweeping_Fx.wav,A person uses chalk to write on a chalkboard in long sweeping movements then brushes off their hands.,A person brushes off their hands after writing with chalk on a chalkboard in long sweeping movements.,A piece of chalk is being used to write on a blackboard.,"A sweeping broom brushes against a surface, repeating twenty times.","A person sweeps the floor using short, steady strokes."
Scissors and cutting through paper.wav,"I was flipping through papers at different times, fast and slow.","Flipping through papers at different times, fast and slow.",Wrapper or paper crushing or turning type of sound,wrapper or paper crushing or turning kind of sound,A blade is being use to find out the result of a scratch card.
130102_Dishwasher.wav,The water falls consistently into a reservoir that is there already.,A loud whooshing occurs and is accompanied by a low tinkle,Water is flowing and remaining steadily loud over time.,A very heavy and steady rain is falling with a shuffling.,A loud whooshing sound occurs accompanied by a low jingle.
mangabey03.wav,birds chirping to one another while small animals call out in the background.,A chirping occurs followed by squawking and loud yelps,Small birds chirp back and forth as one large bird caws repeatedly.,A child is sneezing while birds are chirping in the background.,"Numerous birds sing and sound off, while another larger animal periodically makes its own call"
ambient_rain_gutter_crickets_car_02.wav,"As traffic steadily pass by, a persistent knocking occurs.","While a car passes on the roadway, a ticktock, like a turn signal occurs.",A slight pounding  and the chirping of birds sounds as a car driving nearby.,Water was rapidly and repeatedly dropping on the metal of a car that drove by.,a persistent knocking sound while traffic steadily passes by.
je_carongravel.wav,"An engine accelerates travelling through gravel, slows down, and speeds up again.","An engine accelerates while travelling through gravel, slows down, and speeds up again.",It is raining outside and it keeps starting and stopping.,Fireworks pop with increasing intensity before settling down; simultaneously an automobile moves in the background and the fireworks are repeated.,It is raining and then stops and then rains again.
Julie_Garda.wav,"Waves coming ashore, a clock bell ringing the hour, then a child laughs.","A clock bell ringing the hour  as waves are coming ashore, then a child laughs.","Ocean water splashes and then a bell sounds, and vehicles speed by before a baby laughs.",Ocean water splashes on the beach and a bell sounds while vehicles speed past; a baby laughs at the scene.,Cars rush by as church bells toll and a child laughs.
Ambience Coffee Shop 1 .wav,Groups of people are talking in a noisy setting.,Many people talking in muffled tones with metallic clanking and slapping at first.,Groups of people are conversing in a crowded environment.,Intermittent clanging happens while a crowd chatters indistinctly.,People talk and rattle plates inside of a large room.
Kicking Pile of Bottles and Cans.wav,Some dishes and pans are moving around and hitting each other.,Some dishes and pans hit each other as they are moved around.,Dishes are being loaded into a dishwasher with plates and silverware clanking together.,The dishes are loaded into a dishwasher with plates and silverware clanking together.,Light metal is placed on a surface and moved around.
Sheep.wav,A sheep is making loud noises while birds are chirping in the background.,The bleating of a sheep and a goat.,Sheep bleating and birds sing with a lot of background noise.,A sheep makes noisy sounds as birds tweet in the background.,Sheep are baaing and birds are calling in the background.
vertrek2.wav,A train comes near but leaves without stopping as people talk in the background.,A train or subway getting closer and then gets farther away with a few voices in the background.,A loud buzz rang out before the murmur and whooshing sound.,A high pitched noise and the increasing rev of a subway train engine.,"On the tracks later, a train whirs softly then powers up with a clacking."
Ocean Waves of Norfolk.wav,People converse as cars move back and forth in an indoor garage,The lapping of waves is over the people conversing in the background.,A go cart speeds noisily around the race track,A helicopter flies over a beach as the sea gently comes ashore.,Cars drive by while a person shouts in the background.
PhoebeBackyardMarch6th2014.wav,"Multiple birds vocalizing, many at regular intervals, with some small background noise.",Bird makes calls with various other birds in the background.,A bird makes calls with a variety of other birds doing the same in the background.,"Birds are tweeting, one is especially loud, while vehicle traffic is in the background,","Several different birds chirp, most at regular intervals."
Erny vs Deadman8.wav,"A man is speaking, and his voice echoes.",A man talks as an echo of his voice follows.,Two men are having a loud discussion where their voices overlap several times.,Two people are talking back and forth to each other.,Two men are having a conversation with each other.
unknown feedback.wav,"Followed by two loud horn blasts, a loud horn blast.","A horn blows and stops, and then blows again, stops, and blows again at a louder interval.","A horn plays, pauses, and then plays again, pauses, and plays again at a louder frequency.",A loud feedback noise goes from quiet to loud.,Electronic equipment continuously gives off unpleasant feedback frequencies.
creek-Montseny.wav,Water runs down in a creek at a high velocity.,Water runs in a creek at a high velocity.,A gentle and consistent water flow creates a calming audible effect,Water moves quickly down the path of the river over rocks.,The water is moving quickly over the rocks in the path of the river.
Copper cylinder sound.wav,"Something hits a metal surface intensely, then decreases to a type a light beat.",A large metal makes a loud jangling sound due to being struck hard.,Metal pot clanks into kitchen sink as water drops repeatedly from its sink.,A large metal object loudly jangles after being struck hard.,Someone dropped a piece of metal onto the ground.
Message3.wav,A machine pulsates rapidly emitting an electric whine running and pausing intermittently,A very high pitched buzzing that gets louder and then slightly quieter at the end.,A very high humming pitch that at the end becomes louder and then gradually quieter.,A loud buzzing and tapping occur and get louder as time goes by,A louder and more louder buzzing and tapping sound occur as time flies by
A wet and cold winter afternoon at Cholsey.wav,A truck quietly idling then it starts up and drives very noisily away.,"A diesel truck engine idles, puts into gear, and revs , before beginning to move.",An engine rumbles loudly as machinery whirs and clanks.,In the background a consistent motor runs faintly while a saw runs at varying intensities.,"Machinery is whirring and clanking, and an engine rumbles loudly."
Fountain 1828.wav,Water is spraying going from a slow to a quick pace periodically.,"At varying intensities, water is turned on at a faucet multiple times and water flows into a drain.","Water is turned on at a faucet multiple times, at varying intensities, and water flows into a drain.",A kitchen scene where a sink is running and someone is washing kitchen items with some bird tweets in background.,Water is poured gently then rapidly into a tub.
Rattling and shaking.wav,"A can is shaken, causing a rattle of the rocks inside.",rocks are being shaken around in a can,Someone rattles something together slowly at first and then keeps increasing the speed.,A container that holds small hard objects is being shaken about.,"Small, hard objects rattle around inside a container being shaken."
Metal coat hanger on steel pole.wav,A tool is scraping against a metal object.,A sewing machine operates at a slow pace with the needle hitting something occasionally.,An object is being tightened by mechanical tools.,A person uses a tool to scrape against a metal surface.,A sewing machine operates at a slow pace because the needle does not hit consistently.
Frogs in Creek 2.wav,A car pulls up in the dark as frog croak in the swamp.,"Out in nature, crickets are chirping through the night.",Frogs and crickets are chirping together for several seconds.,"For several seconds, frogs and crickets chirp together.",Frogs and similar animals sing loudly in a cacophony of croaking.
capodanno_2010_002.wav,"repetitive, slightly distant banging with machinery in the distance.","A hammer bangs slow and steady, echoing in a large empty room.","A hammer bangs slow and steady, and the sound echoes in a large empty room.",Distant machinery bangs in a repeated rhythm as it operates.,Someone is bouncing a basketball on a basketball court slowly.
Dowland_Lachrymae_belFischerhude1.wav,Loud ringing electronic music mixed with high pitched squealing notes.,A distorted piece of instrumental music is playing.,"A keyboard plays music slowly, yet at a high volume.",A beep is followed by another sound and buzzing.,"Someone is playing a synthesizer, sounding like science fiction movie theme or other similar music."
bacon-frying.wav,water rushing from a small waterfall into a stream.,Hot grease sizzling and popping as food is being fried in it.,Water rushes from a small waterfall into a stream.,The water falls down and endlessly splashes onto something hard.,"Water runs endlessly, splashing down onto something hard."
ReefClub.wav,A large body of water splashes against the shore of a coastline.,Large waves of water splash against the coastline.,"At the beach, the wind pushes the water away.",the rushing water of a river coming to shore.,Rushing water of a air tide coming to shore.
Calm Morning Outdoor Ambience.wav,a large amount of birds are chirping and singing,Multiple species of birds chirping in the foreground and background and a monkey call.,"A stream is running through the woods , which is filled with different bird noises.","In the foreground and background, a monkey is calling and a multiple species of birds are chirping.",A large flock of birds chirp and sing together
Kyoto-Zoo.wav,"People talk while papers are shuffled and beeps are emitted, followed by some footsteps.",Several children speak and one of them brings attention to themselves by shouting out.,"As people walk with footsteps, a woman starts speaking, and a man speaks faintly and then several people speak simultaneously.",Some adults and children are talking at the same time.,Some adults and children talk at the same time.
Ride between two stations on Paris Metro Line 10.wav,A large transportation machine is approaching and slowly coming to a stop.,A loud roaring with occasional clacking followed by a high pitched roaring.,a large train coming into a busy station.,A blender is operated for a few seconds and then comes to a slow stop.,A large transportation machine slowly approaches as it comes to a stop.
Cloths wearing.wav,A bag is opened up and the contents are being looked through.,A piece of cloth is being blown away by a person.,Different clothes rustle against each other in a muted fashion.,A piece of cloth is being ruffled by a person.,Very soft rustling of clothing in the foreground.
getting some ice from a bucket in the freezer.wav,Creaking is followed by thumping as an object is set down while birds chirp in the distance,A person is working in garage while birds are chirping in the background.,"Birds sing in the background, creaking noise followed by some thumps as an item is placed on a surface.","Winds breeze as birds tweet, owls hoot, and bugs buzz in the air.",Someone is fixing something while birds are chirping in the background.
