file_name,caption_1,caption_2,caption_3,caption_4,caption_5
recorder_in_A_bag_cap_2.wav,N/A,"A zipper is being zipped up, then a man walks through snow, then the zipper is pulled down again.",N/A,N/A,N/A
recorder_in_A_bag_cap_3.wav,N/A,N/A,A zipper of a bag is opened and items are moved around in the bag and the zipper is closed.,N/A,N/A
recorder_in_A_bag_cap_4.wav,N/A,N/A,N/A,"A zipper of a bag is opened, items moved around and the zipper is closed.",N/A
recorder_in_A_bag_cap_5.wav,N/A,N/A,N/A,N/A,"Someone opens a small bag, digs through it, and zips it back up."
WM_spin_cycle_floor_level_24_96_mono.wav,A large industrial engine is operating inside a factory.,A large industrial engine operating inside a factory.,An engine or machine runs at a fairly constant rate.,"As time goes on, the roaring of heavy turbulence begins to roar in the background.",Heavy turbulence roars in the background as time goes on.
WM_spin_cycle_floor_level_24_96_mono_cap_1.wav,A large industrial engine is operating inside a factory.,N/A,N/A,N/A,N/A
WM_spin_cycle_floor_level_24_96_mono_cap_2.wav,N/A,A large industrial engine operating inside a factory.,N/A,N/A,N/A
WM_spin_cycle_floor_level_24_96_mono_cap_3.wav,N/A,N/A,An engine or machine runs at a fairly constant rate.,N/A,N/A
WM_spin_cycle_floor_level_24_96_mono_cap_4.wav,N/A,N/A,N/A,"As time goes on, the roaring of heavy turbulence begins to roar in the background.",N/A
WM_spin_cycle_floor_level_24_96_mono_cap_5.wav,N/A,N/A,N/A,N/A,Heavy turbulence roars in the background as time goes on.
flush1.wav,A liquid is being poured into a drain.,A small sink being filled and then drained as water runs.,A small sink is filled and drained as the water runs.,Liquid is being poured into a drain or similar receptacle.,Water flowing from a faucet and draining down into a drain.
flush1_cap_1.wav,A liquid is being poured into a drain.,N/A,N/A,N/A,N/A
flush1_cap_2.wav,N/A,A small sink being filled and then drained as water runs.,N/A,N/A,N/A
flush1_cap_3.wav,N/A,N/A,A small sink is filled and drained as the water runs.,N/A,N/A
flush1_cap_4.wav,N/A,N/A,N/A,Liquid is being poured into a drain or similar receptacle.,N/A
flush1_cap_5.wav,N/A,N/A,N/A,N/A,Water flowing from a faucet and draining down into a drain.
Metal_bang_echo.wav,"An item as it is struck repeatedly, clanking as it does.","An object is repeatedly dropped, causing a metallic ring.",The bang and clang of a trash receptacle lid being slammed.,The clank of an object being moved or hit repeatedly.,The trash can lid being closed slammed shut.
Metal_bang_echo_cap_1.wav,"An item as it is struck repeatedly, clanking as it does.",N/A,N/A,N/A,N/A
Metal_bang_echo_cap_2.wav,N/A,"An object is repeatedly dropped, causing a metallic ring.",N/A,N/A,N/A
Metal_bang_echo_cap_3.wav,N/A,N/A,The bang and clang of a trash receptacle lid being slammed.,N/A,N/A
Metal_bang_echo_cap_4.wav,N/A,N/A,N/A,The clank of an object being moved or hit repeatedly.,N/A
Metal_bang_echo_cap_5.wav,N/A,N/A,N/A,N/A,The trash can lid being closed slammed shut.
hanoiairport01.wav,A loudspeaker is blaring while people are talking to each other.,A woman is speaking over an intercom to others.,An announcer talks in the background while people speak loudly in a crowded room.,Something is told over loud speaker at an airport while people speak and move softly in background.,People move around and speak to each other while something is told over an airport loud speaker.
hanoiairport01_cap_1.wav,A loudspeaker is blaring while people are talking to each other.,N/A,N/A,N/A,N/A
hanoiairport01_cap_2.wav,N/A,A woman is speaking over an intercom to others.,N/A,N/A,N/A
hanoiairport01_cap_3.wav,N/A,N/A,An announcer talks in the background while people speak loudly in a crowded room.,N/A,N/A
hanoiairport01_cap_4.wav,N/A,N/A,N/A,Something is told over loud speaker at an airport while people speak and move softly in background.,N/A
hanoiairport01_cap_5.wav,N/A,N/A,N/A,N/A,People move around and speak to each other while something is told over an airport loud speaker.
footsteps fast then VERY slow (rob).wav,A person is walking on the road with shoes.,A person is walking slowly on a sticky surface,A person is walking through the snow wearing rubber boots.,Someone is walking in snow with rubber boots.,Someone trudges through the snow and grinds their feet into the ground.
footsteps fast then VERY slow (rob)_cap_1.wav,A person is walking on the road with shoes.,N/A,N/A,N/A,N/A
footsteps fast then VERY slow (rob)_cap_2.wav,N/A,A person is walking slowly on a sticky surface,N/A,N/A,N/A
footsteps fast then VERY slow (rob)_cap_3.wav,N/A,N/A,A person is walking through the snow wearing rubber boots.,N/A,N/A
footsteps fast then VERY slow (rob)_cap_4.wav,N/A,N/A,N/A,Someone is walking in snow with rubber boots.,N/A
footsteps fast then VERY slow (rob)_cap_5.wav,N/A,N/A,N/A,N/A,Someone trudges through the snow and grinds their feet into the ground.
golpeando cosas metalicas.wav,A person striking a solid metal item with a metal tool.,A pipe that is being hit over and over again.,Metal objects clanging together over and over again.,Metal objects hitting together at a steady consistent rate,Someone is continuously hitting metal on a anvil.
golpeando cosas metalicas_cap_1.wav,A person striking a solid metal item with a metal tool.,N/A,N/A,N/A,N/A
golpeando cosas metalicas_cap_2.wav,N/A,A pipe that is being hit over and over again.,N/A,N/A,N/A
golpeando cosas metalicas_cap_3.wav,N/A,N/A,Metal objects clanging together over and over again.,N/A,N/A
golpeando cosas metalicas_cap_4.wav,N/A,N/A,N/A,Metal objects hitting together at a steady consistent rate,N/A
golpeando cosas metalicas_cap_5.wav,N/A,N/A,N/A,N/A,Someone is continuously hitting metal on a anvil.
pill bottle 4.wav,A person is taking out pills from a bottle.,Candies clack into a plastic container as they are sorted.,First they went through the candy bag before grabbing the candy and eating it.,Something is being taken from a bottle that contains it.,"Someone going through a bag of candy, grabbing some and then eating it."
pill bottle 4_cap_1.wav,A person is taking out pills from a bottle.,N/A,N/A,N/A,N/A
pill bottle 4_cap_2.wav,N/A,Candies clack into a plastic container as they are sorted.,N/A,N/A,N/A
pill bottle 4_cap_3.wav,N/A,N/A,First they went through the candy bag before grabbing the candy and eating it.,N/A,N/A
pill bottle 4_cap_4.wav,N/A,N/A,N/A,Something is being taken from a bottle that contains it.,N/A
pill bottle 4_cap_5.wav,N/A,N/A,N/A,N/A,"Someone going through a bag of candy, grabbing some and then eating it."
rain_heavy.wav,A car driving by with rain hitting the ground.,A strong thunderstorm with heavy rainfall and powerful winds.,Rain hitting the pavement as thunder rumbles intermittently,Rain pelting the pavement as thunder rumbles intermittently.,a strong thunderstorm with heavy rainfall and strong wind
rain_heavy_cap_1.wav,A car driving by with rain hitting the ground.,N/A,N/A,N/A,N/A
rain_heavy_cap_2.wav,N/A,A strong thunderstorm with heavy rainfall and powerful winds.,N/A,N/A,N/A
rain_heavy_cap_3.wav,N/A,N/A,Rain hitting the pavement as thunder rumbles intermittently,N/A,N/A
rain_heavy_cap_4.wav,N/A,N/A,N/A,Rain pelting the pavement as thunder rumbles intermittently.,N/A
rain_heavy_cap_5.wav,N/A,N/A,N/A,N/A,a strong thunderstorm with heavy rainfall and strong wind
raindrops_metalcover.wav,Hitting a tin roof the rain continuously falls.,It is raining and the rain hits on the metal roof.,It is raining and the rain is hitting on the metal roof.,Rain continuously falls and hits a tin roof.,Rain is falling and pelting the top of a metal roof.
raindrops_metalcover_cap_1.wav,Hitting a tin roof the rain continuously falls.,N/A,N/A,N/A,N/A
raindrops_metalcover_cap_2.wav,N/A,It is raining and the rain hits on the metal roof.,N/A,N/A,N/A
raindrops_metalcover_cap_3.wav,N/A,N/A,It is raining and the rain is hitting on the metal roof.,N/A,N/A
raindrops_metalcover_cap_4.wav,N/A,N/A,N/A,Rain continuously falls and hits a tin roof.,N/A
raindrops_metalcover_cap_5.wav,N/A,N/A,N/A,N/A,Rain is falling and pelting the top of a metal roof.
Wind blowing across open marshland.wav,A wind howls through a narrow entrance way as a man sniffs in the cold.,The wind blows with strength causing it to howl loudly.,The wind gusts strongly and the trees shake and rustle.,"The wind starts as a gust, howling as it nears.",The window pane is being hit hard by the wind.
Wind blowing across open marshland_cap_1.wav,A wind howls through a narrow entrance way as a man sniffs in the cold.,N/A,N/A,N/A,N/A
Wind blowing across open marshland_cap_2.wav,N/A,The wind blows with strength causing it to howl loudly.,N/A,N/A,N/A
Wind blowing across open marshland_cap_3.wav,N/A,N/A,The wind gusts strongly and the trees shake and rustle.,N/A,N/A
Wind blowing across open marshland_cap_4.wav,N/A,N/A,N/A,"The wind starts as a gust, howling as it nears.",N/A
Wind blowing across open marshland_cap_5.wav,N/A,N/A,N/A,N/A,The window pane is being hit hard by the wind.
Wind Howling with Door Opening Interruption.wav,"A machine emits a faint hum as water drips, and a door is opened and closed.","A machine is moving, a door opened and closed while machine stopped and continued again.","A machine moving, the door opened and closed while machine stopped and it continued again","As the machine emits a faint hum, water drips and the door opens and closes.","Whirling noises are interrupted by the opening and closing of a door, and the entrance of something."
Wind Howling with Door Opening Interruption_cap_1.wav,"A machine emits a faint hum as water drips, and a door is opened and closed.",N/A,N/A,N/A,N/A
Wind Howling with Door Opening Interruption_cap_2.wav,N/A,"A machine is moving, a door opened and closed while machine stopped and continued again.",N/A,N/A,N/A
Wind Howling with Door Opening Interruption_cap_3.wav,N/A,N/A,"A machine moving, the door opened and closed while machine stopped and it continued again",N/A,N/A
Wind Howling with Door Opening Interruption_cap_4.wav,N/A,N/A,N/A,"As the machine emits a faint hum, water drips and the door opens and closes.",N/A
Wind Howling with Door Opening Interruption_cap_5.wav,N/A,N/A,N/A,N/A,"Whirling noises are interrupted by the opening and closing of a door, and the entrance of something."
metal chain (loud).wav,"A loud clang resounds, followed by a tinkle of metal, a voice, and another clang.",A man speaks over the echo of glasses rattling and metal clanking.,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a metal object.","Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a object.",Glasses rattle and metal clanks causing an echo as a man speaks.
metal chain (loud)_cap_1.wav,"A loud clang resounds, followed by a tinkle of metal, a voice, and another clang.",N/A,N/A,N/A,N/A
metal chain (loud)_cap_2.wav,N/A,A man speaks over the echo of glasses rattling and metal clanking.,N/A,N/A,N/A
metal chain (loud)_cap_3.wav,N/A,N/A,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a metal object.",N/A,N/A
metal chain (loud)_cap_4.wav,N/A,N/A,N/A,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a object.",N/A
metal chain (loud)_cap_5.wav,N/A,N/A,N/A,N/A,Glasses rattle and metal clanks causing an echo as a man speaks.
orage tonnerre GP pluie.wav,Loud thunder is rumbling for a while before rain starts falling.,"Thunder crashes, prior to the beginning of rainfall.",Thunder in the background and rain hitting the ground in the foreground.,Thunder is blaring in the background and rain is seen hitting the ground in the foreground.,Thunder is clapping and rain is steadily hitting a surface.
orage tonnerre GP pluie_cap_1.wav,Loud thunder is rumbling for a while before rain starts falling.,N/A,N/A,N/A,N/A
orage tonnerre GP pluie_cap_2.wav,N/A,"Thunder crashes, prior to the beginning of rainfall.",N/A,N/A,N/A
orage tonnerre GP pluie_cap_3.wav,N/A,N/A,Thunder in the background and rain hitting the ground in the foreground.,N/A,N/A
orage tonnerre GP pluie_cap_4.wav,N/A,N/A,N/A,Thunder is blaring in the background and rain is seen hitting the ground in the foreground.,N/A
orage tonnerre GP pluie_cap_5.wav,N/A,N/A,N/A,N/A,Thunder is clapping and rain is steadily hitting a surface.
under_water_mic_turbulenceB.wav,A person tries to tune a radio and it squeals.,A faulty radio that is trying to be turned on.,Loud incoherent electronic screeching followed by windy gurgles.,Loud mixed up electronic screeching occurs followed by windy gurgles.,Someone is trying to turn on the radio but it makes noises.
under_water_mic_turbulenceB_cap_1.wav,A person tries to tune a radio and it squeals.,N/A,N/A,N/A,N/A
under_water_mic_turbulenceB_cap_2.wav,N/A,A faulty radio that is trying to be turned on.,N/A,N/A,N/A
under_water_mic_turbulenceB_cap_3.wav,N/A,N/A,Loud incoherent electronic screeching followed by windy gurgles.,N/A,N/A
under_water_mic_turbulenceB_cap_4.wav,N/A,N/A,N/A,Loud mixed up electronic screeching occurs followed by windy gurgles.,N/A
under_water_mic_turbulenceB_cap_5.wav,N/A,N/A,N/A,N/A,Someone is trying to turn on the radio but it makes noises.
greece_naxos_white_noise_1.wav,A radio has static and then the radio turns out.,Birds are chirping in the background and a waterfall in the distance.,Birds are chirping in the background and a waterfall is in the distance.,"Birds chirping, and a slow muffled hum during the daytime in a park.",Wind blows and items shuffle within a room
greece_naxos_white_noise_1_cap_1.wav,A radio has static and then the radio turns out.,N/A,N/A,N/A,N/A
greece_naxos_white_noise_1_cap_2.wav,N/A,Birds are chirping in the background and a waterfall in the distance.,N/A,N/A,N/A
greece_naxos_white_noise_1_cap_3.wav,N/A,N/A,Birds are chirping in the background and a waterfall is in the distance.,N/A,N/A
greece_naxos_white_noise_1_cap_4.wav,N/A,N/A,N/A,"Birds chirping, and a slow muffled hum during the daytime in a park.",N/A
greece_naxos_white_noise_1_cap_5.wav,N/A,N/A,N/A,N/A,Wind blows and items shuffle within a room
fireworkslong.wav,Fireworks are being launched up into the air,Fireworks are crackling from a distance on a clear night.,Fireworks are going off nearby and at a distance.,"Near and far, the fireworks are going off.",Some fireworks are going up into the air.
fireworkslong_cap_1.wav,Fireworks are being launched up into the air,N/A,N/A,N/A,N/A
fireworkslong_cap_2.wav,N/A,Fireworks are crackling from a distance on a clear night.,N/A,N/A,N/A
fireworkslong_cap_3.wav,N/A,N/A,Fireworks are going off nearby and at a distance.,N/A,N/A
fireworkslong_cap_4.wav,N/A,N/A,N/A,"Near and far, the fireworks are going off.",N/A
fireworkslong_cap_5.wav,N/A,N/A,N/A,N/A,Some fireworks are going up into the air.
tractor.wav,A forklift vehicle is beeping as it is driving by.,"A large piece of machinery alternates between the beeps from backing up, putting the gears into drive, and driving forward.","A vehicle makes a beeping sound as it backs up, pulls forward and backs up again.",The truck beeps when backing up and the gears are loud shifting on drive.,"Using its back up signal, a truck back ups and sits there a while, and to backs up again."
tractor_cap_1.wav,A forklift vehicle is beeping as it is driving by.,N/A,N/A,N/A,N/A
tractor_cap_2.wav,N/A,"A large piece of machinery alternates between the beeps from backing up, putting the gears into drive, and driving forward.",N/A,N/A,N/A
tractor_cap_3.wav,N/A,N/A,"A vehicle makes a beeping sound as it backs up, pulls forward and backs up again.",N/A,N/A
tractor_cap_4.wav,N/A,N/A,N/A,The truck beeps when backing up and the gears are loud shifting on drive.,N/A
tractor_cap_5.wav,N/A,N/A,N/A,N/A,"Using its back up signal, a truck back ups and sits there a while, and to backs up again."
Highway Ambience.wav,A large motor is started as multiple cars drive pass.,As multiple cars drive past a large motor is started,Engines hum as a background of constant white noise emits close by.,Engines hum while white noise is emitted nearby.,road noise with cars passing by and wind buffer
Highway Ambience_cap_1.wav,A large motor is started as multiple cars drive pass.,N/A,N/A,N/A,N/A
Highway Ambience_cap_2.wav,N/A,As multiple cars drive past a large motor is started,N/A,N/A,N/A
Highway Ambience_cap_3.wav,N/A,N/A,Engines hum as a background of constant white noise emits close by.,N/A,N/A
Highway Ambience_cap_4.wav,N/A,N/A,N/A,Engines hum while white noise is emitted nearby.,N/A
Highway Ambience_cap_5.wav,N/A,N/A,N/A,N/A,road noise with cars passing by and wind buffer
md4trk7.wav,The plastic bicycle wheels of a child whir and pedal noisily against concrete pavement.,Somebody is using a noisy machine and the sounds come closer then farther away.,Someone using a machine that makes a noise and sounds closer then farther away.,The sound of a bird and the flapping of its wings has been caught and put into audio loop.,a machine grass cutter is spinning and cutting down grass
md4trk7_cap_1.wav,The plastic bicycle wheels of a child whir and pedal noisily against concrete pavement.,N/A,N/A,N/A,N/A
md4trk7_cap_2.wav,N/A,Somebody is using a noisy machine and the sounds come closer then farther away.,N/A,N/A,N/A
md4trk7_cap_3.wav,N/A,N/A,Someone using a machine that makes a noise and sounds closer then farther away.,N/A,N/A
md4trk7_cap_4.wav,N/A,N/A,N/A,The sound of a bird and the flapping of its wings has been caught and put into audio loop.,N/A
md4trk7_cap_5.wav,N/A,N/A,N/A,N/A,a machine grass cutter is spinning and cutting down grass
tennis ball.wav,A ball is being hit with a racket and then caught and the process repeated.,"A player uses a racket to hit the tennis ball which is caught, and then the process is repeated.",Someone is hammering down an object before dropping the hammer to the floor.,The ball bounces back and forth against the paddle.,The tennis ball bounced repeatedly on the ground.
tennis ball_cap_1.wav,A ball is being hit with a racket and then caught and the process repeated.,N/A,N/A,N/A,N/A
tennis ball_cap_2.wav,N/A,"A player uses a racket to hit the tennis ball which is caught, and then the process is repeated.",N/A,N/A,N/A
tennis ball_cap_3.wav,N/A,N/A,Someone is hammering down an object before dropping the hammer to the floor.,N/A,N/A
tennis ball_cap_4.wav,N/A,N/A,N/A,The ball bounces back and forth against the paddle.,N/A
tennis ball_cap_5.wav,N/A,N/A,N/A,N/A,The tennis ball bounced repeatedly on the ground.
SFX 1_01.R.wav,A banging of the fist of a person on a table occurs several times.,A person taps on the door with their hand.,A wooden object like a barrel is lightly scraped.,Someone bangs their hand on the table several times.,Someone is tapping their hand on a door.
SFX 1_01.R_cap_1.wav,A banging of the fist of a person on a table occurs several times.,N/A,N/A,N/A,N/A
SFX 1_01.R_cap_2.wav,N/A,A person taps on the door with their hand.,N/A,N/A,N/A
SFX 1_01.R_cap_3.wav,N/A,N/A,A wooden object like a barrel is lightly scraped.,N/A,N/A
SFX 1_01.R_cap_4.wav,N/A,N/A,N/A,Someone bangs their hand on the table several times.,N/A
SFX 1_01.R_cap_5.wav,N/A,N/A,N/A,N/A,Someone is tapping their hand on a door.
"Walking through dry leaves, close-by and afar.wav","Footsteps walking through leaves, close at first then walking away.",It is raining and someone is walking through a lot of leaves.,"There was the sound of someone raking leaves outside softly, then louder, then it stopped.",Raining and someone walking throw a lots of leaves.,stepping through a dense straw field getting softer and softer
"Walking through dry leaves, close-by and afar_cap_1.wav","Footsteps walking through leaves, close at first then walking away.",N/A,N/A,N/A,N/A
"Walking through dry leaves, close-by and afar_cap_2.wav",N/A,It is raining and someone is walking through a lot of leaves.,N/A,N/A,N/A
"Walking through dry leaves, close-by and afar_cap_3.wav",N/A,N/A,"There was the sound of someone raking leaves outside softly, then louder, then it stopped.",N/A,N/A
"Walking through dry leaves, close-by and afar_cap_4.wav",N/A,N/A,N/A,Raining and someone walking throw a lots of leaves.,N/A
"Walking through dry leaves, close-by and afar_cap_5.wav",N/A,N/A,N/A,N/A,stepping through a dense straw field getting softer and softer
food_prep_2_cw.wav,A fork scrapes the plate as someone is eating.,A person scrapes a hard surface while something slushes.,Food being audibly scraped in a pan as it sizzles and bubbles.,Water runs in the background as a person moves food around their plate with utensils,Somebody cutting up something on a plate with a blade.
