file_name,caption_1,caption_2,caption_3,caption_4,caption_5
SnappingBamboo_cap_5.wav,N/A,N/A,N/A,N/A,"To start a fire, a person is shaving wood."
Creek 115.wav,The water burbles as the stream goes downstream.,Water flowing in a stream as rain is falling.,Water is gently flowing in a small river.,Water is loudly flowing in a natural stream of water.,Water loudly flowing in a natural stream of water.
Creek 115_cap_1.wav,The water burbles as the stream goes downstream.,N/A,N/A,N/A,N/A
Creek 115_cap_2.wav,N/A,Water flowing in a stream as rain is falling.,N/A,N/A,N/A
Creek 115_cap_3.wav,N/A,N/A,Water is gently flowing in a small river.,N/A,N/A
Creek 115_cap_4.wav,N/A,N/A,N/A,Water is loudly flowing in a natural stream of water.,N/A
Creek 115_cap_5.wav,N/A,N/A,N/A,N/A,Water loudly flowing in a natural stream of water.
creek01a.wav,A loud rushing powerful water that is coming from farther up the stream.,The water flows at a constant rate of speed.,The water is flowing rapidly down a stream.,The water is flowing rather quickly down a stream,Water is flowing from a valve loudly and steady.
creek01a_cap_1.wav,A loud rushing powerful water that is coming from farther up the stream.,N/A,N/A,N/A,N/A
creek01a_cap_2.wav,N/A,The water flows at a constant rate of speed.,N/A,N/A,N/A
creek01a_cap_3.wav,N/A,N/A,The water is flowing rapidly down a stream.,N/A,N/A
creek01a_cap_4.wav,N/A,N/A,N/A,The water is flowing rather quickly down a stream,N/A
creek01a_cap_5.wav,N/A,N/A,N/A,N/A,Water is flowing from a valve loudly and steady.
creeky chair.wav,A creaky wooden door is slowly opened and then closed by a person .,A person slowly opening and then closing a creaky wooden door.,An old wooden floorboard creaking and moaning under the weight of someone.,One hard object being dragged and scrapped against another hard wooden object.,The old wooden floor is creaking as someone is walking or standing over it.
creeky chair_cap_1.wav,A creaky wooden door is slowly opened and then closed by a person .,N/A,N/A,N/A,N/A
creeky chair_cap_2.wav,N/A,A person slowly opening and then closing a creaky wooden door.,N/A,N/A,N/A
creeky chair_cap_3.wav,N/A,N/A,An old wooden floorboard creaking and moaning under the weight of someone.,N/A,N/A
creeky chair_cap_4.wav,N/A,N/A,N/A,One hard object being dragged and scrapped against another hard wooden object.,N/A
creeky chair_cap_5.wav,N/A,N/A,N/A,N/A,The old wooden floor is creaking as someone is walking or standing over it.
Crepe Making.wav,A fire crackles as bugs chirp in the wilderness,A fire in a fire pit is burning and a door opens.,A fire is burning in a fire pit then a door opens.,Water began to flow onto the bag and a container was sealed,Water started to flow on a plastic bag and a container was closed
Crepe Making_cap_1.wav,A fire crackles as bugs chirp in the wilderness,N/A,N/A,N/A,N/A
Crepe Making_cap_2.wav,N/A,A fire in a fire pit is burning and a door opens.,N/A,N/A,N/A
Crepe Making_cap_3.wav,N/A,N/A,A fire is burning in a fire pit then a door opens.,N/A,N/A
Crepe Making_cap_4.wav,N/A,N/A,N/A,Water began to flow onto the bag and a container was sealed,N/A
Crepe Making_cap_5.wav,N/A,N/A,N/A,N/A,Water started to flow on a plastic bag and a container was closed
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background.wav,"Crickets chirp and dogs bark, while cars drive past.",Crickets chirp and then a dog barks off in the distance.,Crickets chirp nearby as the wind howls loudly.,"Dogs bark, one dog increasing in volume, surrounded by insects at night.",Insects at night while dogs bark and the bark of one dog becomes louder.
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background_cap_1.wav,"Crickets chirp and dogs bark, while cars drive past.",N/A,N/A,N/A,N/A
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background_cap_2.wav,N/A,Crickets chirp and then a dog barks off in the distance.,N/A,N/A,N/A
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background_cap_3.wav,N/A,N/A,Crickets chirp nearby as the wind howls loudly.,N/A,N/A
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background_cap_4.wav,N/A,N/A,N/A,"Dogs bark, one dog increasing in volume, surrounded by insects at night.",N/A
Crickets and dogs barking at night in a residential district of Tucson. City and cars in the far background_cap_5.wav,N/A,N/A,N/A,N/A,Insects at night while dogs bark and the bark of one dog becomes louder.
crickets and owls.wav,"An insect buzzes in the foreground, with a shrieking bird in the background.",Buzzing insect with a shrieking bird in the background.,Insect wings whir and pause in the background as a bird screeches and a dog barks.,Multiple insect wings alternately whir and pause in the background as a bird screeches and a dog barks.,in the forest with a little bit of rain and a bird talking and a wolf howling.
crickets and owls_cap_1.wav,"An insect buzzes in the foreground, with a shrieking bird in the background.",N/A,N/A,N/A,N/A
crickets and owls_cap_2.wav,N/A,Buzzing insect with a shrieking bird in the background.,N/A,N/A,N/A
crickets and owls_cap_3.wav,N/A,N/A,Insect wings whir and pause in the background as a bird screeches and a dog barks.,N/A,N/A
crickets and owls_cap_4.wav,N/A,N/A,N/A,Multiple insect wings alternately whir and pause in the background as a bird screeches and a dog barks.,N/A
crickets and owls_cap_5.wav,N/A,N/A,N/A,N/A,in the forest with a little bit of rain and a bird talking and a wolf howling.
Crow noise.wav,A crow can be heard loudly and then it seems a person is imitating the sound.,A crow crows loudly as a person is heard imitating the sound.,Someone is pretending to be a hawk by making hawk noises.,Repeating of a grunting sound is done several times by a person.,a man making a sound twice loudly then one low sound.
Crow noise_cap_1.wav,A crow can be heard loudly and then it seems a person is imitating the sound.,N/A,N/A,N/A,N/A
Crow noise_cap_2.wav,N/A,A crow crows loudly as a person is heard imitating the sound.,N/A,N/A,N/A
Crow noise_cap_3.wav,N/A,N/A,Someone is pretending to be a hawk by making hawk noises.,N/A,N/A
Crow noise_cap_4.wav,N/A,N/A,N/A,Repeating of a grunting sound is done several times by a person.,N/A
Crow noise_cap_5.wav,N/A,N/A,N/A,N/A,a man making a sound twice loudly then one low sound.
Hail and Rain in the Courtyard.wav,A person is in the shower with the water running.,Being under a building while it is raining outside,Rain patters down rhythmically as thunder crashes from a distance.,Someone stands under a building while it is raining outside.,Stormy weather occurs over a cement stairwell and walkway.
Hail and Rain in the Courtyard_cap_1.wav,A person is in the shower with the water running.,N/A,N/A,N/A,N/A
Hail and Rain in the Courtyard_cap_2.wav,N/A,Being under a building while it is raining outside,N/A,N/A,N/A
Hail and Rain in the Courtyard_cap_3.wav,N/A,N/A,Rain patters down rhythmically as thunder crashes from a distance.,N/A,N/A
Hail and Rain in the Courtyard_cap_4.wav,N/A,N/A,N/A,Someone stands under a building while it is raining outside.,N/A
Hail and Rain in the Courtyard_cap_5.wav,N/A,N/A,N/A,N/A,Stormy weather occurs over a cement stairwell and walkway.
transmission.wav,A couple of guys were talking when one of their cell phones started ringing.,Guys are talking and a cell phone rings.,Some people are talking beside a road while cars drive by.,Some people were talking beside the road with moving cars,Various people are talking while traffic passes by in the background.
transmission_cap_1.wav,A couple of guys were talking when one of their cell phones started ringing.,N/A,N/A,N/A,N/A
transmission_cap_2.wav,N/A,Guys are talking and a cell phone rings.,N/A,N/A,N/A
transmission_cap_3.wav,N/A,N/A,Some people are talking beside a road while cars drive by.,N/A,N/A
transmission_cap_4.wav,N/A,N/A,N/A,Some people were talking beside the road with moving cars,N/A
transmission_cap_5.wav,N/A,N/A,N/A,N/A,Various people are talking while traffic passes by in the background.
Door Handle and Lock.wav,A clip clopping of a horse and crunching back and forth.,"A gun is loaded, then loaded by hand some more.","A person fumbles with the metal latch of a box, opening and closing it repeatedly.",Someone is assembling something with metal pieces and then locks it into place.,Someone is assembling something with metal pieces and then locks it swiftly into place.
Door Handle and Lock_cap_1.wav,A clip clopping of a horse and crunching back and forth.,N/A,N/A,N/A,N/A
Door Handle and Lock_cap_2.wav,N/A,"A gun is loaded, then loaded by hand some more.",N/A,N/A,N/A
Door Handle and Lock_cap_3.wav,N/A,N/A,"A person fumbles with the metal latch of a box, opening and closing it repeatedly.",N/A,N/A
Door Handle and Lock_cap_4.wav,N/A,N/A,N/A,Someone is assembling something with metal pieces and then locks it into place.,N/A
Door Handle and Lock_cap_5.wav,N/A,N/A,N/A,N/A,Someone is assembling something with metal pieces and then locks it swiftly into place.
Crumple Paper.wav,A piece of paper is crinkled and moved around multiple times.,Four times paper is crumpled into a ball,Paper is crumpled into a ball four times.,The crinkle of paper as if someone is wrapping something.,The crinkle of paper emanates as something is unwrapped
Crumple Paper_cap_1.wav,A piece of paper is crinkled and moved around multiple times.,N/A,N/A,N/A,N/A
Crumple Paper_cap_2.wav,N/A,Four times paper is crumpled into a ball,N/A,N/A,N/A
Crumple Paper_cap_3.wav,N/A,N/A,Paper is crumpled into a ball four times.,N/A,N/A
Crumple Paper_cap_4.wav,N/A,N/A,N/A,The crinkle of paper as if someone is wrapping something.,N/A
Crumple Paper_cap_5.wav,N/A,N/A,N/A,N/A,The crinkle of paper emanates as something is unwrapped
crumpling paper.wav,A cellophane bag is noisily crumpled as it is torn open.,A person crunching a potato chip bag and eating,A person holding and crinkling a bunch of paper.,A person is crinkling a bunch of paper.,someone tearing open and crumpling a cellophane bag
crumpling paper_cap_1.wav,A cellophane bag is noisily crumpled as it is torn open.,N/A,N/A,N/A,N/A
crumpling paper_cap_2.wav,N/A,A person crunching a potato chip bag and eating,N/A,N/A,N/A
crumpling paper_cap_3.wav,N/A,N/A,A person holding and crinkling a bunch of paper.,N/A,N/A
crumpling paper_cap_4.wav,N/A,N/A,N/A,A person is crinkling a bunch of paper.,N/A
crumpling paper_cap_5.wav,N/A,N/A,N/A,N/A,someone tearing open and crumpling a cellophane bag
Crunching Snow Edited.wav,Leaves and branches crunch beneath the weight of another object.,Leaves and sticks crunch underneath footsteps on the trail.,Leaves and twigs are crunched under the weight of a heavier object.,"Shoes walking along a hard packed trail, covered with leaves and twigs.",someone is walking further and further away on a gravelled surface
Crunching Snow Edited_cap_1.wav,Leaves and branches crunch beneath the weight of another object.,N/A,N/A,N/A,N/A
Crunching Snow Edited_cap_2.wav,N/A,Leaves and sticks crunch underneath footsteps on the trail.,N/A,N/A,N/A
Crunching Snow Edited_cap_3.wav,N/A,N/A,Leaves and twigs are crunched under the weight of a heavier object.,N/A,N/A
Crunching Snow Edited_cap_4.wav,N/A,N/A,N/A,"Shoes walking along a hard packed trail, covered with leaves and twigs.",N/A
Crunching Snow Edited_cap_5.wav,N/A,N/A,N/A,N/A,someone is walking further and further away on a gravelled surface
cupboard-twang1.wav,A loose railing is being knocked upon for its reverb.,A pounding is performed on a surface that vibrates.,A small hammer being used against wooden material,"For its reverberation, a loose railing is being knocked.",The wood reverberates as it is hit by a stick.
cupboard-twang1_cap_1.wav,A loose railing is being knocked upon for its reverb.,N/A,N/A,N/A,N/A
cupboard-twang1_cap_2.wav,N/A,A pounding is performed on a surface that vibrates.,N/A,N/A,N/A
cupboard-twang1_cap_3.wav,N/A,N/A,A small hammer being used against wooden material,N/A,N/A
cupboard-twang1_cap_4.wav,N/A,N/A,N/A,"For its reverberation, a loose railing is being knocked.",N/A
cupboard-twang1_cap_5.wav,N/A,N/A,N/A,N/A,The wood reverberates as it is hit by a stick.
Slider door.wav,"A person pulled the cord to lift the blinds, then open the window.","A sliding door screen is opened, then the glass sliding object is opened, then the glass sliding object is closed.","Moving through the plastic, and opening and shutting a drawer.",The wheel of the lawn mower squeaks as it cuts the grass.,"Three sets of doors are opened, including the glass, then the screen, then the glass again."
Slider door_cap_1.wav,"A person pulled the cord to lift the blinds, then open the window.",N/A,N/A,N/A,N/A
Slider door_cap_2.wav,N/A,"A sliding door screen is opened, then the glass sliding object is opened, then the glass sliding object is closed.",N/A,N/A,N/A
Slider door_cap_3.wav,N/A,N/A,"Moving through the plastic, and opening and shutting a drawer.",N/A,N/A
Slider door_cap_4.wav,N/A,N/A,N/A,The wheel of the lawn mower squeaks as it cuts the grass.,N/A
Slider door_cap_5.wav,N/A,N/A,N/A,N/A,"Three sets of doors are opened, including the glass, then the screen, then the glass again."
Dawn chorus - Makvaneti.wav,Bird chirping and the cock crowed and birds continued chirped,Birds are chirping and then a rooster crows and more birds chirp.,Many birds whistle continuously while a rooster crows in the distance.,"Many birds whistle continuously, a rooster crows in the distance.",With the Birds chirping the cock crowed and the birds continued to chirp.
Dawn chorus - Makvaneti_cap_1.wav,Bird chirping and the cock crowed and birds continued chirped,N/A,N/A,N/A,N/A
Dawn chorus - Makvaneti_cap_2.wav,N/A,Birds are chirping and then a rooster crows and more birds chirp.,N/A,N/A,N/A
Dawn chorus - Makvaneti_cap_3.wav,N/A,N/A,Many birds whistle continuously while a rooster crows in the distance.,N/A,N/A
Dawn chorus - Makvaneti_cap_4.wav,N/A,N/A,N/A,"Many birds whistle continuously, a rooster crows in the distance.",N/A
Dawn chorus - Makvaneti_cap_5.wav,N/A,N/A,N/A,N/A,With the Birds chirping the cock crowed and the birds continued to chirp.
DeLorean DMC-12  - Approach and Stop.wav,A motorcycle revs its engine louder and louder as cars pass by.,A person driving motorcycle coming into a garage.,A vehicle stops and the driver begins revving the engine as traffic goes by in the background.,"Drivers pass by with their motors running, or stop before revving up their motors again or remaining idle.",Someone on a motorcycle drives into a garage.
DeLorean DMC-12  - Approach and Stop_cap_1.wav,A motorcycle revs its engine louder and louder as cars pass by.,N/A,N/A,N/A,N/A
DeLorean DMC-12  - Approach and Stop_cap_2.wav,N/A,A person driving motorcycle coming into a garage.,N/A,N/A,N/A
DeLorean DMC-12  - Approach and Stop_cap_3.wav,N/A,N/A,A vehicle stops and the driver begins revving the engine as traffic goes by in the background.,N/A,N/A
DeLorean DMC-12  - Approach and Stop_cap_4.wav,N/A,N/A,N/A,"Drivers pass by with their motors running, or stop before revving up their motors again or remaining idle.",N/A
DeLorean DMC-12  - Approach and Stop_cap_5.wav,N/A,N/A,N/A,N/A,Someone on a motorcycle drives into a garage.
Deplacez-vous.wav,"A police siren, followed by a megaphone announcement, then short siren blasts.","An ambulance sound driving, stopping and starting again",A fire alarm going off and on with people talking,People are talking while an alarm goes off and on.,Sirens go off then a bit of talking followed by more sirens.
Deplacez-vous_cap_1.wav,"A police siren, followed by a megaphone announcement, then short siren blasts.",N/A,N/A,N/A,N/A
Deplacez-vous_cap_2.wav,N/A,"An ambulance sound driving, stopping and starting again",N/A,N/A,N/A
Deplacez-vous_cap_3.wav,N/A,N/A,A fire alarm going off and on with people talking,N/A,N/A
Deplacez-vous_cap_4.wav,N/A,N/A,N/A,People are talking while an alarm goes off and on.,N/A
Deplacez-vous_cap_5.wav,N/A,N/A,N/A,N/A,Sirens go off then a bit of talking followed by more sirens.
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2.wav,Footsteps walk on a wooden floor with an even rhythm and then increase their speed.,Footsteps walking along a wooden floor in an even rhythm then speeding up significantly.,Someone walking with a heavy foot and then picking up speed from a slow walk to a quick walk.,Steps cascade the plain wooden surface of the floor.,Steps cascade the wooden plain surface of the floor.
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2_cap_1.wav,Footsteps walk on a wooden floor with an even rhythm and then increase their speed.,N/A,N/A,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2_cap_2.wav,N/A,Footsteps walking along a wooden floor in an even rhythm then speeding up significantly.,N/A,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2_cap_3.wav,N/A,N/A,Someone walking with a heavy foot and then picking up speed from a slow walk to a quick walk.,N/A,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2_cap_4.wav,N/A,N/A,N/A,Steps cascade the plain wooden surface of the floor.,N/A
Steps Indoor medium soft Shoe Sole accompanying wooden Floor hollow Big Room 6mx15mx6m Part 2_cap_5.wav,N/A,N/A,N/A,N/A,Steps cascade the wooden plain surface of the floor.
desertwind1FINAL.wav,"Air is rushing past, with a high pitched howl",As the air rushed past it made a high pitched howl.,Really muffled noise of wind blowing through an opening or a car driving.,The blustering wind rages outside throughout the storm.,The wind blowing hard outside during a storm.
desertwind1FINAL_cap_1.wav,"Air is rushing past, with a high pitched howl",N/A,N/A,N/A,N/A
desertwind1FINAL_cap_2.wav,N/A,As the air rushed past it made a high pitched howl.,N/A,N/A,N/A
desertwind1FINAL_cap_3.wav,N/A,N/A,Really muffled noise of wind blowing through an opening or a car driving.,N/A,N/A
desertwind1FINAL_cap_4.wav,N/A,N/A,N/A,The blustering wind rages outside throughout the storm.,N/A
desertwind1FINAL_cap_5.wav,N/A,N/A,N/A,N/A,The wind blowing hard outside during a storm.
T24_home_dishwasher_cycle change.wav,A monotone engine rumbles and water runs in the background making slight splashes as it pools.,An airplane engine humming then starts to rev up.,"As it forms a pool, water runs making slight splashes while a monotone engine rumbles.",Several cars drive down a street while a machine whirs in the background.,Several cars driving by on a street while a machine whirs in the background.
T24_home_dishwasher_cycle change_cap_1.wav,A monotone engine rumbles and water runs in the background making slight splashes as it pools.,N/A,N/A,N/A,N/A
T24_home_dishwasher_cycle change_cap_2.wav,N/A,An airplane engine humming then starts to rev up.,N/A,N/A,N/A
T24_home_dishwasher_cycle change_cap_3.wav,N/A,N/A,"As it forms a pool, water runs making slight splashes while a monotone engine rumbles.",N/A,N/A
T24_home_dishwasher_cycle change_cap_4.wav,N/A,N/A,N/A,Several cars drive down a street while a machine whirs in the background.,N/A
T24_home_dishwasher_cycle change_cap_5.wav,N/A,N/A,N/A,N/A,Several cars driving by on a street while a machine whirs in the background.
lets_go_to_see_it.wav,A car goes by as footsteps tread and fireworks burst.,Fireworks burst rapidly as footsteps fall and a car passes by.,Fireworks exploding in the distance while something crackles in the background.,"Large booms with small wet smacks, traffic passes in the distance","Nearby something crackles, as fireworks explode in the distance."
lets_go_to_see_it_cap_1.wav,A car goes by as footsteps tread and fireworks burst.,N/A,N/A,N/A,N/A
lets_go_to_see_it_cap_2.wav,N/A,Fireworks burst rapidly as footsteps fall and a car passes by.,N/A,N/A,N/A
lets_go_to_see_it_cap_3.wav,N/A,N/A,Fireworks exploding in the distance while something crackles in the background.,N/A,N/A
lets_go_to_see_it_cap_4.wav,N/A,N/A,N/A,"Large booms with small wet smacks, traffic passes in the distance",N/A
lets_go_to_see_it_cap_5.wav,N/A,N/A,N/A,N/A,"Nearby something crackles, as fireworks explode in the distance."
"Different birds, birds swimming, wind, footsteps.wav",A bird chirps as it gets closer and closer.,A bird is chipping very loud as it gets closer.,"In order to attract others, the birds were chirping, cawing, and calling out to other birds.",a bird screeching that goes in and out with other birds in the background,"Birds chirping, cawing, calling out to attract other birds."
"Different birds, birds swimming, wind, footsteps_cap_1.wav",A bird chirps as it gets closer and closer.,N/A,N/A,N/A,N/A
"Different birds, birds swimming, wind, footsteps_cap_2.wav",N/A,A bird is chipping very loud as it gets closer.,N/A,N/A,N/A
"Different birds, birds swimming, wind, footsteps_cap_3.wav",N/A,N/A,"In order to attract others, the birds were chirping, cawing, and calling out to other birds.",N/A,N/A
"Different birds, birds swimming, wind, footsteps_cap_4.wav",N/A,N/A,N/A,a bird screeching that goes in and out with other birds in the background,N/A
"Different birds, birds swimming, wind, footsteps_cap_5.wav",N/A,N/A,N/A,N/A,"Birds chirping, cawing, calling out to attract other birds."
Digging with shovel.wav,A shovel busily digs a hole in the ground or soil.,A boy is digging in some rocky ground.,Hitting rocks and breaking soil while shoveling into the ground.,Shoveling in the ground while hitting rocks and breaking soil.,shovel is being used to dig a hole in the ground
Digging with shovel_cap_1.wav,A shovel busily digs a hole in the ground or soil.,N/A,N/A,N/A,N/A
Digging with shovel_cap_2.wav,N/A,A boy is digging in some rocky ground.,N/A,N/A,N/A
Digging with shovel_cap_3.wav,N/A,N/A,Hitting rocks and breaking soil while shoveling into the ground.,N/A,N/A
Digging with shovel_cap_4.wav,N/A,N/A,N/A,Shoveling in the ground while hitting rocks and breaking soil.,N/A
Digging with shovel_cap_5.wav,N/A,N/A,N/A,N/A,shovel is being used to dig a hole in the ground
dish drumroll metal spoons.wav,As the silverware moves inside the glass container it makes clanking sounds.,"Inside a large glass pitcher, a tablespoon makes a clinking sound.",Silverware being banged and scraped against glass plates,Someone is clinging a piece of cutlery on a glass continuously.,Someone is clinging a piece of cutlery on a glass.
dish drumroll metal spoons_cap_1.wav,As the silverware moves inside the glass container it makes clanking sounds.,N/A,N/A,N/A,N/A
dish drumroll metal spoons_cap_2.wav,N/A,"Inside a large glass pitcher, a tablespoon makes a clinking sound.",N/A,N/A,N/A
dish drumroll metal spoons_cap_3.wav,N/A,N/A,Silverware being banged and scraped against glass plates,N/A,N/A
dish drumroll metal spoons_cap_4.wav,N/A,N/A,N/A,Someone is clinging a piece of cutlery on a glass continuously.,N/A
dish drumroll metal spoons_cap_5.wav,N/A,N/A,N/A,N/A,Someone is clinging a piece of cutlery on a glass.
Dishwasher idling.wav,A buzzing and clicking in a small silent room.,A creaking hinge croaks as the object moves slowly.,A machine is performing some precise operation producing clip and winding noises repeatedly and regularly.,"A machine is performing some precise operation, producing clip and winding noises over and over.",Something in a small quiet room buzzes and clicks.
Dishwasher idling_cap_1.wav,A buzzing and clicking in a small silent room.,N/A,N/A,N/A,N/A
Dishwasher idling_cap_2.wav,N/A,A creaking hinge croaks as the object moves slowly.,N/A,N/A,N/A
Dishwasher idling_cap_3.wav,N/A,N/A,A machine is performing some precise operation producing clip and winding noises repeatedly and regularly.,N/A,N/A
Dishwasher idling_cap_4.wav,N/A,N/A,N/A,"A machine is performing some precise operation, producing clip and winding noises over and over.",N/A
Dishwasher idling_cap_5.wav,N/A,N/A,N/A,N/A,Something in a small quiet room buzzes and clicks.
Distant Firework Barrage (Aerial cake).wav,A person sets off fireworks in the woods,Crickets chirp as fireworks explode in the distance,Fireworks are being set off in the woods.,Fireworks going off in the distance with crickets in the background.,a person fires a round from a pistol followed by rapid fire.
Distant Firework Barrage (Aerial cake)_cap_1.wav,A person sets off fireworks in the woods,N/A,N/A,N/A,N/A
Distant Firework Barrage (Aerial cake)_cap_2.wav,N/A,Crickets chirp as fireworks explode in the distance,N/A,N/A,N/A
Distant Firework Barrage (Aerial cake)_cap_3.wav,N/A,N/A,Fireworks are being set off in the woods.,N/A,N/A
Distant Firework Barrage (Aerial cake)_cap_4.wav,N/A,N/A,N/A,Fireworks going off in the distance with crickets in the background.,N/A
Distant Firework Barrage (Aerial cake)_cap_5.wav,N/A,N/A,N/A,N/A,a person fires a round from a pistol followed by rapid fire.
Shower turning on and off with drain noise.wav,A hose is being run while a generator is running in the background.,A person running a shower and adjusting the shower knob.,A person running the shower is adjusting the shower knobs.,Rain falling outside while dripping on a driveway.,Water falling within a shower followed by a knob being turned
Shower turning on and off with drain noise_cap_1.wav,A hose is being run while a generator is running in the background.,N/A,N/A,N/A,N/A
Shower turning on and off with drain noise_cap_2.wav,N/A,A person running a shower and adjusting the shower knob.,N/A,N/A,N/A
Shower turning on and off with drain noise_cap_3.wav,N/A,N/A,A person running the shower is adjusting the shower knobs.,N/A,N/A
Shower turning on and off with drain noise_cap_4.wav,N/A,N/A,N/A,Rain falling outside while dripping on a driveway.,N/A
Shower turning on and off with drain noise_cap_5.wav,N/A,N/A,N/A,N/A,Water falling within a shower followed by a knob being turned
St. Marks NWR Boat-tailed Grackle.wav,A bird is chirping and then flapping his wings over and over,Birds are chirping and cackling in an enclosed area while a child whimpers.,Birds are chirping and then they go quiet and a dove coos and birds start chirping again.,"Birds are chirping then go quiet, then a dove coos as the birds start chirping again.",Birds chirping and cackling in an enclosed area and a child whimpering in the background.
St. Marks NWR Boat-tailed Grackle_cap_1.wav,A bird is chirping and then flapping his wings over and over,N/A,N/A,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_2.wav,N/A,Birds are chirping and cackling in an enclosed area while a child whimpers.,N/A,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_3.wav,N/A,N/A,Birds are chirping and then they go quiet and a dove coos and birds start chirping again.,N/A,N/A
St. Marks NWR Boat-tailed Grackle_cap_4.wav,N/A,N/A,N/A,"Birds are chirping then go quiet, then a dove coos as the birds start chirping again.",N/A
St. Marks NWR Boat-tailed Grackle_cap_5.wav,N/A,N/A,N/A,N/A,Birds chirping and cackling in an enclosed area and a child whimpering in the background.
