file_name,caption_1,caption_2,caption_3,caption_4,caption_5
"Ambience - Merri path, trees and birds, gentle wind take 2.wav",A car speeds by and honks while birds chirp.,Birds are chirping as a car speeds by and honks.,Birds chirp while people drive and honk in the background.,"Chirping birds, in the background moving vehicles, honking car horns.","Engines running, traffic noises and birds chirping in the background."
asphalt shredder working.wav,A car is driving followed by several short honks.,A mechanical machine is working by spinning and making noises,"As the car drives through, it is accompanied by several short honks.",Cars drive and honk once in a while.,a mechanical machine is working and spinning and making noises
110911_passing_helicopter_in_rain.wav,A plane is flying in the sky and as it comes near sound increases,A plane is flying in the sky and it gets louder as it comes near.,An airplane comes from a distance then passes by.,Standing still as an audible plane is flying overhead,standing still listening to the airplane fly overhead
BPetroleum_B.wav,A keyboard synthesizer emits its slow electronic echoes,A metallic wind instrument blows at varying long pitches.,Someone was playing a high pitched musical instrument,Someone was playing a musical instrument with a high pitch,slow electronic echoes being emitted from a keyboard synthesizer
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,"A bird sings, another animal makes a noise, and it is raining.",A steady stream of water while in the background birds are chirping.,The rain is falling down while he birds are chirping and then one bird fly away,Water flows at a constant rate while birds chirp in the background.,"While the wind is blowing, a bird chirps, and a hard object thumps."
tiny raindrops under an umbrella.wav,A fire crackling while traffic goes by in the distance.,A fire is crackling while the wind is blowing.,A pile of wood is burning and birds sing as a vehicle drives away in the distance.,The wind is blowing while a fire is burning.,"pile of wood burning, birds singing, and a vehicle driving away in distance"
Drip02.wav,Air is moving in the background and water is dripping in the foreground.,Water dripping four times followed by some rustling.,Water droplets and the drone of machinery in the background.,Water is dripping four times followed by some rustling.,Water is slowly dripping from a tap at a steady pace.
rain and thunder 2.wav,"A thunderstorm with rain, wind and blowing branches and trees.","A thunderstorm with rain, wind and blowing branches in the trees.",Rain is coming down with birds chirping and thunder in the background.,Rain is pouring down and thunder roars while birds are chirping.,Rain is pouring down while birds are chirping and thunder roars.
cowbell.wav,A small bell rings rapidly and then slows down.,Someone is ringing a bell repeatedly and consistently but with an irregular pattern.,Someone is sounding a bell repeatedly and consistently but with an irregular pattern.,"The bell clanks again and again, sounding multiple times.",The bell sounds multiple times as it clanks.
metal.wav,A metal object is striking the side of a glass jar in an irregular fashion.,Someone is tapping the side of a glass with silverware.,Someone is using silverware to tap the side of a glass.,Something clinking against glass and at the end something rolling in or against glass.,"Something clinking against glass, at the end something rolling in or against glass."
atmo__suburban_railway_inner_voices_hamburg1.wav,A group of people are talking and moving around while traffic is flowing in the background.,"On a crowded bus, several people were talking and chatting.",Several people in a crowded bus talking and chatting.,Traffic flows in the background as people that are moving around converse,people are talking in the background as objects are being hit creating a screech
Crickets&amp;Quail.wav,Crickets and insects making sounds at night next to a road with traffic sounds.,The hum of traffic on a nearby road is accompanied by the chirp and buzz of crickets and insects.,The repetitive pattern of insects chirping repeats over and over again.,The slow chirping of crickets as night falls upon the land.,"With an owl, insects are making noises in the night."
Washing_machine_20130512.wav,A machine is spinning and grinding against another metal surface.,An industrial worker operating a piece of machinery in a factory.,Inside a factory an industrial worker operates a piece of machinery,"Someone is operating some industrial machinery, turning it on and off twice.",Someone operating industrial machinery turns the machine on and off twice
street steps child car.wav,A male and a female talk as a tractor starts moving.,A male talks and a female talks and a tractor starts moving.,Men and women speaking as a vehicle pulls up and idles.,Several people are talking while an engine sound gets louder in the background.,several people talking as an engine sound gets louder in the background
Int- Mom&amp;Dadcondooropenandclose.wav,A man speaks after a beep and a door opens.,"A person moving around, opening then shutting a door, a beeping alarm and a male voice talking.",A person opens and shuts a door while a alarm beeps and a man talks.,An alarm goes off as a door is opened.,"Several noises occur: a cabinet is opened and then shut, something a beeping, and a man is talking."
OsFnHhVsDoors.wav,A cabinet door is opened and closed by someone,A door opens and closes over and over.,A man closes and opens a door multiple times.,A person opens and closes a cabinet door,Someone repeatedly opens and then closes the door.
lift.wav,A door squeaks when opened and metallic noises squeak.,A machine is opening something and then shutting it back up.,A machine is opening something then shutting it.,Metal hinges on a door squeak as the door opens.,The breaks squeal and rumble while creating humming noises.
tree frogs.wav,Birds chirping in a tree in the middle of the night.,In the middle of the night birds are chirping in the tree.,Many different birds are talking to one another by chirping.,Many different frogs are croaking as well as other animals.,Several frogs are croaking and as insects chirp outside at night.
crowd  sm conf rm  jumbled conversations 2.wav,A lot of people talking to each other in a room,A lot of people were in one place carrying on many different conversations.,Several loud conversations are going on in a small space.,a crowded room with many people having different conversations,lots of people in one place carrying on many different conversations
Mallarenga_petita_i_Gafarro.wav,"Among the noisy traffic, birds are happily chirping.",Birds are happily chirping among the noisy traffic.,Birds sing in the background as the wind continues to blow.,The wind blows as birds sing in the background.,"vehicles driving by, birds singing, and a few people talking quietly"
Poppenweiler_Baechle mit Amsel 02_20100704.wav,A stream of water flowing and birds chirping in the background.,A stream of water flowing while birds chirp in the background.,"Water bubbles loudly, while birds chirp and sing in the background.",Water flows steadily as a bird happily chirps in the background.,Water flows steadily while a bird happily chirps in the background.
sparrow_Spatz_Sperling_alter-Kumpel.wav,A bird chirps in a high pitched squeak while a siren sounds.,"A bird is singing, while a siren is blaring from a distance.",A siren goes off while a birds chirps happily.,Birds are chirping in the nature while a siren is playing in the back.,Birds are singing outside while a siren is blaring in the background.
Bizzare Atmosphere.wav,"A factory machine makes an object, then drops the item on the floor.","A factory machine producing an object, then dropping the item on the floor.",A heavy object is being thrown against a metal container while a machine is operating,"A repetitive sound, sounds like some construction work going on.","While a machine operates, a heavy object is thrown against a metal container."
Rain and Storm.wav,A heavy rain coming down with thunder in the background.,A heavy rainfall with thunder in the distance.,A rain storm that has consistent rain falling.,Heavy downpour of a rain with thunder rumbling in the distance.,Heavy rainfall with a thunder in the distance.
windynight.wav,A downpour of rain is falling outdoors as cars are passing in road traffic.,A heavy rain coming down outside and cars driving by on a nearby road.,The pitch and intensity of pouring water changes as it flows into a drain,The rain pours down heavily as loud traffic drives by,Water is pouring down a street and into a drain at varying volumes.
Eyelit cabinet.wav,A metal piece is dragged across the surface of a different metal piece.,A piece of metal being rubbed against another piece of metal in an erratic fashion.,A piece of metal is dragged along another piece of metal,Metal objects are being moved into a pile.,More than one metal object is being moved into a pile.
diesel-locomotive.wav,A subway train in the distance slowly approaching.,A subway train slowly approaches from a distance,A train on the railroad track is passing by.,A train travels down a railroad track and passes.,"In a railroad, the train is coming closer and very loudly"
thunderstorm_1.wav,A steady rain with a little thunder in the background.,Rain pouring down with thunder in the background.,"Rain pours down, while thunder rumbles in the background.",Rain with a little thunder in the background.,"While wind blows in the background, a vehicle travels and makes noise."
Box opened.wav,A metal object is tapped on a wooden object.,A metal object is tapped onto a wooden object.,A object is taken out of a box and the box is closed.,An object is taken out of a box and the box is closed.,Occasionally the silence is broken by random sets of tapping.
Kung Fu Clothes Hits and Clothing Sounds.wav,"A loud pounding occurs, then footsteps, and then more pounding.",A person is chopping wood followed by a pause and repeated.,A person is chopping wood they stop and after a short time continue chopping.,A person is outside cutting wood with a tool.,Outside somebody is chopping wood with a tool.
Hamamatsu-traffic-light-1.wav,"As cars pass by, a truck is beeping with its door open.",Beeps and chimes occur while some machinery is running.,Cars are passing by and a truck is beeping with the door open.,Some machinery is running while a beeping chimes back and forth,The wind is blowing strong and the beeping of the machine is loud.
rain and thunder 1.wav,It is raining while several claps of thunder occur.,Rain falls on the ground while thunder roars.,Rain is falling as thunder roars in the distance.,Rain pours down and thunder roars in the background.,Rain pours down while thunder roars in the background.
Distant train with birds.wav,A train was honking from distance as it came closer and closer while some birds nearby were still chirping.,"Birds chirp loudly, while a passing train continuously blows its horn.",Multiple birds chirp in the foreground while a train horn sings out.,Multiple birds chirping in the foreground while a train horn sounds in the distance.,a train is honking from the distance as it comes closer while birds nearby are chirping
Rushing_Water_No_Traffic.wav,Rain is coming down every and the wind is very loud,The rain is pouring down while the wind is blowing very loud.,The wind blows steadily while rain falls to the ground.,The wind is blowing steadily while rain falls onto the ground.,Water is pouring over a hard surface and water is trickling against another hard surface in the foreground.
VNP_thurston_03.wav,A slight rainfall falls in the background while wind roars.,A slight rainfall is in the background while wind makes a roar.,Drops of water in a bath tub are echoing in a room.,The dripping water trickles into a kitchen sink.,Water dripping in an open bath tub and echoing in the room.
Conversacion Punjabi.wav,A drum surface being struck and men conversing at the same time.,A person is beating a drum while two men are having a conversation,"A person taps on an object, then two men speak and laugh.","After an object is tapped on by a person, two men begin laughing.",Men are talking as a drum surface is being struck.
kindyh.wav,A large electric instrument with a high pitch is playing and then stops.,A musical device is creating white noise and electric sounds.,An electrical sound instrument making static and electronic noises.,An electronic sound effect of buzzing is made with a musical tone before it is turned off at the end.,An electronic sound effect of buzzing with a musical tone is turned off at the end.
tua-mirandela_train_arrival_march2007.wav,A train is slowly rolling and roaring past the station with a dog barking in the background at it.,A train is slowly rolling passed the station with a dog barking in the background,Birds chirp and a truck drives down the road and the brakes on truck squeak.,Birds chirp and a truck drives down the road before the break of the truck gets hit.,Birds chirp and dogs bark outside as a vehicle moves.
"beach atmosphere [Leipzig - Germany, Cospudener See].wav","A baby cries while the children are laughing, talking and playing at a playground.",A bird is chirping and kids are playing.,Children are laughing and talking with birds singing in the background.,"Children are laughing, talking, and playing on a playground and a baby cries.",Kids are playing and a bird is chirping.
Tunnel Creek.wav,A man with a loud voice talks before it is silent.,A person is talking while water is running in the background.,A person is talking with reverb in his voice near a dripping water faucet.,Someone is talking and water running in the background.,Water is dripping in the distance while a man speaks.
birds-Udaipur-Saheliyon-Ki-Bari.wav,A variety of birds are chirping the entire time.,Animals are making noise while birds are chirping.,Birds and animals make noises as people are talking.,People are talking and birds and animals are making noises.,Various birds chirp and call as people speak.
"Shower, A.wav",A liquid is running into a basin and down a drain.,Rain falls and drains down into a small sink.,The water is running down the drain as a person is taking a shower.,Water flows down at a constant rate and also drips and drains.,a person is taking a shower and the water is running down the drain.
SinkWater.wav,"Water from a tap rushes into a metal sink, the tap is then turned off and the water drains.",Water is flowing from a faucet into a metal tub.,Water is pouring into a metal tub from a faucet.,"Water pours from a tap and hits a metal basin, and the water pressure then increases before being turned off.","Water rushes into a metal sink basin from a faucet ,which is then turned off, and then drains."
kraaien.wav,A group of crows are cawing at one another,A group of crows are cawing with one another.,A group of crows call while other birds chirp in the background.,"Birds call out in a squawking manner, some closer than others.","Birds, some closer than others, call out in a squawking manner."
Plastic Drawer Open and Close.wav,A drawer is being repeatedly opened and closed.,A person sitting in a chair and moving it back and forth.,Somebody is opening and closing a drawer multiple times,Someone is opening and closing a drawer repeatedly.,Someone opening a drawer and closing it repeatedly.
bathroom recordings.wav,A running faucet is shut off before being turned on again.,"A running faucet is shut off, then is turned on again.","Running water is turned off, followed by clicking as the water is turned back on.",Water is coming out of a pipe and then is turned off and then turned back on.,"Water streaming into a sink, stopping, then streaming into the sink again."
RKeaton_EMF366_8_Running Water in Small Porcelain Sink.wav,A person pours liquid from a container into another body of water,A person pours liquid from one container into another.,Water being run into a sink then turned off.,"Water is running in the sink, and then the water is turned off.",Water streaming in a sink from a very near distance.
Stream 1 at Krka falls.wav,A heavy continuous rain streaming without any change,A heavy rain continues to stream without any change.,Far off waves splash against a shore that is closer,Rain falls onto the roof from the sky above.,Very heavy waterfall pouring at a consistent pace.
population_noise.wav,A heavy equipment machine is running on idle,A large industrial machine that is whirring inside of a factory.,A large industrial machine whirring inside of a factory.,A machine is being ran at a constant volume and speed.,A machine is running at a constant speed and volume.
Rain - 7-6-2015.wav,"A heavy rain falling all the time, without any change in rhythm.",It is raining and clapping against a roof of a building.,Ran falling down at a very rapid pace.,Ran is falling down at a very rapid pace.,The rain is clapping against the roof of the building.
Water dripping on ice exterior.wav,A faucet is dripping water into a full bathtub.,Rain drops dripping in to a puddle on the ground,Water dripping and moving into a small basin.,Water drips and flows into a small container.,Water drips from a faucet into a full bathtub.
thunder_roll.wav,Thunder booms loudly and is followed by steady rain.,Thunder crashes and is followed by constant rain.,Thunder crashes long and loudly as the rain comes down steadily.,Thunder is ringing through the sky as it roars during a storm.,Thunder ringing through the sky as it roars during a thunder storm.
Barking Dogs at Dog Park - South Mountain Reservation NJ.wav,A dog is barking and a person calls out.,A dog barking and people chatting in a field with an airplane flying overhead,A dog barks and a person in the background calls out.,"A dog barks, a woman keeps calling out, another woman laughs, and the dog starts barking more.",A large dog is outside barking over people who are talking in the background.
natureatmosphere.wav,"A soft wind blows while crickets chirp, a bird squawks three times and a man speaks then laughs.",Bugs chirp in the background and then a man speaks.,Cars drive in the distance as a person talks in the woods.,Traffic moves outside while the voice of a man talks.,some traffic is outside and the voice of a man talks
0224 Plaza_Mayor_escaleras.wav,A group of kids is playing in the park.,Children are walking up to a playground and chatting.,Many children are playing and talking as they play,Many children are talking while they play together.,Two kids are speaking over a crowd of many people.
R09_0005B.wav,A machine is running at the same speed with another machine running in the background.,A machine running at the same speed and another machine running in the background.,A steady buzz over a background of intermittent whirring,A steady buzzing sound with an intermittent whirring sound in the background.,The buzz of a drill working its way into another object
Mill race.wav,A heavy rain is falling loudly on a metal roof.,A river crashes on small rocks as it runs down.,"As the river runs down, it crashes against the small rocks.",Rain is pouring down on an empty highway.,Rain that is pouring down onto an empty highway.
Drilling holes 090416.wav,A generator is being started as a thunderstorm approaches.,An electric motor starts up and runs over rain and thunder in the background.,Someone is grinding and the engine is whistling intermittently.,Someone using a power saw in the foreground while thunder claps in the background.,rain and thunder then an electric motor starting up and running
More Amphitheatre Birds. Wav.wav,"Birds are singing, as cars drive by in the background.","On a city road, many birds chirped as the cars passed by.",Vehicles are passing in the background while various birds sing and chirp loudly.,Vehicles passing in the background while various birds sing and chirp,birds are singing and cars are driving by in the background
Gentle Rain.wav,A heavy rain shower echoing in the background.,A jet of water hitting a plastic container.,In the bathroom someone is taking a shower.,a heavy rain shower echoing in the foreground,the noise of a waterfall from very close up
Thunder_birds_rain.wav,An automobile passes by and then a bird chirps.,Birds are chirping and a vehicle is passing by while it is pouring down rain.,"Birds are chirping, a vehicle is passing by, and it is pouring down rain.",Heavy rains pour down with birds singing in the background and vehicles driving by.,"Some birds are chirping while thunder is rumbles, and an automobile is drives by."
peanutFarmDawnShort.wav,In the forest a flock of birds is chirping.,Multiple birds are chirping back and forth to each other.,Multiple birds chirping back and forth to each other.,"Out in the woods, several birds sing to themselves.",Several birds singing outside in a wooded area.
RainPatter.wav,A static frequency crackles in the background and a bird chirps briefly as time goes on.,Birds chirp against a background of static frequency crackling,Heavy raindrops falling in different surfaces during a rainstorm.,It is raining hard while birds are chirping in the background.,It is raining on a plastic material while birds chirp lightly.
Week Two Task.wav,A train rumbles on train tracks in the background as passengers are conversing,A train rumbles on train tracks in the background as passengers converse,People talking in a bus moving in a noisy area and then a car drove by,People talking in the foreground as vehicles driving by in the background.,"Vehicle driving through wind with people speaking, then a car starts and speeds."
Birds in Pujipor.wav,A person is talking to someone as animals make small noises.,A person talking to someone as animals make small noises.,Birds chirp in the background while people chatter with each other at the park.,Over a background of conversation the birds chirp and caw,The birds are cawing and chirping while some people are talking in the background
je_raintree.wav,A steady rainfall drips onto a thin roof while people talk to each other in a hall.,It is raining and hitting some sort of plastic and people talking in the background.,People talk to one another while rain falls onto a plastic surface.,People talk to one another while water pours into a plastic container.,Water falling at the back of a plastic container and people talking in the background
crickets2.wav,A car goes by as a cricket is making noise.,A loud cricket along with traffic noise in the background.,Along with traffic noise in the background is a loud cricket.,An automobile drives past while a cricket chirps.,Crickets chirp continuously as a car drives past.
Motorbike.wav,A car is driving and increasing its speed,A large truck accelerating past a point and moving at a steady pace into the distance.,An outdoor area with a large vehicle driving past.,The car is driving and accelerating quickly and loudly.,The large truck is accelerating past a point and moving at a steady pace into the distance.
Countryside with bees.wav,A car horn is beeping as crickets chirp.,"A variety of birds chirping, people talking and traffic in the background.",Birds chirp and a car honks while bugs buzz.,Birds chirping and bugs chattering as a car honks,crickets are tweeting and a car horn honks
kricket 1.wav,A cricket chirps three times before a car honks and then drives past.,A cricket chirps three times then a car honks before a car drives by.,A cricket is chirping during night time traffic.,A cricket is chirping while cars are passing by at night.,a truck passes by and honks the horn followed by some cars in a street
"Ambience - Merri path, birds, distant traffic, some cyclists.wav",A machine turns on over birds chirping while a car passes by.,Ambient road traffic with birds singing in close proximity.,Birds are chirping and a machine is turned on while a car passes.,Birds are chirping and an airplane passes by.,Road traffic and birds singing in close proximity.
"Kortedala, Gothenburg - By night - Police sirens and surroundings.wav",A car drives down a road with other cars.,A car driving down the road with other cars around it.,"Air is moving, traffic is passing nearby and a siren is blaring.","Out in the road, a far little horn of a car, the vehicle passing by","While air moves, traffic passes by and a siren blares."
Locomotive Horn (whistle).wav,A train approaching from the distance sounds its horn.,Birds chirp and then a train blares its horn,The birds are chirping as the train blows its horn.,The wind is faintly blowing when the horn of a train starts blaring.,"a faint sound of wind is heard, then the sound of a train horn blaring"
rain_driveway_tunnel_drip_01.wav,A male is speaking while a little water starts to stream into a sink.,"A male speaking, a little water starting to stream on a sink",A man is speaking about something while water is pouring,"A person is talking, and then the water is being poured","a person is talking, then the water is being poured"
night_fafe_crikets_ambient_noise.wav,A quiet and gentle wind blows while crickets chirp in the background.,Crickets are chirping in the night followed by a wind.,Crickets chirping and insects buzzing as a soft wind blows,First crickets are chirping in the night then it starts to get windy.,The wind blows gently and crickets chirp softly.
hereg_hungary__grain_field_3_20080712.wav,Crickets and other bugs are creating sounds in the distance.,Different insects outdoors making noise in the night.,Insects buzz and fly around while crickets chirp.,It is night time and the crickets are chirping.,insects and cricket are buzzing and making noises
StepsOnGravel.wav,A person is walking down a gravel path at a constant pace.,A person walking and crunching leaves under their feet.,A person walking down a gravel path at a constant pace.,A person walks across gravel and dogs bark in the distance.,"In the distance, dogs bark as a person walks across gravel."
restaurant kitchen.wav,An engine is whirring as someone is hitting and pounding something.,In the background tools are clanking and machinery is running.,People are hammering metal at a work place,The engine is whirring while someone is hitting and pounding,Tools clank and machinery runs in the background.
sulivan&#39;s gultch.wav,A vehicle passes by and someone speaks in the background.,People are talking as they work in a factory.,People are talking to each other as they work in a factory.,Someone speaks in the background as a vehicle passes by.,"wind is blowing at a fast rate, voices and tools are being used."
20110903_surf.02.wav,At the beach waves are washing in and out.,Water is splashing up and flowing away at a beach area.,Water splashing up and flowing away at a beach of some sort.,Waves crash against some rocks at the beach,waves at the beach are washing in and out
Cars_bridge.wav,A large vehicle is being driven on a road.,A large vehicle is driving on a road.,A motor is running and an airplane flies by.,A motor is running as an airplane flies by.,Cars are passing by quickly at a quick speed.
Rain on river in Prague.wav,A heavy rain with constant gurgling and splashing of water,A heavy rain with constant gurgling and splashing of water is pouring.,Rain running off a roof and into a rain gutter and down a drain.,Water is running in a quick moving stream and is a single rumble of thunder echoes in the background.,Water runs in a quick moving stream and is a single rumble of thunder echoes in the background.
Res-LappingWaves.wav,A body of water is being slowly splashed around intermittently.,A body of water is slowly being splashed around intermittently.,Water in the ocean shore is lightly hitting some rocks.,Water is splashing in a consistent pattern and slowly gets louder.,Water is splashing in a consistent pattern as it slowly gets louder.
river_mouth3.wav,A body of water splashes around over and over.,A body of water splashing again and again,Some water that has waves going back and forth.,Waves of water are rolling against some rocks.,Waves on the water going back and forth.
street_market.wav,A group of people talking outside with birds chirping in the background.,People talk and walk as birds chirp in the distance,People walk by while birds chirp out in the distance.,Several people talking to each other and birds chirping outside.,The people are talking and walking while silverware is hitting plates in the background.
TreinBar.wav,A group of people is having a conversation.,A group of men is speaking to each other.,Two men are talking and clanking plates while other people talk in the background.,Voices of several people speaking all at once in close proximity,Voices of several people speaking close together at once.
Lambert traffic.wav,A car driving past at a pretty rapid speed along with several others.,A car was driving past at a pretty rapid speed along with several other cars.,Fast moving car continuously approaches an area and left.,Vehicles are driving past on the very close by highway.,Vehicles driving past on the highway that is very close by.
FP_Refrigerator_Door_Squeak.wav,A creaky door is pushed opened and closed a few times.,A door creaks back and forth as it opens and shuts.,A squeaking door is moved back and forth by someone.,Someone is opening and closing a creaky door repetitively,The door is creaking when it is opened or closed.
belladonna.wav,An old clock rings fast and then slows down .,Bells chime rhythmically and then begin chiming louder.,"In the wind, metal chimes clang and ring.",Metal chimes clang and ring in the wind.,an old clock rings fast and then slows.
Distant Hammer.wav,A variety of birds are chirping and one hard object is striking another hard object close by.,A variety of birds are chirping and one hard object is striking another hard object nearby.,Birds sing as an object hits against another rhythmically.,Several birds are singing outside while someone is hammering in the background.,Several birds singing outside while someone is hammering in the background.
bird in the Hague at dawn 5.wav,A bird calling out and singing in an open field.,"A bird calls out, singing in the open field.",Several birds are singing outside with faint traffic sounds nearby.,Several birds singing outside with faint traffic sounds nearby.,The birds are chirping in a tree with a highway off in the distance.
"Forest  in Hungary, Debrecen, Leveles Csarda Ambient 01 (Loop).wav",A bunch of birds are chirping and tweeting,Birds are chirping in the background while the engine of a car is revving up.,Birds chirp in the background while the engine of a car is revving up.,Birds chirp to each other above and cars rumble in the distance.,Birds singing in an open field during the day and an engine running.
top_of_hill_estialescq_minimal_soundscape.wav,A motor hums steadily while birds chirp outside.,A motor is humming steadily while birds are chirping outside.,Large trucks passing through as a flock of birds fly by cawing.,Large trucks passing through as flock of birds go by cawing,Whirring noises are in the background while birds are chirping in a field.
20060523.grassland.wav,"A loud, rushing river flows as birds sing and chirp nearby.",A noisy windy beach where birds are chirping.,Birds are chirping and singing with waterfall in the background.,Birds are singing with waterfall in the background,The birds were chirping on a noisy windy beach.
Bandsaw Cut.wav,A person cutting wood using a table saw.,A person using a table saw cutting wood,A table saw is turned on by electric power and then used to cut.,Someone is cutting a piece of wood with a saw.,"Using a saw, someone is cutting a piece of wood."
Bathtub.wav,The water is flowing while filling the bath up.,Water is coming out of a faucet and is filling a bath up.,Water is pouring from the gutter and it is hitting the floor.,Water is running and splashing on a surface.,Water splashes and runs on a surface quickly.
truck_passes_by.wav,A metal door clanks open as large vehicles drive by.,A soft wind blows in the background as the hum of outdoor traffic resonates.,Large vehicles drive by and a metal door clanks open.,The hum of outdoor traffic resonates as a soft wind blows in the background.,Three cars and one truck getting closer then driving past.
outdoors ambient  village bird distant neighbours children car.wav,A vehicle is travelling then passes another vehicle with a person screaming from it.,Birds are chirping and then going quiet as a vehicle is driven passed.,"Birds are chirping, going quiet as a vehicle drives passed.",Several birds chirping next to a busy street with cars and trucks driving by.,vehicle travelling sound and passing vehicle with some screaming sound
Greek Chat2 - (Apollonia&#39;s sPA) 18_44 05.10.wav,A large group of people are having several conversations in the background.,Group of people talking in the background and a short crunch in the middle.,"In the background, a short crunch is in the middle of a group of people talking.",A lot of people are chatting at a gathering. ,The people are chatting in the background of the video.
Temple bells.wav,A group of people are talking to each other and wind chimes ring at the same time.,People are talking in a public place and wind chimes are chiming.,Wind chimes are ringing in the wind and a group of people are talking to each other.,Winds blow against wind chimes and people converse in the background.,wind blowing wind chimes and people taking in the background
20140812_trees.wind.wav,It is raining at a consistent tone and frequency.,It is raining outside as vehicles drive by.,It is raining outside with vehicles driving by,Several cars and trucks driving on a wet road during a rainstorm.,The rain is coming down in a consistent manner.
ambience car.wav,Multiple vehicles with loud engines passing by in the distance.,One by one loud vehicle engines pass into the distance.,Several cars and trucks are driving by steadily on the side of a road.,Several cars and trucks driving by on the side of a road.,The wind blows and the cars drive by.
traffic-cars-passing-left-to-right-nearby.wav,Cars are going by on a busy road.,Cars pass each other on the busy road.,Several cars and trucks are passing by on a busy road.,Several vehicles are passing on the road and splashing over the wet pavement.,Several vehicles are passing on the road on wet pavement.
birdy.wav,A bird chirping and whistling in a pattern several times.,A bird is chirping and singing with cars passing in the background.,A bird singing in the woods with faint traffic sounds in the background.,Birds whistle and chirp several times in a pattern.,"Traffic sounds echo faintly in the background, as a bird sings in the woods."
Oppedette cafe #1.wav,A man begins to sing after a dog barks.,A person is outside talking to a barking dog.,A person is talking to a barking dog outside.,"Men laugh and speak while a dog barks, followed by a man singing.","Men laugh and speak while a dog barks, then a man sings."
110714_01 bird with engine.wav,A bird chirping while a big truck passes nearby.,A bird was chirping while a big truck passed nearby.,An engine is revving up with a bird is chirping in the back ground.,An engine is running while a bird is chirping in the background,An engine revs up while a bird chirps in the back ground.
ambience winter fountain birds .wav,A motor runs and water runs through a fountain.,Water dripping at a fast pace into a small sink.,Water is flowing at a constant light or medium rate.,Water is flowing constantly at a rate that is not heavy.,Water running in a fountain is accompanied by a motor.
fan_helsinki_forumtunnelist.wav,"A machine is making noises: thumping, rattling, and grinding.",A machine is on and a person is walking down a hallway and opens a door.,A machine runs while someone walks down a hallway and opens a door,Someone is walking on steps and opening a door.,Someone is walking on the steps and opening up a door.
Gym&#39;sHall.wav,A person is walking through a creaky door towards a group of people that are talking.,Someone opening an old door and walking into a room with people talking.,Someone opening and old door and walking into a room with people talking.,The door of a hall was opened and people in it were having conversations,The door of a hall was opened and people in it were having a conversation.
cow bells.wav,A wind chime moving in the wind while birds sing faintly in the background,A wind chime rattles around in the wind as birds sing in the distance.,Birds sing while the wind blows through a wind chime.,The wind blows the chimes together so that they clank loudly.,"Wind blows a wind chime, birds are singing."
