file_name,caption_1,caption_2,caption_3,caption_4,caption_5
RowanMagennis_160019_SD100_Sweeping_cap_2.wav,N/A,A broom is cleaning the floor and sweeping.,N/A,N/A,N/A
RowanMagennis_160019_SD100_Sweeping_cap_3.wav,N/A,N/A,A broom whispers softly as it sweeps across a concrete floor.,N/A,N/A
RowanMagennis_160019_SD100_Sweeping_cap_4.wav,N/A,N/A,N/A,"Someone is sweeping the floor, first with some short strokes and then a few longer strokes with the broom.",N/A
RowanMagennis_160019_SD100_Sweeping_cap_5.wav,N/A,N/A,N/A,N/A,Someone sweeping the floor with a straw broom.
Train left to right.wav,A fast short train going by then a slower longer one.,"A short train passes quickly, then a longer train goes by more slowly.",A train is going by making a lot of noise.,The loudly rumbling train is passing by a station.,a subway passing by followed by another one
Train left to right_cap_1.wav,A fast short train going by then a slower longer one.,N/A,N/A,N/A,N/A
Train left to right_cap_2.wav,N/A,"A short train passes quickly, then a longer train goes by more slowly.",N/A,N/A,N/A
Train left to right_cap_3.wav,N/A,N/A,A train is going by making a lot of noise.,N/A,N/A
Train left to right_cap_4.wav,N/A,N/A,N/A,The loudly rumbling train is passing by a station.,N/A
Train left to right_cap_5.wav,N/A,N/A,N/A,N/A,a subway passing by followed by another one
Paris pluie sirenes.wav,An emergency unit with sirens is going to a call in the rain.,Both a police car and an ambulance have their sirens blasting out.,Police and emergency vehicle sirens boom from a moderate distance.,Police sirens and emergency vehicle sirens from a moderate distance away.,Warning sirens going off every few seconds in the distance.
Paris pluie sirenes_cap_1.wav,An emergency unit with sirens is going to a call in the rain.,N/A,N/A,N/A,N/A
Paris pluie sirenes_cap_2.wav,N/A,Both a police car and an ambulance have their sirens blasting out.,N/A,N/A,N/A
Paris pluie sirenes_cap_3.wav,N/A,N/A,Police and emergency vehicle sirens boom from a moderate distance.,N/A,N/A
Paris pluie sirenes_cap_4.wav,N/A,N/A,N/A,Police sirens and emergency vehicle sirens from a moderate distance away.,N/A
Paris pluie sirenes_cap_5.wav,N/A,N/A,N/A,N/A,Warning sirens going off every few seconds in the distance.
siren.wav,A bird that is chirping then a police siren going off.,A blasting siren and birds chirping in the background.,An emergency vehicle is sounding loudly in the distance while a bird is chirping closer.,Birds are chirping and singing as emergency sirens blare in the background.,Birds chirping and singing as emergency sirens blare in the background
siren_cap_1.wav,A bird that is chirping then a police siren going off.,N/A,N/A,N/A,N/A
siren_cap_2.wav,N/A,A blasting siren and birds chirping in the background.,N/A,N/A,N/A
siren_cap_3.wav,N/A,N/A,An emergency vehicle is sounding loudly in the distance while a bird is chirping closer.,N/A,N/A
siren_cap_4.wav,N/A,N/A,N/A,Birds are chirping and singing as emergency sirens blare in the background.,N/A
siren_cap_5.wav,N/A,N/A,N/A,N/A,Birds chirping and singing as emergency sirens blare in the background
AbdnC_StNics_120225end.wav,"A hard object is striking a bell, as birds are chirping and people are talking at the same time.",An organ plays several chords of bells and then noisy sea gulls.,Bells go off very loudly and then a bird makes noises.,Bells ring several times and then a bird calls several times followed by another bird softly chirping.,"a church bell was ringing, followed by a seagull call, followed by another bird and by a car passing."
AbdnC_StNics_120225end_cap_1.wav,"A hard object is striking a bell, as birds are chirping and people are talking at the same time.",N/A,N/A,N/A,N/A
AbdnC_StNics_120225end_cap_2.wav,N/A,An organ plays several chords of bells and then noisy sea gulls.,N/A,N/A,N/A
AbdnC_StNics_120225end_cap_3.wav,N/A,N/A,Bells go off very loudly and then a bird makes noises.,N/A,N/A
AbdnC_StNics_120225end_cap_4.wav,N/A,N/A,N/A,Bells ring several times and then a bird calls several times followed by another bird softly chirping.,N/A
AbdnC_StNics_120225end_cap_5.wav,N/A,N/A,N/A,N/A,"a church bell was ringing, followed by a seagull call, followed by another bird and by a car passing."
rain_and_thunder.wav,It is raining at a constant rate and begins to thunder.,Rain falling from the sky and gurgling down the gutters.,Rain falls at a constant rate and thunder rumbles.,Rain is pouring heavily outside on the ground.,Steady rain against pavement with a slight thunder that rumbles at the end.
rain_and_thunder_cap_1.wav,It is raining at a constant rate and begins to thunder.,N/A,N/A,N/A,N/A
rain_and_thunder_cap_2.wav,N/A,Rain falling from the sky and gurgling down the gutters.,N/A,N/A,N/A
rain_and_thunder_cap_3.wav,N/A,N/A,Rain falls at a constant rate and thunder rumbles.,N/A,N/A
rain_and_thunder_cap_4.wav,N/A,N/A,N/A,Rain is pouring heavily outside on the ground.,N/A
rain_and_thunder_cap_5.wav,N/A,N/A,N/A,N/A,Steady rain against pavement with a slight thunder that rumbles at the end.
CROWD AND TRAFFIC PLACE NOTRE DAME.wav,"A crowd of people gather to talk in a park, while in the background cars drive by.",A group of people are walking and talking as a car horn blares faintly in the distance.,People speaking in a crowd or a park and cars driving by in the background.,"With traffic in the background, women with children are walking and talking.",Women are walking and talking with children on the street with traffic in the background.
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_1.wav,"A crowd of people gather to talk in a park, while in the background cars drive by.",N/A,N/A,N/A,N/A
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_2.wav,N/A,A group of people are walking and talking as a car horn blares faintly in the distance.,N/A,N/A,N/A
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_3.wav,N/A,N/A,People speaking in a crowd or a park and cars driving by in the background.,N/A,N/A
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_4.wav,N/A,N/A,N/A,"With traffic in the background, women with children are walking and talking.",N/A
CROWD AND TRAFFIC PLACE NOTRE DAME_cap_5.wav,N/A,N/A,N/A,N/A,Women are walking and talking with children on the street with traffic in the background.
foodmarket_2.wav,A large group of people chatter in an outdoor setting amid intermittent banging sounds.,People are chatting at an open market with city noise in the background.,People chatting and city noise in a market or place where people gather.,People in a busy street are heard in the background in a market place.,a large group of people gathered outdoors with some banging sounds
foodmarket_2_cap_1.wav,A large group of people chatter in an outdoor setting amid intermittent banging sounds.,N/A,N/A,N/A,N/A
foodmarket_2_cap_2.wav,N/A,People are chatting at an open market with city noise in the background.,N/A,N/A,N/A
foodmarket_2_cap_3.wav,N/A,N/A,People chatting and city noise in a market or place where people gather.,N/A,N/A
foodmarket_2_cap_4.wav,N/A,N/A,N/A,People in a busy street are heard in the background in a market place.,N/A
foodmarket_2_cap_5.wav,N/A,N/A,N/A,N/A,a large group of people gathered outdoors with some banging sounds
market.wav,"A crowd is chatting, some of the voices speaking louder than others.",A large crowd of people in a hall were chatting.,A large group of people are milling around for a gathering in a hall.,A large number of people gather in a hall and mill around in a group.,A large room with people talking to each other.
market_cap_1.wav,"A crowd is chatting, some of the voices speaking louder than others.",N/A,N/A,N/A,N/A
market_cap_2.wav,N/A,A large crowd of people in a hall were chatting.,N/A,N/A,N/A
market_cap_3.wav,N/A,N/A,A large group of people are milling around for a gathering in a hall.,N/A,N/A
market_cap_4.wav,N/A,N/A,N/A,A large number of people gather in a hall and mill around in a group.,N/A
market_cap_5.wav,N/A,N/A,N/A,N/A,A large room with people talking to each other.
pure_granny_static.wav,"A warped, shrill frequency resonates loudly as time goes on.","A warped, shrill frequency resonates loudly as time progresses.",Radio static from a tuner being moved across various radio frequencies.,The signal coming through the radio is distorted.,Water coming out of a hose spraying against material
pure_granny_static_cap_1.wav,"A warped, shrill frequency resonates loudly as time goes on.",N/A,N/A,N/A,N/A
pure_granny_static_cap_2.wav,N/A,"A warped, shrill frequency resonates loudly as time progresses.",N/A,N/A,N/A
pure_granny_static_cap_3.wav,N/A,N/A,Radio static from a tuner being moved across various radio frequencies.,N/A,N/A
pure_granny_static_cap_4.wav,N/A,N/A,N/A,The signal coming through the radio is distorted.,N/A
pure_granny_static_cap_5.wav,N/A,N/A,N/A,N/A,Water coming out of a hose spraying against material
Ambiance without people.wav,"In a busy area, birds tweet and call distantly.",Many birds chirp near a stream before cars pass by.,Static of traffic in the background with distant birds chirping.,The background was filled with static caused by traffic yet still the birds were present chirping off in the distance.,"The wind blows, and many birds chirp in the trees."
Ambiance without people_cap_1.wav,"In a busy area, birds tweet and call distantly.",N/A,N/A,N/A,N/A
Ambiance without people_cap_2.wav,N/A,Many birds chirp near a stream before cars pass by.,N/A,N/A,N/A
Ambiance without people_cap_3.wav,N/A,N/A,Static of traffic in the background with distant birds chirping.,N/A,N/A
Ambiance without people_cap_4.wav,N/A,N/A,N/A,The background was filled with static caused by traffic yet still the birds were present chirping off in the distance.,N/A
Ambiance without people_cap_5.wav,N/A,N/A,N/A,N/A,"The wind blows, and many birds chirp in the trees."
luncheon_ambiance.wav,"During a meal, people scrape their silverware while talking.",People are eating and socializing in a cafeteria.,People are talking and eating and clinking their silverware.,Some people were talking while someone was washing dishes.,a crowd is making a lot of noise in a market or a factory
luncheon_ambiance_cap_1.wav,"During a meal, people scrape their silverware while talking.",N/A,N/A,N/A,N/A
luncheon_ambiance_cap_2.wav,N/A,People are eating and socializing in a cafeteria.,N/A,N/A,N/A
luncheon_ambiance_cap_3.wav,N/A,N/A,People are talking and eating and clinking their silverware.,N/A,N/A
luncheon_ambiance_cap_4.wav,N/A,N/A,N/A,Some people were talking while someone was washing dishes.,N/A
luncheon_ambiance_cap_5.wav,N/A,N/A,N/A,N/A,a crowd is making a lot of noise in a market or a factory
Restaurant Ambience.wav,"A cafeteria full of people talking, chatting and yelling with each other as well as moving furniture.",A group of men and women are talking to each other at the market.,"A group of voices, including several adults and a young child, speak consistently.",Many people are talking all the time in the background.,Several adults and a young child are speaking.
Restaurant Ambience_cap_1.wav,"A cafeteria full of people talking, chatting and yelling with each other as well as moving furniture.",N/A,N/A,N/A,N/A
Restaurant Ambience_cap_2.wav,N/A,A group of men and women are talking to each other at the market.,N/A,N/A,N/A
Restaurant Ambience_cap_3.wav,N/A,N/A,"A group of voices, including several adults and a young child, speak consistently.",N/A,N/A
Restaurant Ambience_cap_4.wav,N/A,N/A,N/A,Many people are talking all the time in the background.,N/A
Restaurant Ambience_cap_5.wav,N/A,N/A,N/A,N/A,Several adults and a young child are speaking.
rain and distant thunder 2.wav,A rain storm with heavy rain and thunder through a forest,"As thunder rumbles, rain pours onto a building.",Thunder roars while it rains in the background.,Thunder rumbles while it rains in the background amid the thunder.,"While travelling through the forest, it gets scary as a storm approaches with heavy rain."
rain and distant thunder 2_cap_1.wav,A rain storm with heavy rain and thunder through a forest,N/A,N/A,N/A,N/A
rain and distant thunder 2_cap_2.wav,N/A,"As thunder rumbles, rain pours onto a building.",N/A,N/A,N/A
rain and distant thunder 2_cap_3.wav,N/A,N/A,Thunder roars while it rains in the background.,N/A,N/A
rain and distant thunder 2_cap_4.wav,N/A,N/A,N/A,Thunder rumbles while it rains in the background amid the thunder.,N/A
rain and distant thunder 2_cap_5.wav,N/A,N/A,N/A,N/A,"While travelling through the forest, it gets scary as a storm approaches with heavy rain."
JUDAH.wav,A whirring engine an occasional revving with one high pitched beep,A whirring engine and occasional revving with one high pitched beep,As the vehicle starts to drive away the metal begins to vibrate very fast.,"While wind is blowing continuously in the background, a car motor is humming and tires are screeching.","wind blowing continuously in the background, a car motor humming and tires screeching."
JUDAH_cap_1.wav,A whirring engine an occasional revving with one high pitched beep,N/A,N/A,N/A,N/A
JUDAH_cap_2.wav,N/A,A whirring engine and occasional revving with one high pitched beep,N/A,N/A,N/A
JUDAH_cap_3.wav,N/A,N/A,As the vehicle starts to drive away the metal begins to vibrate very fast.,N/A,N/A
JUDAH_cap_4.wav,N/A,N/A,N/A,"While wind is blowing continuously in the background, a car motor is humming and tires are screeching.",N/A
JUDAH_cap_5.wav,N/A,N/A,N/A,N/A,"wind blowing continuously in the background, a car motor humming and tires screeching."
greece_naxos_white_noise_3.wav,A group of dogs are barking in the distance.,"Far away, a group of dogs are barking.","Silence, except for the distant barking of a dog.",The dog is barking outside with the wind blowing.,dog was barking in the background while the wind blow
greece_naxos_white_noise_3_cap_1.wav,A group of dogs are barking in the distance.,N/A,N/A,N/A,N/A
greece_naxos_white_noise_3_cap_2.wav,N/A,"Far away, a group of dogs are barking.",N/A,N/A,N/A
greece_naxos_white_noise_3_cap_3.wav,N/A,N/A,"Silence, except for the distant barking of a dog.",N/A,N/A
greece_naxos_white_noise_3_cap_4.wav,N/A,N/A,N/A,The dog is barking outside with the wind blowing.,N/A
greece_naxos_white_noise_3_cap_5.wav,N/A,N/A,N/A,N/A,dog was barking in the background while the wind blow
propplaneflyover.wav,A propeller airplane engine flying high over head.,An aircraft flies overhead and approaches before flying away.,"An aircraft flying overhead, approaching then flying away.",An aircraft hovers overhead with a low hum.,An airplane with a propeller engine flies high over head.
propplaneflyover_cap_1.wav,A propeller airplane engine flying high over head.,N/A,N/A,N/A,N/A
propplaneflyover_cap_2.wav,N/A,An aircraft flies overhead and approaches before flying away.,N/A,N/A,N/A
propplaneflyover_cap_3.wav,N/A,N/A,"An aircraft flying overhead, approaching then flying away.",N/A,N/A
propplaneflyover_cap_4.wav,N/A,N/A,N/A,An aircraft hovers overhead with a low hum.,N/A
propplaneflyover_cap_5.wav,N/A,N/A,N/A,N/A,An airplane with a propeller engine flies high over head.
Rain Loop (unfiltered).wav,It is raining hard and the rain hits a tin bucket.,Rain coming down outside with subtle wind blowing.,Rain is pouring onto an uneven surface and air is moving near.,Rain is pouring onto an uneven surface and air is moving nearby.,The rainfall is accompanied by a steady but subtle wind.
Rain Loop (unfiltered)_cap_1.wav,It is raining hard and the rain hits a tin bucket.,N/A,N/A,N/A,N/A
Rain Loop (unfiltered)_cap_2.wav,N/A,Rain coming down outside with subtle wind blowing.,N/A,N/A,N/A
Rain Loop (unfiltered)_cap_3.wav,N/A,N/A,Rain is pouring onto an uneven surface and air is moving near.,N/A,N/A
Rain Loop (unfiltered)_cap_4.wav,N/A,N/A,N/A,Rain is pouring onto an uneven surface and air is moving nearby.,N/A
Rain Loop (unfiltered)_cap_5.wav,N/A,N/A,N/A,N/A,The rainfall is accompanied by a steady but subtle wind.
On the ferry 2011-12-03.wav,A loud sound was roaring with people talking in the background.,Quiet female conversation muffled by the drone of ventilation.,Quiet female conversation was drowned out by the drone of the ventilation system.,Someone sweeps a floor as a distant woman speaks.,loud roaring sound with people talking in the background.
On the ferry 2011-12-03_cap_1.wav,A loud sound was roaring with people talking in the background.,N/A,N/A,N/A,N/A
On the ferry 2011-12-03_cap_2.wav,N/A,Quiet female conversation muffled by the drone of ventilation.,N/A,N/A,N/A
On the ferry 2011-12-03_cap_3.wav,N/A,N/A,Quiet female conversation was drowned out by the drone of the ventilation system.,N/A,N/A
On the ferry 2011-12-03_cap_4.wav,N/A,N/A,N/A,Someone sweeps a floor as a distant woman speaks.,N/A
On the ferry 2011-12-03_cap_5.wav,N/A,N/A,N/A,N/A,loud roaring sound with people talking in the background.
