fname,raw_text,text
enfant 1 avec fond voiture no_cap_1.wav,A woman moves her stapler as she converses with another woman in an office.,a woman moves her stapler as she converses with another woman in an office
enfant 1 avec fond voiture no_cap_2.wav,"As a small group of people are talking within a large room, their voices echo.",as a small group of people are talking within a large room their voices echo
enfant 1 avec fond voiture no_cap_3.wav,Several people talking inside a large room with an echo.,several people talking inside a large room with an echo
enfant 1 avec fond voiture no_cap_4.wav,"Someone walks, a woman speaks softly while people talk in the background.",someone walks a woman speaks softly while people talk in the background
enfant 1 avec fond voiture no_cap_5.wav,"Someone walks, a woman speaks softly, people talk in the background.",someone walks a woman speaks softly people talk in the background
terrace ambience 04.wav,A crowd converses while a drum is audibly tapped.,a crowd converses while a drum is audibly tapped
terrace ambience 04.wav,A crowd of people were talking and a drum began to hit,a crowd of people were talking and a drum began to hit
terrace ambience 04.wav,Lots of people talking and chatting at a large outdoor gathering.,lots of people talking and chatting at a large outdoor gathering
terrace ambience 04.wav,Many conversations are happening as a drum is pounded.,many conversations are happening as a drum is pounded
terrace ambience 04.wav,"The people in a large, noisy crowd are simultaneously talking to each other.",the people in a large noisy crowd are simultaneously talking to each other
terrace ambience 04_cap_1.wav,A crowd converses while a drum is audibly tapped.,a crowd converses while a drum is audibly tapped
terrace ambience 04_cap_2.wav,A crowd of people were talking and a drum began to hit,a crowd of people were talking and a drum began to hit
terrace ambience 04_cap_3.wav,Lots of people talking and chatting at a large outdoor gathering.,lots of people talking and chatting at a large outdoor gathering
terrace ambience 04_cap_4.wav,Many conversations are happening as a drum is pounded.,many conversations are happening as a drum is pounded
terrace ambience 04_cap_5.wav,"The people in a large, noisy crowd are simultaneously talking to each other.",the people in a large noisy crowd are simultaneously talking to each other
Kaffemaschine_1.wav,A machine runs evenly with a rattling buzz.,a machine runs evenly with a rattling buzz
Kaffemaschine_1.wav,A machine runs smoothly with a rattling buzz.,a machine runs smoothly with a rattling buzz
Kaffemaschine_1.wav,"A motor buzzes loudly and ceases, afterwards wood is clanging.",a motor buzzes loudly and ceases afterwards wood is clanging
Kaffemaschine_1.wav,The table saw cuts through a piece of wood.,the table saw cuts through a piece of wood
Kaffemaschine_1.wav,table saw running cutting a piece of wood,table saw running cutting a piece of wood
Kaffemaschine_1_cap_1.wav,A machine runs evenly with a rattling buzz.,a machine runs evenly with a rattling buzz
Kaffemaschine_1_cap_2.wav,A machine runs smoothly with a rattling buzz.,a machine runs smoothly with a rattling buzz
Kaffemaschine_1_cap_3.wav,"A motor buzzes loudly and ceases, afterwards wood is clanging.",a motor buzzes loudly and ceases afterwards wood is clanging
Kaffemaschine_1_cap_4.wav,The table saw cuts through a piece of wood.,the table saw cuts through a piece of wood
Kaffemaschine_1_cap_5.wav,table saw running cutting a piece of wood,table saw running cutting a piece of wood
Steps_on_Gravel.wav,A person is chewing on some crunchy food.,a person is chewing on some crunchy food
Steps_on_Gravel.wav,A person is walking on a wooden deck.,a person is walking on a wooden deck
Steps_on_Gravel.wav,"A person slowly walks on wet pavement, splashing as they go.",a person slowly walks on wet pavement splashing as they go
Steps_on_Gravel.wav,Footsteps treading in mud lead to increased squelching.,footsteps treading in mud lead to increased squelching
Steps_on_Gravel.wav,Someone is walking threw leaves on the ground.,someone is walking threw leaves on the ground
Steps_on_Gravel_cap_1.wav,A person is chewing on some crunchy food.,a person is chewing on some crunchy food
Steps_on_Gravel_cap_2.wav,A person is walking on a wooden deck.,a person is walking on a wooden deck
Steps_on_Gravel_cap_3.wav,"A person slowly walks on wet pavement, splashing as they go.",a person slowly walks on wet pavement splashing as they go
Steps_on_Gravel_cap_4.wav,Footsteps treading in mud lead to increased squelching.,footsteps treading in mud lead to increased squelching
Steps_on_Gravel_cap_5.wav,Someone is walking threw leaves on the ground.,someone is walking threw leaves on the ground
F1 BR 07 Starting Engines.wav,A group of people are having a conversation when a motorcycle starts its engines.,a group of people are having a conversation when a motorcycle starts its engines
F1 BR 07 Starting Engines.wav,A motorcycle speeds by while an assortment of people are talking.,a motorcycle speeds by while an assortment of people are talking
F1 BR 07 Starting Engines.wav,Engine noises in the foreground while people are screaming and whistling in the background.,engine noises in the foreground while people are screaming and whistling in the background
F1 BR 07 Starting Engines.wav,People that are talking to each other near a motorcycle.,people that are talking to each other near a motorcycle
F1 BR 07 Starting Engines.wav,Several people talking outside while a motorcycle engine roars.,several people talking outside while a motorcycle engine roars
F1 BR 07 Starting Engines_cap_1.wav,A group of people are having a conversation when a motorcycle starts its engines.,a group of people are having a conversation when a motorcycle starts its engines
F1 BR 07 Starting Engines_cap_2.wav,A motorcycle speeds by while an assortment of people are talking.,a motorcycle speeds by while an assortment of people are talking
F1 BR 07 Starting Engines_cap_3.wav,Engine noises in the foreground while people are screaming and whistling in the background.,engine noises in the foreground while people are screaming and whistling in the background
F1 BR 07 Starting Engines_cap_4.wav,People that are talking to each other near a motorcycle.,people that are talking to each other near a motorcycle
F1 BR 07 Starting Engines_cap_5.wav,Several people talking outside while a motorcycle engine roars.,several people talking outside while a motorcycle engine roars
sand slide on metal FF678.wav,An assortment of beads move from one container creating an echoing sound.,an assortment of beads move from one container creating an echoing sound
sand slide on metal FF678.wav,"Multiple, tiny beads are emptied from one container to another causing long, drawn out rattling echoes resonating over time.",multiple tiny beads are emptied from one container to another causing long drawn out rattling echoes resonating over time
sand slide on metal FF678.wav,Popcorn is being poured into a cooking pan.,popcorn is being poured into a cooking pan
sand slide on metal FF678.wav,Sand going back and forth in a metal container clanging.,sand going back and forth in a metal container clanging
sand slide on metal FF678.wav,The Popcorn is being added to a cooking pan.,the popcorn is being added to a cooking pan
sand slide on metal FF678_cap_1.wav,An assortment of beads move from one container creating an echoing sound.,an assortment of beads move from one container creating an echoing sound
sand slide on metal FF678_cap_2.wav,"Multiple, tiny beads are emptied from one container to another causing long, drawn out rattling echoes resonating over time.",multiple tiny beads are emptied from one container to another causing long drawn out rattling echoes resonating over time
sand slide on metal FF678_cap_3.wav,Popcorn is being poured into a cooking pan.,popcorn is being poured into a cooking pan
sand slide on metal FF678_cap_4.wav,Sand going back and forth in a metal container clanging.,sand going back and forth in a metal container clanging
sand slide on metal FF678_cap_5.wav,The Popcorn is being added to a cooking pan.,the popcorn is being added to a cooking pan
recorder_in_A_bag.wav,"A woman zips open the bag, digs through its interior, and then zips the bag back up.",a woman zips open the bag digs through its interior and then zips the bag back up
recorder_in_A_bag.wav,"A zipper is being zipped up, then a man walks through snow, then the zipper is pulled down again.",a zipper is being zipped up then a man walks through snow then the zipper is pulled down again
recorder_in_A_bag.wav,A zipper of a bag is opened and items are moved around in the bag and the zipper is closed.,a zipper of a bag is opened and items are moved around in the bag and the zipper is closed
recorder_in_A_bag.wav,"A zipper of a bag is opened, items moved around and the zipper is closed.",a zipper of a bag is opened items moved around and the zipper is closed
recorder_in_A_bag.wav,"Someone opens a small bag, digs through it, and zips it back up.",someone opens a small bag digs through it and zips it back up
recorder_in_A_bag_cap_1.wav,"A woman zips open the bag, digs through its interior, and then zips the bag back up.",a woman zips open the bag digs through its interior and then zips the bag back up
recorder_in_A_bag_cap_2.wav,"A zipper is being zipped up, then a man walks through snow, then the zipper is pulled down again.",a zipper is being zipped up then a man walks through snow then the zipper is pulled down again
recorder_in_A_bag_cap_3.wav,A zipper of a bag is opened and items are moved around in the bag and the zipper is closed.,a zipper of a bag is opened and items are moved around in the bag and the zipper is closed
recorder_in_A_bag_cap_4.wav,"A zipper of a bag is opened, items moved around and the zipper is closed.",a zipper of a bag is opened items moved around and the zipper is closed
recorder_in_A_bag_cap_5.wav,"Someone opens a small bag, digs through it, and zips it back up.",someone opens a small bag digs through it and zips it back up
WM_spin_cycle_floor_level_24_96_mono.wav,A large industrial engine is operating inside a factory.,a large industrial engine is operating inside a factory
WM_spin_cycle_floor_level_24_96_mono.wav,A large industrial engine operating inside a factory.,a large industrial engine operating inside a factory
WM_spin_cycle_floor_level_24_96_mono.wav,An engine or machine runs at a fairly constant rate.,an engine or machine runs at a fairly constant rate
WM_spin_cycle_floor_level_24_96_mono.wav,"As time goes on, the roaring of heavy turbulence begins to roar in the background.",as time goes on the roaring of heavy turbulence begins to roar in the background
WM_spin_cycle_floor_level_24_96_mono.wav,Heavy turbulence roars in the background as time goes on.,heavy turbulence roars in the background as time goes on
WM_spin_cycle_floor_level_24_96_mono_cap_1.wav,A large industrial engine is operating inside a factory.,a large industrial engine is operating inside a factory
WM_spin_cycle_floor_level_24_96_mono_cap_2.wav,A large industrial engine operating inside a factory.,a large industrial engine operating inside a factory
WM_spin_cycle_floor_level_24_96_mono_cap_3.wav,An engine or machine runs at a fairly constant rate.,an engine or machine runs at a fairly constant rate
WM_spin_cycle_floor_level_24_96_mono_cap_4.wav,"As time goes on, the roaring of heavy turbulence begins to roar in the background.",as time goes on the roaring of heavy turbulence begins to roar in the background
WM_spin_cycle_floor_level_24_96_mono_cap_5.wav,Heavy turbulence roars in the background as time goes on.,heavy turbulence roars in the background as time goes on
flush1.wav,A liquid is being poured into a drain.,a liquid is being poured into a drain
flush1.wav,A small sink being filled and then drained as water runs.,a small sink being filled and then drained as water runs
flush1.wav,A small sink is filled and drained as the water runs.,a small sink is filled and drained as the water runs
flush1.wav,Liquid is being poured into a drain or similar receptacle.,liquid is being poured into a drain or similar receptacle
flush1.wav,Water flowing from a faucet and draining down into a drain.,water flowing from a faucet and draining down into a drain
flush1_cap_1.wav,A liquid is being poured into a drain.,a liquid is being poured into a drain
flush1_cap_2.wav,A small sink being filled and then drained as water runs.,a small sink being filled and then drained as water runs
flush1_cap_3.wav,A small sink is filled and drained as the water runs.,a small sink is filled and drained as the water runs
flush1_cap_4.wav,Liquid is being poured into a drain or similar receptacle.,liquid is being poured into a drain or similar receptacle
flush1_cap_5.wav,Water flowing from a faucet and draining down into a drain.,water flowing from a faucet and draining down into a drain
Metal_bang_echo.wav,"An item as it is struck repeatedly, clanking as it does.",an item as it is struck repeatedly clanking as it does
Metal_bang_echo.wav,"An object is repeatedly dropped, causing a metallic ring.",an object is repeatedly dropped causing a metallic ring
Metal_bang_echo.wav,The bang and clang of a trash receptacle lid being slammed.,the bang and clang of a trash receptacle lid being slammed
Metal_bang_echo.wav,The clank of an object being moved or hit repeatedly.,the clank of an object being moved or hit repeatedly
Metal_bang_echo.wav,The trash can lid being closed slammed shut.,the trash can lid being closed slammed shut
Metal_bang_echo_cap_1.wav,"An item as it is struck repeatedly, clanking as it does.",an item as it is struck repeatedly clanking as it does
Metal_bang_echo_cap_2.wav,"An object is repeatedly dropped, causing a metallic ring.",an object is repeatedly dropped causing a metallic ring
Metal_bang_echo_cap_3.wav,The bang and clang of a trash receptacle lid being slammed.,the bang and clang of a trash receptacle lid being slammed
Metal_bang_echo_cap_4.wav,The clank of an object being moved or hit repeatedly.,the clank of an object being moved or hit repeatedly
Metal_bang_echo_cap_5.wav,The trash can lid being closed slammed shut.,the trash can lid being closed slammed shut
hanoiairport01.wav,A loudspeaker is blaring while people are talking to each other.,a loudspeaker is blaring while people are talking to each other
hanoiairport01.wav,A woman is speaking over an intercom to others.,a woman is speaking over an intercom to others
hanoiairport01.wav,An announcer talks in the background while people speak loudly in a crowded room.,an announcer talks in the background while people speak loudly in a crowded room
hanoiairport01.wav,Something is told over loud speaker at an airport while people speak and move softly in background.,something is told over loud speaker at an airport while people speak and move softly in background
hanoiairport01.wav,People move around and speak to each other while something is told over an airport loud speaker.,people move around and speak to each other while something is told over an airport loud speaker
hanoiairport01_cap_1.wav,A loudspeaker is blaring while people are talking to each other.,a loudspeaker is blaring while people are talking to each other
hanoiairport01_cap_2.wav,A woman is speaking over an intercom to others.,a woman is speaking over an intercom to others
hanoiairport01_cap_3.wav,An announcer talks in the background while people speak loudly in a crowded room.,an announcer talks in the background while people speak loudly in a crowded room
hanoiairport01_cap_4.wav,Something is told over loud speaker at an airport while people speak and move softly in background.,something is told over loud speaker at an airport while people speak and move softly in background
hanoiairport01_cap_5.wav,People move around and speak to each other while something is told over an airport loud speaker.,people move around and speak to each other while something is told over an airport loud speaker
footsteps fast then VERY slow (rob).wav,A person is walking on the road with shoes.,a person is walking on the road with shoes
footsteps fast then VERY slow (rob).wav,A person is walking slowly on a sticky surface,a person is walking slowly on a sticky surface
footsteps fast then VERY slow (rob).wav,A person is walking through the snow wearing rubber boots.,a person is walking through the snow wearing rubber boots
footsteps fast then VERY slow (rob).wav,Someone is walking in snow with rubber boots.,someone is walking in snow with rubber boots
footsteps fast then VERY slow (rob).wav,Someone trudges through the snow and grinds their feet into the ground.,someone trudges through the snow and grinds their feet into the ground
footsteps fast then VERY slow (rob)_cap_1.wav,A person is walking on the road with shoes.,a person is walking on the road with shoes
footsteps fast then VERY slow (rob)_cap_2.wav,A person is walking slowly on a sticky surface,a person is walking slowly on a sticky surface
footsteps fast then VERY slow (rob)_cap_3.wav,A person is walking through the snow wearing rubber boots.,a person is walking through the snow wearing rubber boots
footsteps fast then VERY slow (rob)_cap_4.wav,Someone is walking in snow with rubber boots.,someone is walking in snow with rubber boots
footsteps fast then VERY slow (rob)_cap_5.wav,Someone trudges through the snow and grinds their feet into the ground.,someone trudges through the snow and grinds their feet into the ground
golpeando cosas metalicas.wav,A person striking a solid metal item with a metal tool.,a person striking a solid metal item with a metal tool
golpeando cosas metalicas.wav,A pipe that is being hit over and over again.,a pipe that is being hit over and over again
golpeando cosas metalicas.wav,Metal objects clanging together over and over again.,metal objects clanging together over and over again
golpeando cosas metalicas.wav,Metal objects hitting together at a steady consistent rate,metal objects hitting together at a steady consistent rate
golpeando cosas metalicas.wav,Someone is continuously hitting metal on a anvil.,someone is continuously hitting metal on a anvil
golpeando cosas metalicas_cap_1.wav,A person striking a solid metal item with a metal tool.,a person striking a solid metal item with a metal tool
golpeando cosas metalicas_cap_2.wav,A pipe that is being hit over and over again.,a pipe that is being hit over and over again
golpeando cosas metalicas_cap_3.wav,Metal objects clanging together over and over again.,metal objects clanging together over and over again
golpeando cosas metalicas_cap_4.wav,Metal objects hitting together at a steady consistent rate,metal objects hitting together at a steady consistent rate
golpeando cosas metalicas_cap_5.wav,Someone is continuously hitting metal on a anvil.,someone is continuously hitting metal on a anvil
pill bottle 4.wav,A person is taking out pills from a bottle.,a person is taking out pills from a bottle
pill bottle 4.wav,Candies clack into a plastic container as they are sorted.,candies clack into a plastic container as they are sorted
pill bottle 4.wav,First they went through the candy bag before grabbing the candy and eating it.,first they went through the candy bag before grabbing the candy and eating it
pill bottle 4.wav,Something is being taken from a bottle that contains it.,something is being taken from a bottle that contains it
pill bottle 4.wav,"Someone going through a bag of candy, grabbing some and then eating it.",someone going through a bag of candy grabbing some and then eating it
pill bottle 4_cap_1.wav,A person is taking out pills from a bottle.,a person is taking out pills from a bottle
pill bottle 4_cap_2.wav,Candies clack into a plastic container as they are sorted.,candies clack into a plastic container as they are sorted
pill bottle 4_cap_3.wav,First they went through the candy bag before grabbing the candy and eating it.,first they went through the candy bag before grabbing the candy and eating it
pill bottle 4_cap_4.wav,Something is being taken from a bottle that contains it.,something is being taken from a bottle that contains it
pill bottle 4_cap_5.wav,"Someone going through a bag of candy, grabbing some and then eating it.",someone going through a bag of candy grabbing some and then eating it
rain_heavy.wav,A car driving by with rain hitting the ground.,a car driving by with rain hitting the ground
rain_heavy.wav,A strong thunderstorm with heavy rainfall and powerful winds.,a strong thunderstorm with heavy rainfall and powerful winds
rain_heavy.wav,Rain hitting the pavement as thunder rumbles intermittently,rain hitting the pavement as thunder rumbles intermittently
rain_heavy.wav,Rain pelting the pavement as thunder rumbles intermittently.,rain pelting the pavement as thunder rumbles intermittently
rain_heavy.wav,a strong thunderstorm with heavy rainfall and strong wind,a strong thunderstorm with heavy rainfall and strong wind
rain_heavy_cap_1.wav,A car driving by with rain hitting the ground.,a car driving by with rain hitting the ground
rain_heavy_cap_2.wav,A strong thunderstorm with heavy rainfall and powerful winds.,a strong thunderstorm with heavy rainfall and powerful winds
rain_heavy_cap_3.wav,Rain hitting the pavement as thunder rumbles intermittently,rain hitting the pavement as thunder rumbles intermittently
rain_heavy_cap_4.wav,Rain pelting the pavement as thunder rumbles intermittently.,rain pelting the pavement as thunder rumbles intermittently
rain_heavy_cap_5.wav,a strong thunderstorm with heavy rainfall and strong wind,a strong thunderstorm with heavy rainfall and strong wind
raindrops_metalcover.wav,Hitting a tin roof the rain continuously falls.,hitting a tin roof the rain continuously falls
raindrops_metalcover.wav,It is raining and the rain hits on the metal roof.,it is raining and the rain hits on the metal roof
raindrops_metalcover.wav,It is raining and the rain is hitting on the metal roof.,it is raining and the rain is hitting on the metal roof
raindrops_metalcover.wav,Rain continuously falls and hits a tin roof.,rain continuously falls and hits a tin roof
raindrops_metalcover.wav,Rain is falling and pelting the top of a metal roof.,rain is falling and pelting the top of a metal roof
raindrops_metalcover_cap_1.wav,Hitting a tin roof the rain continuously falls.,hitting a tin roof the rain continuously falls
raindrops_metalcover_cap_2.wav,It is raining and the rain hits on the metal roof.,it is raining and the rain hits on the metal roof
raindrops_metalcover_cap_3.wav,It is raining and the rain is hitting on the metal roof.,it is raining and the rain is hitting on the metal roof
raindrops_metalcover_cap_4.wav,Rain continuously falls and hits a tin roof.,rain continuously falls and hits a tin roof
raindrops_metalcover_cap_5.wav,Rain is falling and pelting the top of a metal roof.,rain is falling and pelting the top of a metal roof
Wind blowing across open marshland.wav,A wind howls through a narrow entrance way as a man sniffs in the cold.,a wind howls through a narrow entrance way as a man sniffs in the cold
Wind blowing across open marshland.wav,The wind blows with strength causing it to howl loudly.,the wind blows with strength causing it to howl loudly
Wind blowing across open marshland.wav,The wind gusts strongly and the trees shake and rustle.,the wind gusts strongly and the trees shake and rustle
Wind blowing across open marshland.wav,"The wind starts as a gust, howling as it nears.",the wind starts as a gust howling as it nears
Wind blowing across open marshland.wav,The window pane is being hit hard by the wind.,the window pane is being hit hard by the wind
Wind blowing across open marshland_cap_1.wav,A wind howls through a narrow entrance way as a man sniffs in the cold.,a wind howls through a narrow entrance way as a man sniffs in the cold
Wind blowing across open marshland_cap_2.wav,The wind blows with strength causing it to howl loudly.,the wind blows with strength causing it to howl loudly
Wind blowing across open marshland_cap_3.wav,The wind gusts strongly and the trees shake and rustle.,the wind gusts strongly and the trees shake and rustle
Wind blowing across open marshland_cap_4.wav,"The wind starts as a gust, howling as it nears.",the wind starts as a gust howling as it nears
Wind blowing across open marshland_cap_5.wav,The window pane is being hit hard by the wind.,the window pane is being hit hard by the wind
Wind Howling with Door Opening Interruption.wav,"A machine emits a faint hum as water drips, and a door is opened and closed.",a machine emits a faint hum as water drips and a door is opened and closed
Wind Howling with Door Opening Interruption.wav,"A machine is moving, a door opened and closed while machine stopped and continued again.",a machine is moving a door opened and closed while machine stopped and continued again
Wind Howling with Door Opening Interruption.wav,"A machine moving, the door opened and closed while machine stopped and it continued again",a machine moving the door opened and closed while machine stopped and it continued again
Wind Howling with Door Opening Interruption.wav,"As the machine emits a faint hum, water drips and the door opens and closes.",as the machine emits a faint hum water drips and the door opens and closes
Wind Howling with Door Opening Interruption.wav,"Whirling noises are interrupted by the opening and closing of a door, and the entrance of something.",whirling noises are interrupted by the opening and closing of a door and the entrance of something
Wind Howling with Door Opening Interruption_cap_1.wav,"A machine emits a faint hum as water drips, and a door is opened and closed.",a machine emits a faint hum as water drips and a door is opened and closed
Wind Howling with Door Opening Interruption_cap_2.wav,"A machine is moving, a door opened and closed while machine stopped and continued again.",a machine is moving a door opened and closed while machine stopped and continued again
Wind Howling with Door Opening Interruption_cap_3.wav,"A machine moving, the door opened and closed while machine stopped and it continued again",a machine moving the door opened and closed while machine stopped and it continued again
Wind Howling with Door Opening Interruption_cap_4.wav,"As the machine emits a faint hum, water drips and the door opens and closes.",as the machine emits a faint hum water drips and the door opens and closes
Wind Howling with Door Opening Interruption_cap_5.wav,"Whirling noises are interrupted by the opening and closing of a door, and the entrance of something.",whirling noises are interrupted by the opening and closing of a door and the entrance of something
metal chain (loud).wav,"A loud clang resounds, followed by a tinkle of metal, a voice, and another clang.",a loud clang resounds followed by a tinkle of metal a voice and another clang
metal chain (loud).wav,A man speaks over the echo of glasses rattling and metal clanking.,a man speaks over the echo of glasses rattling and metal clanking
metal chain (loud).wav,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a metal object.",bells ring then a loud clang reverberates followed by a man speaking and laughing before he kicks a metal object
metal chain (loud).wav,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a object.",bells ring then a loud clang reverberates followed by a man speaking and laughing before he kicks a object
metal chain (loud).wav,Glasses rattle and metal clanks causing an echo as a man speaks.,glasses rattle and metal clanks causing an echo as a man speaks
metal chain (loud)_cap_1.wav,"A loud clang resounds, followed by a tinkle of metal, a voice, and another clang.",a loud clang resounds followed by a tinkle of metal a voice and another clang
metal chain (loud)_cap_2.wav,A man speaks over the echo of glasses rattling and metal clanking.,a man speaks over the echo of glasses rattling and metal clanking
metal chain (loud)_cap_3.wav,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a metal object.",bells ring then a loud clang reverberates followed by a man speaking and laughing before he kicks a metal object
metal chain (loud)_cap_4.wav,"Bells ring then a loud clang reverberates, followed by a man speaking and laughing before he kicks a object.",bells ring then a loud clang reverberates followed by a man speaking and laughing before he kicks a object
