file_name,caption_1,caption_2,caption_3,caption_4,caption_5
outdoors2.wav,"The squeaking of an old door opening, rustling ensues, the door squeaks again, and a woman speaks.","A person opens a gate, walks through blowing leaves, then begins to speak.","Someone opens a gate, walks through leaves as the wind blows then they speak.","The squeaking of an old entryway opening, stirring, the entryway squeaks once more, and a lady talks.","squeaking noise, rustling  noise, dragging and woman talks at end"
Children playing outdoors.wav,Children are playing on a playground while birds are chirping in the background.,Voices echo as the birds chirp and wind howls.,Distorted voices come from a loud static and wind buffering atmosphere.,From a loud static and wind buffering atmosphere came the distorted voices.,Birds chirp in the background as children play in the playground.
An argument .wav,"A man yells loudly, more often as time goes on.",Two men are arguing and yelling at one other.,A man shouts angrily and very loudly at another man,Two men are arguing and yelling at each other.,A man is shouting as loud as he can at someone
CB-Radio Report.wav,A woman speaks over a radio with static.,A woman speaks over a radio with static in the background.,Static from a radio fades out as a woman speaking fades in.,Static from radio tuning that stops on a woman speaking.,The voice of a woman breaks through the static emitted from the radio transmission.
sound of my heart.wav,For over a dozen seconds a heart beat plays and then a man speaks.,A person is doing something and then speaks several words.,A person talks to another person after listening to their heart beat with a device,Static is broken by lips moving before a taking in of breath and speech fills the static.,A person has a listen to a persons heart with a device then speaks to them.
pigon.wav,A machine produces a strange hum along with a high pitched whine.,A machine runs and does something to a metal object.,Some electronics create some random ringing and humming sounds.,The machine turns over and reverberates in the distance.,A machine produces a strange hum with high pitched whine
pequena festa.wav,Many people have gathered in a place and are engaged in conversations.,Many people gathered in a place and having conversation.,several different groups of people talk loudly together.,A crowd of people gathers and they chat among themselves.,A group speaks loudly with other groups of people.
sw_brushing_teeth.wav,Some one is brushing their teeth very quickly.,Someone brushing their teeth vigorously and the shifting of a toothbrush.,Someone is brushing their teeth hard while a noticeable shifting of a toothbrush.,Someone was brushing her teeth at a fast pace.,The person was brushing their teeth at a fast pace.
Library Ambience 2.wav,A lot of conversations with groups are happening inside the store.,a collection of people chatting around while a woman speaks in a busy area.,"People speak over breathing, sniffling, and squeaking noises in the background.",A vehicle tries to rev in the background while others talk at the foreground.,A woman is telling young people to do something.
Phone off the hook.wav,A horn is stuck and so blasts out at a constant rate.,A horn is being honked with no rest in between.,A horn continuously blasts as it is stuck.,The dial tone continued to sound for over a dozen seconds.,A dial tone persists on for over a dozen seconds
FOLEY_Ext_ScreenDoor_001.wav,opening and shutting a noisy entryway multiple times.,opening and closing a squeaky door three times.,A door squeals open again after squeaking open and closed.,A creaky door is opened and closed two times,"a door squeaks open and closed, and lightly squeals open again."
Electric air compressor distance mono.wav,A power tool is running and the engine is loud,A pump is running which dips in frequency but becomes more steady before switching off,A lawnmower is started up then starts whirring and then is turned off.,A pump is running which dips in frequency but then becomes steady before switching off.,"A machine engine starts up, runs momentarily and then shuts off."
plastic wobble 04.wav,Each second a metal sheet is warbly and makes noise.,A sheet of metal is warbling for every second.,The regular heart beat of an animal is present.,"An object moves making vibrating sounds, stops, and repeats movement in synchrony.","An object moved, making vibrating sounds, pauses, and repeats movement in synchrony."
Station carols.wav,"A large, open, and busy space includes a group singing a chant to piano music.",A church chorus performs a traditional religious chant.,A chorus sings loudly as time goes on.,a chorus singing a chant to piano music in a large open and busy space.,A chorus blares out in a church singing a religious chant.
Charity Shop.wav,A child shouts in the background while people are walking and talking.,"A woman is talking while a baby speaks in the background, a man and woman speak and someone coughs.",People are walking and talking while a child shouts in the background.,Several people are talking in overlapping conversations and footsteps.,People are communicating and a kid is speaking.
spindle motor.wav,A high powered industrial vacuum cleaner is being used.,A high powered industrial vacuum is being operated.,A race car is driving at very high speed.,Electronic noises accompany the revving of a motorbike.,A race car is driving at a high speed
greece_naxos_water_3.wav,It is raining heavily and the strong wind blows.,"The heavy rainfall is nonstop, flooding the area with a steady, continuous downpour.",A heavy rain is falling continuously and steadily,The rain is going on constantly some time slow and sometimes high.,The constant rain is sometimes going slow and sometimes hard.
door slaming open.wav,The performer played the door slamming sound effect for the audience.,Someone is speaking before a door opens and closes.,A door opens and closes after a person spoke.,The man spoke before opening and closing the heavy door.,"A man speaks, pauses, and then speaks again before paper crinkles followed by heavy objects knocking surfaces."
swing squeak.wav,A swing squeaks back and forth as its structure creaks along with it.,A structure creaks as an attached part swings back and forth in a squeaky way.,A swinging chain squeaks as it rubs against a hard surface.,The squeaky swing is swaying back and forth in the air.,The squeaking of a home made swing by the chain rubbing wood
Lillibullero Whistled.wav,Someone is whistling a song with a nice melody that gets higher in pitch.,A individual whistles a melody with low and high notes,a person is whistling a tune in high and low notes,Instrument whistling a specific song getting slightly louder as the song goes on.,An instrument whistles a song and gets louder as the song progresses.
Trafficnoise.wav,A few cars drive past followed by a large diesel truck.,Cars and trucks speed away down the highway,A truck drives by on the road as more cars travel by in the distance,A vehicle with a diesel engine passes by and other vehicles pass by.,A diesel powered vehicle passes by alongside other cars
Marbles in blanket.wav,"Marbles are tossed slowly, and then very quickly.",a bunch of marbles being tossed slowly then quickly,Some objects are slowly repositioned and then repeatedly moved with increasing speed.,"objects being moved around slowly, then faster and faster",A pile of marbles rolls back and forth at various speeds
State Fair PIg.wav,A man is with some animal which is making weird sounds,A pig started snorting and a man began talking to it.,An animal makes strange sounds while a man is present.,A pig grunts while a man speaks to it in the background.,A pig grunts repeatedly as a man in an open market speaks to the pig.
preparing dishes.wav,Dishes and silverware rattle and clink against each other.,Utensils clicking together and water sloshing in the sink as they are washed.,A number of cups and spoons are being washed.,Utensils clicking together and water sloshing as they are washed,Multiple metal objects clank and clatter as they collide.
Muezzin call at night in the center of the city. People and cars are moving around.wav,Buzzing and a horn honking and as time goes on a person on a loud speaker.,Buzzing pass by and a honking of a horn a person on a loud speaker as time goes on.,People chanting and tapping repeatedly mixes with loud buzzing and humming.,rock music is being played by someone at a moderate volume,Men are singing and chanting against a noisy background.
mani_pauagaza.wav,"Something is being said in a group of men, women, and children accompanied by percussion and whistling.","Drums, whistling, a woman talking to a man, a crowd, a group chanting, children.",Multiple people are speaking and shrieking in the background while a steady drum sound plays.,A steady drum plays as multiple people speak and shriek in the background.,A large crowd of people talking with a rhythmic beat pounding in the distance.
fire_minidisk (suonho).wav,A small fire crackles gently and steadily nearby.,A fire crackles and pops as the wood burns.,Fire crackling in the foreground with some very soft rustling.,A crackling as a fire burns steadily and a light passing of air.,At the camp grounds a fire crackles throughout the night.
morrocan_kids_003.wav,A group of children are laughing and speaking.,A group of children are talking and giggling.,"People are speaking, laughing and shouting about things.",The children in the group and talking and giggling.,A very loud high pitch constant electric distorted voice with no words.
backup truck.wav,"The truck was beeping while backing up, then drove off.",Someone in a warehouse is driving a forklift in reverse.,A vehicle backs up and then drives off.,a vehicle backs out of a driveway and leaves,The truck was beeping backing up then drove off.
people waiting for the train and taking it.wav,several people chatting while a beeping sound goes off.,Several people speak as a phone rings in the background.,Loud voices keep happening throughout the entire audio.,People talking in a noisy atmosphere among others.,People were talking while beeping goes off in the background.
Megaphone handling.wav,A person repeatedly picks up dice and throws them down,Someone rummages wooden objects as something clicks during intervals.,A person repetitively picks up dice and throws them down,Creaking feedback crackling and popping continues throughout the entire time,The worker works hard on the platform made of wood.
02582 cinematic fat hits.wav,A metallic gong has gone off intermittently four times.,a metallic gong going off four time intermittently.,"A shot fired then quiet, another shot than quiet and then two more shots the same way.",They were beating the large drum at a calm pace.,They were beating on the large drum at a calm pace.
Setting Drink Down.wav,"A man talks, then a hollow tapping, and then he talks again.",A man is talking and tapping glass against the table.,The man taps glass against the table while he talks.,"Someone speaks a few words, then a knock of two pieces on hard surfaces occurs.",a male voice is followed by a hollow tapping and finally ending with his voice
CFX-20130329-UK-DorsetRoomTone02.wav,A man speaks then pauses in long silence.,A man speaks a little and then turns to complete silence.,A man talks then stops talking and then it is quiet.,The speaking man ceases talking and silence ensues,A man speaks followed by a long pause of silence.
20090912.agua.01.wav,A liquid is running and dripping while a woman and man speak faintly in the background.,Water falls down a whirl as people speak in the background.,A steady stream of water flows from a faucet or hose forming a puddle of water.,Liquid flows and drips as a man and woman speak faintly in the background.,Water is dripping down while people are talking in the background.
bells_on_string_ 28 sec.wav,The wind chime was making noise while blowing in the wind.,The wind is blowing through various wind chimes.,A brisk breeze stirs wind chimes into clinking a lot.,"The wind chime blows in the wind, making a tinkling sound.",An excited clinking of chimes stirred from a stiff breeze
Pins falling.wav,Coins are slowly shaken and dropped into a metal plate.,The slow rattle of shaken coins and then the clink of the coins dropping into a metal plate.,Coins are being sorted silently at the beginning and then become louder as times goes on.,"Someone moves change around in a container, doing something with it.",coins are being sorted and become louder as times goes on.
96_DRYR2.wav,The running of the saw produced a deafening cacophony,A blow dryer is turned on and continues to run.,A person turns on and uses a blow dryer or car vacuum.,"I was blow drying my hair, using the high setting.",A blow dryer is powered on and run without stopping
Sub Int or Ext Ambience.wav,Muffled police or ambulance sirens go off with static and wind in the background.,An ambulance makes a siren noise as someone drives down the road.,Muffled police or other sirens alarming with static and wind,A solid wind blows while a light siren noise repeats.,a solid wind blows all while a light siren like noise repeats
vorspace.wav,Either wind or a train are drowning out people communicating in the distance.,"In the distance, a bunch of people talk together.",The drone of an announcer against a background of static.,A person coughs in the background as a person is making a broadcast.,an announcer talks through a static white silence
Pot hits.wav,Tinging of silverware and dishes repeat at a slow steady interval,The slow repetitive tinging of silverware against dishes.,a tapping rhythm on a glass that keeps in tempo,A musician taps a rhythm on a glass to keep the tempo.,A mix of beeping and loud static plays.
Ship groans in harbour.wav,"A door creaks, pauses, continues more loudly, then stops.",A door squeaks as it is opened and closed intermittently.,As they are opening the door it creaks.,A rocket is launched into space very loudly.,A squeaky screen door is opening and closing back and forth while cars are driving by.
Squeaky_Door_01B.wav,A door creaks loudly as it moves slowly in its frame.,The door hinges creek and the door closes and opens again and again.,As the person slowly opens the door it is making noise.,"A hinge creaks, pauses, then begins to continually creak again.","A hinge creaks, pause, then begins to creak again and continues as time passes."
crystal glass tones 1.wav,Someone is dragging a chair with steel legs and rattling a cow bell in a circular motion.,A marble is rolling around a glass while some distortion squeaks out.,A marble is rolling around a glass and squeaking; this sound is distorted.,"A bell rings, followed by metal scraping against metal, then continued ringing along with squealing.","A bell is ringing, then metal is scraping on metal, then more ringing and high pitched squealing."
plastic clock tick_near_nm.wav,A rhythmic metronome loudly tapping out a beat.,"A timer moves quickly back and forth, marking off each passing second.","A loud, rhythmic metronome tapping out a beat.","A clock is ticking, then something hits the floor",a cars turning signal is going continuously on and off.
Gorinchems Carillon (take 3).wav,Old church bells ring out to signal mass.,a mix of chimes and bells are playing a song.,Bells in a range of sizes play out a tune.,A bell is ringing and chimes are playing various notes.,A song with a mix of chimes and bells is playing.
Birds and Crows.wav,"Wind blows, geese honk, and birds sing to each other.",Birds chirping and geese honking on a windy day.,Many birds chirp between each other and the chirps get louder over time.,Some birds chirp intermittently while other various wildlife noises abound.,multiple birds are chirping as if talking to one another and gets louder as time passes.
cats_feeding.wav,"A dog is licking something, then growls, then it continues licking and a door closes.",Something is chewing rapidly while cars and other vehicles are passing by and a cow moos once in the background,"A dog is licking something, then growls, then licking again and a door closes","Something is chewing quickly while cars and other vehicles are passing by, then a cow moos once in the background.",Someone walks over a wet muddy gravel path.
Jet Page Printing.wav,A computer printer was printing on a piece of paper.,A document prints and the printing goes on,A computer printer prints on a piece of paper.,A printer is printing a few sheets of paper.,The printing continues as the document is being printed.
"Ambience,Hockeyrink,Empty .wav","A garage door opens as an engine tries to start up, while faint voices arise from the background.",A person is slamming metal up against a wall.,Some rattling and a slap sounds; tape creaks and opens and some tape is placed.,A garage door opens and an engine tries to start up as faint voices come from the background.,"Some rattling and a slap, tape creaks and opens and some tape is placed."
Pearly Kings and Queens Society.wav,A woman sings while a man speaks and then some men join her singing together.,A woman singing and some men join in later and lots of people talking in the background,"A woman is singing, then some men join in later and lots of people are talking in the background.","A woman sings over much chatter, a man joins in and then  some men start singing another song, but louder.","A woman sings over chatter and is joined by a man, as some men start loudly singing their own song."
atacderiure.wav,The person is crying or laughing with wind and effects playing in the background.,The girls are laughing about something they found very funny.,The girls are laughing about something very funny.,"Laughing loudly, the two girls opened the door.",two girls opening a door while laughing loudly.
northwest_rain.wav,Rain was falling onto the roof and the ground outside.,Rain is falling and spluttering onto a flat surface.,A water feature is in flow as parts within it start to crackle like twigs in the mechanism.,Rain is falling and spluttering onto a the rain is falling on a flat surface flat surface.,It is raining heavily and the rain is falling on surfaces.
Plastic Bottle Handling.wav,A flat piece of wood or plastic can vibrate when it is plucked.,Flicking a piece of wood or plastic that vibrates and is repeated until it is done,"Someone is repeatedly throwing a small object onto a hard surface, and bouncing it back to themselves.",Someone repeatedly throws a small object onto a hard surface that bounces back to them.,"In order to try out their sound, the drums were hit slowly."
birmingham-aston-canal-extractor-fan.wav,"A steady, light rumbling engine sound is produced by something.",The continuous long droning noise in the background is a machine.,"Something produces a steady, light rumbling engine sound.",A fan is blowing at a steady pace.,A machine is making a continuous long droning noise in the background.
Cooking in the Kitchen.wav,Trash cans are being dumped into a container.,An individual drags a plastic bag containing objects down numerous steps.,Trash cans are being emptied into a container.,someone dragging a plastic bag of stuff down stairs.,Fireworks explode while sparkles make noise in the background.
British Museum voices.wav,Women are talking in a very loud environment and then keys are being jingled.,Women talking in a very loud environment then keys being jingled.,People are chatting loudly in a large crowd.,A room is full of many people with many different conversations going on.,Room full of many people with many different conversations going on.
Babbling Brook 99.wav,A body of water moving as time goes on.,A slow flowing river can be walked through step by step.,wading step by step through a slow flowing river,Water is travelling through an enclosed area while a group is engaged in conversation.,A body of water laps and gurgles for a short time.
Glitchedtones_Harsh Noisescape_01.wav,A power washer sprays water from different directions creating changes in pitch.,A television channel plays static as time goes on.,A television channel plays constant static as time goes on.,A power washer sprays water shooting off from different directions creating changes in pitch,"A static cacophony buzzes repeatedly, and almost changes direction."
Eating Pringles.wav,"A person chews crunchy food, then cuts something and places a lid on a container.",Someone is chewing something crunchy and then they cut something and put a lid on a container.,A person is crunching then putting the lid back on something.,A person is crunching something and putting the lid back on something.,"A person loudly chews crunchy food, followed by items clattering."
wave_ripple.wav,waves of water are moving consistently and loudly.,Someone is paddling or splashing the water in a babbling brook.,Waves of water are moving continuously with a loud noise.,Water is rushing downstream over rocks in a brook.,"A babbling brook, someone is paddling or splashing in water."
Cafeteria Conversations.wav,People talk in the background as dishes and cutlery are stacked and moved.,A cafe does business as people chat and eat inside.,People chatter in the background as plates and utensils are sorted.,people are working in the kitchen as the people talk in the restaurant,Several people are talking while clattering plates are being stacked in background.
Oil Canister Pouring Out into Glass Bottle.wav,"Someone filled a container with liquid to make sounds, and the pitch goes up as the container fills up.",Someone filling a container with a liquid and the pitch goes up as the container gets more full.,A thick liquid is being poured out of a metal container.,"Out of a metal container, a thick liquid is poured.","A tap mechanism moves up and down, drawing water into a drum until it creaks."
FX_WOODEN_SNAKE_TOY_SHAKING.wav,A person is crumpling and flicking around paper.,The keys of a typewriter are pushed repeatedly to type.,Someone holding stone beads in a chain is knocking them together to create different sounds.,Paper is being crumpled up and thrown around.,"A person rapidly fiddles with a latch or door, then starts tapping something rhythmically."
"Road Traffic near Tower of London, London.wav",Air hisses as an engine revs and continues to run.,The wind blows are a car drives by as some air pressure shoots.,Nearby and distant traffic roars past a semi open environment.,Engine revved up and continued to run while air hisses once.,The hiss of a can of compressed air as a car passes by.
Popping popcorn.wav,Kettle corn popping on the stove creaks and rattles,Creaking and rattling of kettle corn being fried on the stove top,Someone is popping popcorn in the pan on the stove.,someone popping popcorn over the stove in pan.,A small metal object is bouncing around and dinging against the sides of a surface.
Toilet bowl.wav,"Water is running out of a faucet, occasionally having some distortion.",Water is sporadically running out of a faucet.,An air hose blowing into a pipe and rain in the background.,Rain falls as air is blown into a pipe with a hose.,Water is being thrown out as machine parts are banging against metal.
Bosch Dishwasher Motor - Base of Machine Close.wav,The machine continues to operate as fluid flows out at a regular rate.,Liquid or water drips from somewhere while a motor runs.,Liquid or water dripped from somewhere while a motor ran.,Rain falls as water is draining into the ground.,Fluid is flowing out through a system at a regular rate while the machine operates.
Filing Cabinet and Metal Door.wav,An item is being moved in short bursts in the background.,Metal furniture being moved around a room with force.,Heavy furniture being moved around a empty room and dropped.,Metal furniture is being moved around the room with force.,Heavy furniture being dragged around a empty room.
Record 03.wav,A car passes by an area beeping and chirping.,Vehicles approach and pass by on a nearby road as an alien style electronic beep repeats at long intervals.,Car pass by an area with beeps and chirps.,Vehicles approach and pass by on a nearby road as strange electronic beep repeats in the foreground.,Music plays in the background while cars pass by.
Casino - Las Vegas Slot Machines.wav,"A person plays a video game, generating game sound effects.",A video game is generating sounds as someone is playing it.,Game machines whir away and play sounds and melodies,Soft clicks and taps are made over the music from a video game.,Soft clicks and taps play over music from a video game.
running down stars 2.wav,Footsteps passing through a house and doors shutting.,Tables and chairs are rearranged and repositioned in the room.,Footsteps are passing through a house and doors are shutting.,Footsteps of someone pacing up and down a room.,someone walking up and down in a room making footsteps
Air_escaping.wav,A continuous hissing fluctuates in pitch and intensity.,Loud white noise persists that is hard to listen to.,An air compressor releases air and then makes a hissing sound.,Flowing hissing sounds have increasing and decreasing pitch and fluctuating intensity.,An air compressor is releasing air and making a hissing sound.
egg crack sizzle cook.wav,A soda can is opened and the contents are poured out.,the soda fizzes as it is poured over cracking ice.,A soda fizzes as it is poured over cracking ice.,Crack the egg in the frying pan and let it cook.,A fizzing beverage can is opened and the contents poured out.
Split Flap Display.wav,a trucks motor that will not turn over.,The motor of a truck will not turn itself over.,"Small blocks are knocking each other over,with a brief pause, only to start again.",An old car is started and then an engine is idling.,"An old car is started, then the engine idles."
cowbells2.wav,Someone rings the bells by hitting them with a metal object.,Wind chimes clang together accompanied by a static continuing throughout.,Metal objects are hit against bells while making the bells move and produce ringing sounds.,wind blows through a chime playing an orchestra of music.,a wind chime plays an orchestra of music
lawnmower-ambience.wav,A lawnmower is running as an airplane passes above.,A machine is humming away as the intensity keeps changing.,Someone is pushing a lawnmower to mow the lawn.,A motor whirs loudly and gradually becomes more muted.,"A motor whirs loudly at first, then becomes gradually more muted over time"
Flipping pages of a book.wav,quickly flipping through pages of a book then slowing down to one page at a time.,A person is flicking through the pages in a book.,Someone flipping continuously through the pages of a book.,Someone flips through all the pages of a book.,Someone quickly flipped through the pages of a book until the right page was found then slowed down.
saw.wav,A chainsaw buzzes loudly when preparing to cut trees.,A lawnmower is being used to cut the grass outside.,Someone is busy trimming the grass with a loud trimmer.,A chainsaw runs constantly to cut down some trees.,Someone blows leaves and sticks around the yard with a leaf blower.
car-wash_2nd-last-stage.wav,A helicopter hovers over the ground before it lands.,"The wind blows hard, causing objects in its path to shake and rattle.",Hard blowing wind causing things to shake and rattle.,An airplane takes off and its wing starts clacking with the wind blowing in the background.,A airplane taking off and wing starts clacking with the wind blowing in the background.
20101112.chivos.wav,"A goat bleats and it echoes through the surroundings, another goat and birds chirp in the background.",A sheep bleats while other sheep bleat and a bird calls in the background.,The sheep bleat and a bird calls in the background.,The bleats of a goat echo through the air as other animals make noises in the background.,A sheep is baaing loudly and other farm animals make sounds in the background.
md10trk11.wav,Raindrops are falling loudly on something plastic and onto the ground also.,Rain falls and beats rhythmically on several hollow containers.,"Raindrops fall, tapping rhythmically on several hollow water containers.",Raindrops are  loudly falling onto a plastic object and onto the ground,A hard consistent clicking of something rattles around somewhere.
WATER IN STREAM.wav,A liquid is poured at a slow but steady pace.,The water is poured carefully into the vessel.,"Water pouring out, and into another container quietly.",Quietly pouring water form one container into another.,Water is being poured carefully into a vessel.
CameraHandling.wav,"An object creaks, changes its position and then randomly repeats.",A person tries to open up some nuts.,A person is throwing a hard object against a piece of solid wood.,Cups being moved around then banged against one another.,Fingers continue to tap against a hard tabletop.
dresden_glockenspiel.wav,Chimes and bells tinkle a song while a crow caws in the distance.,Chimes and bells tinkle a song while a crow caws from far away.,A musical tune is being played and a bird is quietly calling in the background.,Wind chimes tinkle in the wind while a crow caws in the background.,Wind chimes are tinkling musically in the wind while a crow caws in the background.
Cleaning windows in Couch 201.wav,A ball bounces against  wooden surface and a door shuts.,A ball bounces against the surface of the shut wooden door.,A person is hitting the ball repeatedly while the tractor is working in the background.,A person hits a ball repeatedly while a tractor works in the background.,The dryer has wet clothes tumbling around inside.
Footsteps in the street.wav,A person is walking through a hall way full of people.,The clapping of footsteps as people converse and a floor buffer in the background.,soft footsteps are followed by murmuring voices but the walking continues,Soft footsteps are followed by murmuring voices but the walking still goes on.,Footsteps move through a location crowded with noisy people.
RAIN HITTING SUNROOF HARD 02.wav,Small hail stones hit the top of a hard plastic cover.,Raindrops are falling on roof overhead at a consistent pace.,Raindrops falling on the roof overhead at a consistent pace.,Small hail stones hit the hard plastic tent,The rain coming down on an older style roof top.
