file_name,caption_1,caption_2,caption_3,caption_4,caption_5
washingmachine2.wav,An assembly line is running in an industrial factory.,"In a rhythm, a spinning machine is weaving.",Rain is falling heavily while a weird scraping occurs in the distance.,Someone is moving stuff around while riding on a train.,"While riding on a train, someone is moving stuff around."
dworzec hala krotka.wav,"Loud indoor humming with erratic printing noises, some happy music and light conversation in the beginning, ending with footsteps.","Loud indoor humming with erratic printing noises, some happy music, light conversation in the beginning, ending with footsteps.",Machine making noises and paper printing out while people are walking by,People are talking while electronics are beeping and paper is printing.,People speaking while electronics beep and paper prints out.
PS3F_FOZ_centro_Mufato_anuncio_tarde.wav,People talk while metal trolleys move around in the background.,People talking indoors then someone sweeps the floor towards the end.,Several men are speaking loudly and a woman is speaking in the background.,Some people were engaged in a fight in a small room.,The people talking indoors are moving close when someone appears to sweep the floors at the end.
Eddy convsersacion metro flores.wav,A mechanical engine is running and someone is chatting.,A woman is interrupted by a speaker over the intercom as she is speaking.,"A woman is speaking, while in the background, a motor runs and a loudspeaker projects male and female voices.",A woman speaking and gets interrupted by a speaker over an intercom.,Woman speaking with a motor running in the background and a female and male voice over a loudspeaker.
elevator-2.wav,A metal garage door rattles while being pulled down and secured with a lock and chain.,A metal garage door rattling while being pull down and secured with a chain and lock.,Someone is unlocking and locking a metal gate loudly.,Someone is unlocking and locking a metal gate of some type.,Someone opening a door and then proceeding to close it
WalkingNiven.wav,A person walking along a snow covered path.,A person walks along a path of snow.,In the forest is a person taking rapid strides.,Something crunches material on the ground as it walks over it.,Something is walking over crunchy material on the ground .
End of rain 090616.wav,Rain drops are falling on wooden and metal surfaces.,Someone is sorting pencils and moving the chairs while the thunder is rumbling in the background,The first rumblings of a storm begin while the rain flows down the gutter.,Thunder rolling in the background while wood creaks.,Wood creaks as thunder rolls in the background.
tv contact.wav,A hum and an electric noise of a television switching on.,A hum then an electric noise from a television being switched on.,A machine makes buzzing sounds with static and no clear signal.,"A person is tuning a radio, trying to find a station.",a machines is making buzzing sounds with static and lack of clear signal
Esperance Wind Farm.wav,A car driving in the rain with the windshield wipers being used,A car is being driven in the rain with it windshield wipers in use.,"Rain coming down on a highway with some cars passing by,",Rain is falling as vehicles drive past a flooded road.,Rain pelts a highway as vehicles drive past.
Wind rustling in trees.wav,A light rain is falling while the wind roars.,A torrential downpour of steady rain in the foreground.,A torrential downpour of steady rain is happening.,It is raining and it is coming down pretty hard with a noticeable wind.,It is raining on the patio while the kitchen sliding doors are open.
thunder_clap_04.wav,"A rainstorm brings thunder crashing, but fades as time goes on.",A rainstorm while thunder crashes and fades as time goes on.,Thunder is erupting until it fades to silence.,a clap of thunder during a thunder storm,during a thunder storm there was a clap of thunder.
Evening_birds_very_light_rain_distant_thunder.wav,Electronic interference sounds consistent while the wind roars in the background in an open space.,"In the back, a muffled sound, along with continuous loud wind and rattling.",Loud continues wind and rattling in the back with muffled sound.,Low quality of a very ambient noise rendered poorly.,Squelching and static continued as the wind roared in the background.
Extractor Fan 03.wav,"A fan is turned on, blows air and is abruptly turned off.",A motor switch being turned on and a low engine sound then it being turned off,"A snap turns on a motor, it runs for a period of time and a snap turns off the motor.",An engines lever is operational and an engine slightly reverberates as it is turned off.,"The motor starts with a snap, it runs for a brief time and then turns off again with a snap."
windup_dino_slow.wav,A fast drummer playing the steady beat of the drum.,A musician steadily beats the drum at a fast pace.,"At a consistent space, a large number of clicking sounds happened.",Rapid clicking from a type of device that goes back and forth.,in a small room a machine knocking fast without any change
Wire explosions _ vibrations.wav,A disk or similar object being spun on a rail or wire attached to noisy apparatus.,"A round object, or a disk, is spun on a rail, or wire, which is attached to a loud apparatus.","Something made of metal being struck over and over, causing a strong vibrating sound each time.","Something made of elastic metal being struck repeatedly, creating strong vibrating sounds.","The door is creaking open, letting out haunted creepy sounds."
Water Sound.wav,A machine is dispensing water slowly in a cup.,An appliance dispenses water slowly into a cup.,Someone is pouring coffee into a cup while they are sitting in their car inside a garage.,Someone pouring coffee into a cup inside a garage.,The liquid falling at a rate while hitting the bottom of this
fallingrice2.wav,"Into the container, someone is pouring either beans or rice.",Someone is pouring beans or rice into a container.,Someone put a great deal of grain into a plastic can.,"Someone put some grain into a plastic can, puts more into the can and then a lot into the can.",small items being dropped onto a plastic tube
Fluro_on_warmup.wav,A high speed lathe is cutting its turning piece.,A high speed lathe is cutting at its turning piece.,An electric heater is on and it hums continuously.,An electric machine is running with consistent speed in the distance.,the steady drone of an electrical motor running
Machete vs frying pan 3.wav,A blacksmith is hitting a hammer against an anvil,A blacksmith repeatedly hits a hammer against an anvil.,A hammer working on an anvil striking over and over.,"Light, evenly spaced knocks create tiny, clanging sounds.",Metal is tapping against another piece of metal.
water_flow_roll_1.wav,The water flows down from the top of the water.,Water is bubbling and gurgling as it trickles down from a higher area.,Water is streaming and being touched and moved around.,Water is trickling down from a higher area and babbling and gurgling.,Water was flowing into a pond and a car driving by
Subway.wav,A commuter train departs from the station platform.,A subway car is speeding down the track in an underground subway station.,A subway car speeding down the track in an underground subway station.,A subway train begins to leave the station.,Departing the station platform is a commuter train.
Feria.wav,A street market filled up with people trying to buy food.,People are conversing at a market and a radio is audible.,People are talking at a market and a radio is playing.,People talk as somebody plays a stringed instrument and birds chirp,Someone plays a stringed instrument while birds tweet and people converse.
mower.wav,A distant lawn mower is started up and begins cutting grass.,A lawn mower starts and begin cutting grass in the distance.,"Pull string on internal combustion engine lawn mower, mow lawn, shut mower off.","Pull the string on internal combustion engine lawn mower, mow the lawn, shut the mower off.",The wind is blowing very hard in the background while someone is mowing the lawn.
file0680 crowd.wav,A crowd of people in a hall making incoherent speech,A lot of people are gathered together and are talking.,Bits of laughter occasionally rise above the ongoing murmur of the large crowd.,In the terminal many people are seen talking together.,The murmuring of the massive crowd makes it difficult to notice the occasional laughter.
Firefight.wav,A set of fireworks is lit and then explodes.,Fireworks are going off rapidly in different patterns.,Fireworks being set off in the distance at night.,"Off in the distance at night, fireworks are erupting.",The fireworks are lighting the dark night sky.
Fireworks End 1.wav,"Fireworks are being popped in the air, while people are speaking.","Fireworks first pop individually at intervals, and then all together at the finale.",Fireworks pop individually at intervals and then all together at the finale.,Water is lapping against the dock and fireworks are being shot into the air.,Water laps against the dock as fireworks are shot into the air
flaggstaff_cord.wav,A wooden object hits the sides of a container outside.,A wooden substance bangs the sides of an canister.,Someone tries to fix a broken object with a wrench over and over.,Wood clanking and birds chirping in the background.,wood slaps down hard while birds tweet away
Flock of sheep being moved.wav,A dog barks in a crowded area while walking through it.,A farm house with animals making noises and a dog barking.,"A dog gives a little bark, whilst sheep drown him in baas.","In a building a dog is in, a bunch of goats are crying.","Sheep in the background are baaing, whilst a dog barks."
PIT-ROIG 0.12-0.17.wav,A person is walking on leaves while birds are chirping.,A person is walking around and observing outdoors.,Feet stamp on gravel path and further off birds tweet,Water is running near by while footsteps crunch and voices talk.,footsteps along gravel with bird song in background
garbleradio.wav,A radio is playing with garbled and repeated speech of poor quality.,A radio or television plays with distorted audio.,"A radio receiver is playing different noises, there are sounds of talking, as well as sounds of operating machinery.",Distorted voices of many people including at least a woman.,"There were distorted voices of many people, at least one of them a woman."
tapemeasure1.wav,A metal ball is rolling down a wooden board and bumping into walls.,A person is assembling a metal rack while another person drags metal objects.,Close up objects being mixed up with messing with the loudness in a hollow area.,Metallic scraping throughout and clinking with tapping later.,Tiny balls fall down a gravity game for fun
Tree Bark Cracks.wav,"A faint, mechanical humming reverberates while footsteps crunch on branches and dead leaves.",Leaves are being crunched as someone walks on them,Leaves being crunched as someone walks on them,"The deliberate step of a casual walker, taking his time.","While footsteps crunch on branches and dead leaves a faint, mechanical humming reverberates."
the sound of working injection molding machine - rear.wav,A loud machine makes a still and steady noise,A low pitched tone hums while a thud and a whirring noise accompany it in the background.,A machine is continuously running and then stops at the last second.,The machine stops at the last second after continuously running.,The tone is low pitched with a thud and a whirring noise comes through from the background.
Footsteps on Leaves.wav,A man is speaking while stepping on dry leaves.,A man is talking and then walks on some leaves.,A man is talking then someone crushes dried leaves.,A man speaking and then stepping on dry leaves.,A man talks and then walks on leaves.
Footsteps On Squeaky Wood Floor.wav,Heels from shoes clop on the floor while slightly squeaking.,Quiet footsteps slowly get louder as the floors start creaking.,Shoes stepping and moving across an old hardwood floor.,Someone wearing shoes walks across a wood floor.,Someone with shoes on is walking on a creaky floor.
Water Gushing out of Freighter.wav,Ocean waves lap against a beach walk as seagulls cry in the sky above.,The vessel moved through the rough waters of the river.,The waves crash against the coast as the seagulls call above.,Water is being splashed in and birds are shouting in the back.,Water moves about against a boardwalk as seagulls talk.
FOOTSTEPS_005.wav,A person walks through heavy gravel rumbling underfoot.,Gravel rumbles under the foot of a person as they walk.,"Heavy footsteps marching along a wet, gritty surface.",Someone is walking on a bed of rocks.,"The wet, gritty surface was stamped by heavy marching footsteps."
spaceship.wav,A high volume of air rushing through an air duct.,A wind is blowing at a steady and consistent rate.,The ever present and unabated rush of wind.,The strong wind is blowing with heavy gusts.,The wind is blowing strongly with heavy gusts.
Forest Birds .wav,Birds sing lively and high pitched melodies to one another.,Birds sing melodies to each other that are lively and high pitched.,Different species of birds chirping inside an enclosed structure.,Different types of birds chirping inside a building,The birds sing louder and louder in nature.
forest_wind.wav,It is raining in a forest with crickets in the background,Many crickets call does as the silently someone walking resonates.,Multiple crickets chirps and quiet footsteps walk by,The rain falls in a forest with crickets singing in the background,"machinery is running, it squeaks quietly as if it needs oiled."
Jurassic Ark.wav,Animals are making noises and the sound is being distorted by modulation.,Animals chatter and the wave lengths are modulated.,Various birds call back and forth to one another in a forest,Wolves and other animals are howling and an other animal yells in the distance.,Wolves and other animals are howling and an other animal yells.
untitled_shower 2.wav,Rain falls heavily down on the pavement below.,Ran falls on hard ground and makes a high pitched buzz.,Someone is deep fat frying food in hot grease.,the pavement is blasted with heavy rain falling,The pouring of rain on the stiff floor make a buzz
fountains-Udaipur-Saheliyon-Ki-Bari-4.wav,Rain coming down outside and falling onto a hard surface.,Rain drops onto a hard surface with very faint voices.,"Rain falls onto a hard surface, nearly overpowering the distant voices.",The falling rain beats against a hard surface.,The rain is pouring hard and you could hardly hear the people talking.
Fowl - Chatter 1 - 96kHz.wav,A chicken cackles and make noise with other birds in the area.,"Chickens are clucking, birds chirping, ducks are quacking and splashing in some water.","Chickens are clucking, birds chirping, ducks quacking and water splashing",Chickens making various clucking noises of varying intensity,"In the midst of a watery environment, the calls of sea birds sound."
FR.CTC.08.CoyuyoS.007.B.wav,A coffee kettle is trying to start up.,"A mechanical noisemaker is first steady, then broken up, then became steady again.",A steam whistle on a kettle is blaring and chattering.,A very loud noise with a dog barking at it in the background.,The coffee kettle is trying to start up.
gongs_grand_couvercle_06.wav,A bell is ringing and it gets faster as time goes,A gong is being struck faster and faster with one final long strike at the end.,A gong was struck faster and faster with one final long strike.,"A person is using their fingers to tap on a pan, causing a gong sound.",A person tapping on a gong or pan with their fingers.
Raven Call.wav,"In the background there were Rainforest sounds, a frog ribbiting, birds lightly chirping and singing.",Multiple frogs can be heard croaking with droplets of water,Multiple frogs croak as drops of water drip in the background.,Rainforest sounds such as a frog ribbiting and birds lightly chirping in the background,Some croaking from a frog or animal sounds from another animal that makes similar noise.
Fryers Forest - Powerful Owl (Ninox Stenua).wav,"An owl hoots four times, stops and then hoots four more times.",An owl hoots in an outdoors area at night,An owl hoots into the empty night sky,An owl is hooting late in the evening.,An owl that is hooting late at night.
Whistling antarctic blizzard.wav,A windy day finds someone cleaning stuff outside.,Someone is cleaning up outside on a windy day.,The wind blows against a garage door with intensity.,The wind is blowing very strongly against a garage door.,Wind moves item about and a rain strikes a window.
gurgles02.wav,Someone is dipping something under the water and then pulling it back up.,Someone is drowning an object under water and then bringing the object back up from the water,Someone is striking a bongo that has been placed in shallow water.,Striking of a bongo placed in shallow water.,Water is making a light dripping and splashing sound .
Moteur.wav,"A motor hums faster, then slower and faster again in repetitions.",A sports car that is accelerating to higher speed.,The humming of a motor being shifted gets louder and louder.,The humming of a motor being shifted that gets louder progressively.,The whir of a machine escalates and then fades several times.
"Gasoil train leaves station, slowly. Tupiza, Bolivia.wav",A machine within the factory is stamping on metal.,A rattling of metal objects mixed with the whirring of a mechanical engine running in the background.,The clanging of metal items striking each other and being repositioned.,Thumping and pounding and clinking of metallic objects.,a machines is stamping on metal in a factory
Traffic Noise.wav,An airline jet engine is on while flying in the air.,Blowing wind outside of the window of an airplane flying at high altitude.,Factory machinery runs at a consistent and steady pace.,Industrial machinery is in operation and working at a steady and regular pace.,Wind blowing outside of an airplane window at high altitude.
Geese1 - (Apollonia&#39;s sPA) 18_44 05.10.wav,A large flock of geese make noise near a rippling pond of water.,A large flock of geese making noise next to a pond outdoors.,Multiple ducks quacking back and forth to each other.,Multiple types of bird noises continuing with differing frequency.,Several ducks making a quacking sound and getting loud and rapidly.
Heavy Rain Stopping 05.wav,A heavy rain coming down outside and falling off a roof and onto the ground.,Rain water from a storm drips off a building without the eaves trough onto the ground.,The rain is coming down heavily while it is hitting the roof.,water is falling as the rains drops over different surfaces,water is falling as the rains drops over many different surfaces
glass dsharp.wav,As the wet finger circled the rim of the glass it produced a high pitched hum.,"A set of four loud whirs repeats eight times, followed by silence",Eight sets of four loud whirs before there is silence.,High pitched hum of a wet finger circling the rim of a glass rim.,sirens start going off and then it stops
Glass Knock.wav,"A hammer striking the side of a large, hollow metal container, and the sound echoing inside.","A knocking pattern of two knocks, two knocks, a single knock, and a single knock is then repeated.",A person is hitting hard glass with a tool.,"Knocking can be heard in a pattern of two knocks, two knocks, a single knock, single knock and then repeat.",Piercing raps on a hard surface resound intermittently.
Glass moving 1.wav,A person is shuffling through small jingling objects.,A person is shuffling through small objects that jingle.,Someone digging through ice in an ice machine with a cup.,Someone is cleaning out ashes from a fireplace.,Someone is digging through the ice in an ice machine with a cup.
md3trk13.wav,A heap of silverware is being shuffled around.,A large group of metal cutlery jangles against each other as they are jostled.,Pieces of small metal are hitting each other and making noise,Small pieces of metal are striking each other and creating a sound.,The clink of silverware filled the air as he sorted through it.
Rain02.wav,A person pouring several small pebbles into a container.,A person pours several small pebbles into a container.,A forest machine is churning and grinding wood.,outside wind and rain falling without any change,woods chips are being churned and crushed in a machine
udelnaya_markt.wav,"A group of people are speaking, while music is lightly playing in the environment.",A group of women talking to each other while walking.,Music is barely audible behind conversing shoppers in an open air market.,People are talking and walking in a crowded public place.,Several people talking with faint music playing in the background.
glise Zermatt.wav,A bell is being rung in such a way that it produces different tones a pitches.,A bell is rung at different tones and pitches.,Church bells loudly ring continuously with different tones.,Church bells ring continuously and then ring three times.,Church bells ring in a common progression before ringing three times.
gozd_ptice02.wav,"All different kinds of birds are loudly tweeting, chirping, and singing.",Several different types of birds chirp and sing loudly.,The birds were chirping while the pigeon cooed,The tiny birds communicated with one another by peeping.,"Various birds are singing, chirping and tweeting loudly."
graffiti artist spraying NL 130611_02.wav,A spraying sound in the foreground and a clinking noise in the background,"A sprayer is being sprayed repeatedly, with voices in the background.",One machine makes repetitive noises and in background the voice of a man.,a machine making repetitive noises with the voice of a man in the background,a spraying sound in the foreground and a clinking sound in the background
Lakeside.wav,A large flock of birds is calling endlessly,A series of birds are squawking loudly outside.,Hundreds of crows in a flock are cawing.,Many birds with squawking and cawing together at the same time.,Multiple birds chirping back and forth at each other.
Red Arrows low pass with kid.wav,A child is speaking to someone while a airplane flies overhead.,An airplane roars over head with a small child speaking to his father.,The children are talking with each other as a jet is flying overhead.,The sound of super sonic jet doing a fly over above a crowd of people.,sound of super sonic jet doing a fly over above a crowd of people.
