file_name,caption_1,caption_2,caption_3,caption_4,caption_5
"a gentle breeze, wind 3.wav",An approaching wind storm coming from far away.,"The wind increases and whips around, blowing its way through an open window.","Winds gusts then die down, then pick back up getting more intense as time goes on.","Winds gusts then die down, then pick pack up getting more intense as time goes on.",very strong wind with one lone step in the background
"a gentle breeze, wind 3_cap_1.wav",An approaching wind storm coming from far away.,N/A,N/A,N/A,N/A
"a gentle breeze, wind 3_cap_2.wav",N/A,"The wind increases and whips around, blowing its way through an open window.",N/A,N/A,N/A
"a gentle breeze, wind 3_cap_3.wav",N/A,N/A,"Winds gusts then die down, then pick back up getting more intense as time goes on.",N/A,N/A
"a gentle breeze, wind 3_cap_4.wav",N/A,N/A,N/A,"Winds gusts then die down, then pick pack up getting more intense as time goes on.",N/A
"a gentle breeze, wind 3_cap_5.wav",N/A,N/A,N/A,N/A,very strong wind with one lone step in the background
a walk throught the woods 75bom.wav,A synthesizer making musical notes with some animal like sounds in the back ground.,Someone is playing a suspenseful type music that would make for a good part in a movie.,"With wildlife in the background, a musical soundtrack is playing.",a synthesizer making music with some animal like sounds in the back ground.,musical soundtrack playing with wildlife in the background
a walk throught the woods 75bom_cap_1.wav,A synthesizer making musical notes with some animal like sounds in the back ground.,N/A,N/A,N/A,N/A
a walk throught the woods 75bom_cap_2.wav,N/A,Someone is playing a suspenseful type music that would make for a good part in a movie.,N/A,N/A,N/A
a walk throught the woods 75bom_cap_3.wav,N/A,N/A,"With wildlife in the background, a musical soundtrack is playing.",N/A,N/A
a walk throught the woods 75bom_cap_4.wav,N/A,N/A,N/A,a synthesizer making music with some animal like sounds in the back ground.,N/A
a walk throught the woods 75bom_cap_5.wav,N/A,N/A,N/A,N/A,musical soundtrack playing with wildlife in the background
FP_Diesel_Tractor_Driving.wav,"A small engine first must idle, then rev, then slow to idle again.","A small engine idles, then revs, then slows to idle again.",An engine is being revved and idled in an irregular pattern before purring into action.,An engine is being revved up and idled in an irregular pattern before purring into action.,engine noise slowly accelerating with muffled buffering sounds
FP_Diesel_Tractor_Driving_cap_1.wav,"A small engine first must idle, then rev, then slow to idle again.",N/A,N/A,N/A,N/A
FP_Diesel_Tractor_Driving_cap_2.wav,N/A,"A small engine idles, then revs, then slows to idle again.",N/A,N/A,N/A
FP_Diesel_Tractor_Driving_cap_3.wav,N/A,N/A,An engine is being revved and idled in an irregular pattern before purring into action.,N/A,N/A
FP_Diesel_Tractor_Driving_cap_4.wav,N/A,N/A,N/A,An engine is being revved up and idled in an irregular pattern before purring into action.,N/A
FP_Diesel_Tractor_Driving_cap_5.wav,N/A,N/A,N/A,N/A,engine noise slowly accelerating with muffled buffering sounds
earth_movement.wav,A blowing of a wind with high force,A looming hum gets louder and louder then softer.,A wind with a high force is blowing.,As the looming hum was getting louder and louder it softens.,heavy and fast wind going past with vibration sounds.
earth_movement_cap_1.wav,A blowing of a wind with high force,N/A,N/A,N/A,N/A
earth_movement_cap_2.wav,N/A,A looming hum gets louder and louder then softer.,N/A,N/A,N/A
earth_movement_cap_3.wav,N/A,N/A,A wind with a high force is blowing.,N/A,N/A
earth_movement_cap_4.wav,N/A,N/A,N/A,As the looming hum was getting louder and louder it softens.,N/A
earth_movement_cap_5.wav,N/A,N/A,N/A,N/A,heavy and fast wind going past with vibration sounds.
Akacie_AFW2007_09.wav,A few bubbles float around in a pond.,Rain water is pouring down through a gutter.,Water is gurgling in a fountain while songbirds are singing.,Water trickles over some rocks on the bottom of a stream.,water gurgling in a fountain with songbirds singing.
Akacie_AFW2007_09_cap_1.wav,A few bubbles float around in a pond.,N/A,N/A,N/A,N/A
Akacie_AFW2007_09_cap_2.wav,N/A,Rain water is pouring down through a gutter.,N/A,N/A,N/A
Akacie_AFW2007_09_cap_3.wav,N/A,N/A,Water is gurgling in a fountain while songbirds are singing.,N/A,N/A
Akacie_AFW2007_09_cap_4.wav,N/A,N/A,N/A,Water trickles over some rocks on the bottom of a stream.,N/A
Akacie_AFW2007_09_cap_5.wav,N/A,N/A,N/A,N/A,water gurgling in a fountain with songbirds singing.
file0699_4_birdsong.wav,A bird is singing softly in the distance.,A bird lightly chirps the same melody multiple times.,Songbirds chirp and sing outside during the day.,There are songbirds chirping and singing outside during the daytime.,a bird lightly chirping the same melody multiple times
file0699_4_birdsong_cap_1.wav,A bird is singing softly in the distance.,N/A,N/A,N/A,N/A
file0699_4_birdsong_cap_2.wav,N/A,A bird lightly chirps the same melody multiple times.,N/A,N/A,N/A
file0699_4_birdsong_cap_3.wav,N/A,N/A,Songbirds chirp and sing outside during the day.,N/A,N/A
file0699_4_birdsong_cap_4.wav,N/A,N/A,N/A,There are songbirds chirping and singing outside during the daytime.,N/A
file0699_4_birdsong_cap_5.wav,N/A,N/A,N/A,N/A,a bird lightly chirping the same melody multiple times
cacerolada_barcelona.wav,A celebration commences with the ringing of cow bells.,A New Year with cow bells being rung.,A number of cow bells being rung over and over again,Bells and chimes are being used to make many noises.,Many small bells are being rung over and over again.
cacerolada_barcelona_cap_1.wav,A celebration commences with the ringing of cow bells.,N/A,N/A,N/A,N/A
cacerolada_barcelona_cap_2.wav,N/A,A New Year with cow bells being rung.,N/A,N/A,N/A
cacerolada_barcelona_cap_3.wav,N/A,N/A,A number of cow bells being rung over and over again,N/A,N/A
cacerolada_barcelona_cap_4.wav,N/A,N/A,N/A,Bells and chimes are being used to make many noises.,N/A
cacerolada_barcelona_cap_5.wav,N/A,N/A,N/A,N/A,Many small bells are being rung over and over again.
Radio Chatter Soundscape.wav,A muffled voice in a radio trying to communicate to another vehicle.,Alien noises that are varying in pitch go up and down.,Alien noises varying in pitch go up and down.,Various space control sounds are being pitched and effected.,Various space control sounds are pitched and effected
Radio Chatter Soundscape_cap_1.wav,A muffled voice in a radio trying to communicate to another vehicle.,N/A,N/A,N/A,N/A
Radio Chatter Soundscape_cap_2.wav,N/A,Alien noises that are varying in pitch go up and down.,N/A,N/A,N/A
Radio Chatter Soundscape_cap_3.wav,N/A,N/A,Alien noises varying in pitch go up and down.,N/A,N/A
Radio Chatter Soundscape_cap_4.wav,N/A,N/A,N/A,Various space control sounds are being pitched and effected.,N/A
Radio Chatter Soundscape_cap_5.wav,N/A,N/A,N/A,N/A,Various space control sounds are pitched and effected
spinning metal.wav,A metal car jack is raised mechanically in a garage.,A metal tool is tightened and clanks on other metal.,"After the metal tool is tightened, it bangs against another piece of metal.","While something is being chopped, pans rattle in the background.",something being chopped up in a kitchen while pans are rattled in the background
spinning metal_cap_1.wav,A metal car jack is raised mechanically in a garage.,N/A,N/A,N/A,N/A
spinning metal_cap_2.wav,N/A,A metal tool is tightened and clanks on other metal.,N/A,N/A,N/A
spinning metal_cap_3.wav,N/A,N/A,"After the metal tool is tightened, it bangs against another piece of metal.",N/A,N/A
spinning metal_cap_4.wav,N/A,N/A,N/A,"While something is being chopped, pans rattle in the background.",N/A
spinning metal_cap_5.wav,N/A,N/A,N/A,N/A,something being chopped up in a kitchen while pans are rattled in the background
Quiet Mood.wav,A piano accompanying an orchestra during a song full of atmosphere.,A piano and strings section play a slow melody in synchrony.,An instrumental piece of music slowly comes to an end.,The beginning of the movie is very calm and soothing.,a music played by an instrument which slowly ends.
Quiet Mood_cap_1.wav,A piano accompanying an orchestra during a song full of atmosphere.,N/A,N/A,N/A,N/A
Quiet Mood_cap_2.wav,N/A,A piano and strings section play a slow melody in synchrony.,N/A,N/A,N/A
Quiet Mood_cap_3.wav,N/A,N/A,An instrumental piece of music slowly comes to an end.,N/A,N/A
Quiet Mood_cap_4.wav,N/A,N/A,N/A,The beginning of the movie is very calm and soothing.,N/A
Quiet Mood_cap_5.wav,N/A,N/A,N/A,N/A,a music played by an instrument which slowly ends.
Paper Crunch.wav,A person is cutting down weeds using a machete.,A person is using a machete to cut down weeds.,A person is walking slowly across a field at a steady pace.,A person walking slowly across a field at a steady pace.,A pile of papers are being torn apart by hand one by one.
Paper Crunch_cap_1.wav,A person is cutting down weeds using a machete.,N/A,N/A,N/A,N/A
Paper Crunch_cap_2.wav,N/A,A person is using a machete to cut down weeds.,N/A,N/A,N/A
Paper Crunch_cap_3.wav,N/A,N/A,A person is walking slowly across a field at a steady pace.,N/A,N/A
Paper Crunch_cap_4.wav,N/A,N/A,N/A,A person walking slowly across a field at a steady pace.,N/A
Paper Crunch_cap_5.wav,N/A,N/A,N/A,N/A,A pile of papers are being torn apart by hand one by one.
Raingod.wav,A man grunting and growling in an enclosed room.,A man uses his tongue to make a rolling sound.,A person is making growling sounds into a hollow tube and speaking at the same time.,A person making harsh sounds into a hollow tube and saying something at the same time.,The room is in nature while a man makes a rolling sound.
Raingod_cap_1.wav,A man grunting and growling in an enclosed room.,N/A,N/A,N/A,N/A
Raingod_cap_2.wav,N/A,A man uses his tongue to make a rolling sound.,N/A,N/A,N/A
Raingod_cap_3.wav,N/A,N/A,A person is making growling sounds into a hollow tube and speaking at the same time.,N/A,N/A
Raingod_cap_4.wav,N/A,N/A,N/A,A person making harsh sounds into a hollow tube and saying something at the same time.,N/A
Raingod_cap_5.wav,N/A,N/A,N/A,N/A,The room is in nature while a man makes a rolling sound.
towncenter in Ribe.wav,A bird chirps until a fast bus overtakes it.,"As a car speeds away, birds are slowly chirping and people begin to chat.",Birds slowly chirping as a car speeds away and people begin to chat.,"Several birds are chirping to a city background, then a car drowns all driving away.",Several birds chirp until a car driving away overpowers the chirping.
towncenter in Ribe_cap_1.wav,A bird chirps until a fast bus overtakes it.,N/A,N/A,N/A,N/A
towncenter in Ribe_cap_2.wav,N/A,"As a car speeds away, birds are slowly chirping and people begin to chat.",N/A,N/A,N/A
towncenter in Ribe_cap_3.wav,N/A,N/A,Birds slowly chirping as a car speeds away and people begin to chat.,N/A,N/A
towncenter in Ribe_cap_4.wav,N/A,N/A,N/A,"Several birds are chirping to a city background, then a car drowns all driving away.",N/A
towncenter in Ribe_cap_5.wav,N/A,N/A,N/A,N/A,Several birds chirp until a car driving away overpowers the chirping.
Hario Buono coffee pot with water.wav,"A metal pot being hit with difference objects, then being filled with water and being hit again with various objects.","A metal pot beings truck with a variety of objects, then filled to the top and being struck yet again.",A water bottle is knocked making a distinct noise before being refilled with water.,"A water bottle is struck with an object and makes a pitch bending noise, followed by being filled with water.",tapping on a metal vessel with a metal object and a water tap running briefly
Hario Buono coffee pot with water_cap_1.wav,"A metal pot being hit with difference objects, then being filled with water and being hit again with various objects.",N/A,N/A,N/A,N/A
Hario Buono coffee pot with water_cap_2.wav,N/A,"A metal pot beings truck with a variety of objects, then filled to the top and being struck yet again.",N/A,N/A,N/A
Hario Buono coffee pot with water_cap_3.wav,N/A,N/A,A water bottle is knocked making a distinct noise before being refilled with water.,N/A,N/A
Hario Buono coffee pot with water_cap_4.wav,N/A,N/A,N/A,"A water bottle is struck with an object and makes a pitch bending noise, followed by being filled with water.",N/A
Hario Buono coffee pot with water_cap_5.wav,N/A,N/A,N/A,N/A,tapping on a metal vessel with a metal object and a water tap running briefly
bark-pant01.wav,A little dog barking and yelping in near distance,At a close distance a small dog is barking and yelping.,Human barking like a dog with their tongue out and breathing hard,Someone is barking and panting like a dog.,a dog is barking and panting while someone is hitting a bottle in the background
bark-pant01_cap_1.wav,A little dog barking and yelping in near distance,N/A,N/A,N/A,N/A
bark-pant01_cap_2.wav,N/A,At a close distance a small dog is barking and yelping.,N/A,N/A,N/A
bark-pant01_cap_3.wav,N/A,N/A,Human barking like a dog with their tongue out and breathing hard,N/A,N/A
bark-pant01_cap_4.wav,N/A,N/A,N/A,Someone is barking and panting like a dog.,N/A
bark-pant01_cap_5.wav,N/A,N/A,N/A,N/A,a dog is barking and panting while someone is hitting a bottle in the background
"Beer Bottle, Handling.wav",A chair being rocked slowly as a glass is place on a table.,A chair is being rocked slowly as a glass is place on a table.,Something metal rattles and rolls on a wooden surface.,Something metal rattles and rolls onto a wooden surface.,The wood flooring creaks within an area of the room.
"Beer Bottle, Handling_cap_1.wav",A chair being rocked slowly as a glass is place on a table.,N/A,N/A,N/A,N/A
"Beer Bottle, Handling_cap_2.wav",N/A,A chair is being rocked slowly as a glass is place on a table.,N/A,N/A,N/A
"Beer Bottle, Handling_cap_3.wav",N/A,N/A,Something metal rattles and rolls on a wooden surface.,N/A,N/A
"Beer Bottle, Handling_cap_4.wav",N/A,N/A,N/A,Something metal rattles and rolls onto a wooden surface.,N/A
"Beer Bottle, Handling_cap_5.wav",N/A,N/A,N/A,N/A,The wood flooring creaks within an area of the room.
SoundscapeTehRi.wav,"I sat on my porch listening to the birds that are chirping, as a car goes by.",Many birds are chirping as traffic passes in the background.,"Traffic is moving nearby, and birds are chirping at the same time.",Traffic moving nearby and birds chirping at the same time.,Traffic passes in the background while birds are chirping.
SoundscapeTehRi_cap_1.wav,"I sat on my porch listening to the birds that are chirping, as a car goes by.",N/A,N/A,N/A,N/A
SoundscapeTehRi_cap_2.wav,N/A,Many birds are chirping as traffic passes in the background.,N/A,N/A,N/A
SoundscapeTehRi_cap_3.wav,N/A,N/A,"Traffic is moving nearby, and birds are chirping at the same time.",N/A,N/A
SoundscapeTehRi_cap_4.wav,N/A,N/A,N/A,Traffic moving nearby and birds chirping at the same time.,N/A
SoundscapeTehRi_cap_5.wav,N/A,N/A,N/A,N/A,Traffic passes in the background while birds are chirping.
RowanMagennis_160019_SD100_HumanlessAmbience.wav,A duck quacking with medium pitch then it fades into the background,Multiple birds chirping back and forth to each other.,Some monkeys are screeching while a duck is quacking and birds are chirping in the background.,The bird is making noises in the beginning but more quieter in the end.,The very strident call of one bird overshadows all other bird calls.
RowanMagennis_160019_SD100_HumanlessAmbience_cap_1.wav,A duck quacking with medium pitch then it fades into the background,N/A,N/A,N/A,N/A
RowanMagennis_160019_SD100_HumanlessAmbience_cap_2.wav,N/A,Multiple birds chirping back and forth to each other.,N/A,N/A,N/A
RowanMagennis_160019_SD100_HumanlessAmbience_cap_3.wav,N/A,N/A,Some monkeys are screeching while a duck is quacking and birds are chirping in the background.,N/A,N/A
RowanMagennis_160019_SD100_HumanlessAmbience_cap_4.wav,N/A,N/A,N/A,The bird is making noises in the beginning but more quieter in the end.,N/A
RowanMagennis_160019_SD100_HumanlessAmbience_cap_5.wav,N/A,N/A,N/A,N/A,The very strident call of one bird overshadows all other bird calls.
knocking on a window or glass.wav,"A human tapping away on a plastic board or surface using a variety of tapping patterns, some recognizable.","A person is tapping on wood repeatedly, possibly with his hand on a door.","A person knocking on a door five times, lightly at first but getting more aggressive with each knock.","A person taps on a plastic surface with a variety of rhythms, some recognizable.","Someone knocks on a door five times, each time a little more persistent and louder."
knocking on a window or glass_cap_1.wav,"A human tapping away on a plastic board or surface using a variety of tapping patterns, some recognizable.",N/A,N/A,N/A,N/A
knocking on a window or glass_cap_2.wav,N/A,"A person is tapping on wood repeatedly, possibly with his hand on a door.",N/A,N/A,N/A
knocking on a window or glass_cap_3.wav,N/A,N/A,"A person knocking on a door five times, lightly at first but getting more aggressive with each knock.",N/A,N/A
knocking on a window or glass_cap_4.wav,N/A,N/A,N/A,"A person taps on a plastic surface with a variety of rhythms, some recognizable.",N/A
knocking on a window or glass_cap_5.wav,N/A,N/A,N/A,N/A,"Someone knocks on a door five times, each time a little more persistent and louder."
glass-sweeping.wav,"A brush is brushing across a concrete, picking up glass that is on the floor.",A person is shoveling up shattered glass and dumping it.,A person scraping and gathering metallic objects from the ground.,A person sweeps up glass and throws it away.,Concrete is being swept with a brush picking up glass that is on the floor.
glass-sweeping_cap_1.wav,"A brush is brushing across a concrete, picking up glass that is on the floor.",N/A,N/A,N/A,N/A
glass-sweeping_cap_2.wav,N/A,A person is shoveling up shattered glass and dumping it.,N/A,N/A,N/A
glass-sweeping_cap_3.wav,N/A,N/A,A person scraping and gathering metallic objects from the ground.,N/A,N/A
glass-sweeping_cap_4.wav,N/A,N/A,N/A,A person sweeps up glass and throws it away.,N/A
glass-sweeping_cap_5.wav,N/A,N/A,N/A,N/A,Concrete is being swept with a brush picking up glass that is on the floor.
Stick into soft dirt.wav,A tapping occurs very lightly as a drop of water falls.,Someone is cutting a tree branch and stops for a while before cutting it again,Someone is smashing a bunch of meat with a metal meat hammer.,Someone throwing a ball on the ground and then catching and repeating.,"While cutting a tree branch, someone stops for a while before continuing."
Stick into soft dirt_cap_1.wav,A tapping occurs very lightly as a drop of water falls.,N/A,N/A,N/A,N/A
Stick into soft dirt_cap_2.wav,N/A,Someone is cutting a tree branch and stops for a while before cutting it again,N/A,N/A,N/A
Stick into soft dirt_cap_3.wav,N/A,N/A,Someone is smashing a bunch of meat with a metal meat hammer.,N/A,N/A
Stick into soft dirt_cap_4.wav,N/A,N/A,N/A,Someone throwing a ball on the ground and then catching and repeating.,N/A
Stick into soft dirt_cap_5.wav,N/A,N/A,N/A,N/A,"While cutting a tree branch, someone stops for a while before continuing."
soul-sucking-toilet.wav,A large filter runs in water with low frequency.,Something is pumping around machinery that is water powered,Heavy rain streaming outside without any change in rhythm,Machinery that uses water and a cylinder moving or pushing something through,The wind blowing with some gusts mixed in now and then.
soul-sucking-toilet_cap_1.wav,A large filter runs in water with low frequency.,N/A,N/A,N/A,N/A
soul-sucking-toilet_cap_2.wav,N/A,Something is pumping around machinery that is water powered,N/A,N/A,N/A
soul-sucking-toilet_cap_3.wav,N/A,N/A,Heavy rain streaming outside without any change in rhythm,N/A,N/A
soul-sucking-toilet_cap_4.wav,N/A,N/A,N/A,Machinery that uses water and a cylinder moving or pushing something through,N/A
soul-sucking-toilet_cap_5.wav,N/A,N/A,N/A,N/A,The wind blowing with some gusts mixed in now and then.
"Lavandome los dientes, Grupo 9 Karen y Paula.wav",A person brushing their teeth and then rinsing off,"Someone brushes their teeth, then rinses their mouth out.","Someone first uses a toothbrush, then a faucet of a sink, brushes again, then rinses.","Someone uses a toothbrush, turns on the faucet, brushes again and then rinses.",Teeth are being brushed in an empty bathroom then turning on the sink before resuming and gurgling something.
"Lavandome los dientes, Grupo 9 Karen y Paula_cap_1.wav",A person brushing their teeth and then rinsing off,N/A,N/A,N/A,N/A
"Lavandome los dientes, Grupo 9 Karen y Paula_cap_2.wav",N/A,"Someone brushes their teeth, then rinses their mouth out.",N/A,N/A,N/A
"Lavandome los dientes, Grupo 9 Karen y Paula_cap_3.wav",N/A,N/A,"Someone first uses a toothbrush, then a faucet of a sink, brushes again, then rinses.",N/A,N/A
"Lavandome los dientes, Grupo 9 Karen y Paula_cap_4.wav",N/A,N/A,N/A,"Someone uses a toothbrush, turns on the faucet, brushes again and then rinses.",N/A
"Lavandome los dientes, Grupo 9 Karen y Paula_cap_5.wav",N/A,N/A,N/A,N/A,Teeth are being brushed in an empty bathroom then turning on the sink before resuming and gurgling something.
fabra i coats exterior 15.wav,A car is driving along while the wind is blowing and children are speaking.,A car is driving while the wind is blowing and kids are speaking.,A heavy turbulence roars as young children yell and play.,A storm is brewing and cars are passing,Young children yell playfully while heavy turbulence roars in the background.
fabra i coats exterior 15_cap_1.wav,A car is driving along while the wind is blowing and children are speaking.,N/A,N/A,N/A,N/A
fabra i coats exterior 15_cap_2.wav,N/A,A car is driving while the wind is blowing and kids are speaking.,N/A,N/A,N/A
fabra i coats exterior 15_cap_3.wav,N/A,N/A,A heavy turbulence roars as young children yell and play.,N/A,N/A
fabra i coats exterior 15_cap_4.wav,N/A,N/A,N/A,A storm is brewing and cars are passing,N/A
fabra i coats exterior 15_cap_5.wav,N/A,N/A,N/A,N/A,Young children yell playfully while heavy turbulence roars in the background.
Tall Wine glass hits.wav,A bell was struck nine times in total.,A constant sound of tinkling like a champagne toast.,"A fork rings against a wine glass several times, making a clinging sound.",The clank of a fork against a wind glass rings out a number of times.,The tinkling of small objects like a champagne toast or wind chimes.
Tall Wine glass hits_cap_1.wav,A bell was struck nine times in total.,N/A,N/A,N/A,N/A
Tall Wine glass hits_cap_2.wav,N/A,A constant sound of tinkling like a champagne toast.,N/A,N/A,N/A
Tall Wine glass hits_cap_3.wav,N/A,N/A,"A fork rings against a wine glass several times, making a clinging sound.",N/A,N/A
Tall Wine glass hits_cap_4.wav,N/A,N/A,N/A,The clank of a fork against a wind glass rings out a number of times.,N/A
Tall Wine glass hits_cap_5.wav,N/A,N/A,N/A,N/A,The tinkling of small objects like a champagne toast or wind chimes.
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01.wav,A few gunshots are being fired at the firing range.,A few gunshots are fired at the target shooting range.,A gun is fired and then echoes loudly.,A strong hammering noise rings out multiple times.,Brief moments of silence are preceded by loud thumps
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01_cap_1.wav,A few gunshots are being fired at the firing range.,N/A,N/A,N/A,N/A
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01_cap_2.wav,N/A,A few gunshots are fired at the target shooting range.,N/A,N/A,N/A
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01_cap_3.wav,N/A,N/A,A gun is fired and then echoes loudly.,N/A,N/A
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01_cap_4.wav,N/A,N/A,N/A,A strong hammering noise rings out multiple times.,N/A
IMPACT_DISHWASHER_HIT_JUNK_DEBRIS_JACKMENHORN_01_cap_5.wav,N/A,N/A,N/A,N/A,Brief moments of silence are preceded by loud thumps
Stove Top(Gas)_1-2.wav,A gas pilot is being turned on and lit repeatedly.,A gas pilot is repeatedly initiated and ignited.,A knob is turned on and off and steam is spraying out while a pounding sound happens occasionally.,A person adjusting an indoor gas home appliance.,The steam sprays when the knob is turned and it makes a pounding sound once in awhile.
Stove Top(Gas)_1-2_cap_1.wav,A gas pilot is being turned on and lit repeatedly.,N/A,N/A,N/A,N/A
Stove Top(Gas)_1-2_cap_2.wav,N/A,A gas pilot is repeatedly initiated and ignited.,N/A,N/A,N/A
Stove Top(Gas)_1-2_cap_3.wav,N/A,N/A,A knob is turned on and off and steam is spraying out while a pounding sound happens occasionally.,N/A,N/A
Stove Top(Gas)_1-2_cap_4.wav,N/A,N/A,N/A,A person adjusting an indoor gas home appliance.,N/A
Stove Top(Gas)_1-2_cap_5.wav,N/A,N/A,N/A,N/A,The steam sprays when the knob is turned and it makes a pounding sound once in awhile.
Chalk on Pavement.wav,A person is writing on a chalkboard in a classroom.,A person writes on the blackboard with the most squeaky piece of chalk in the world.,Someone that is writing on a chalkboard in a classroom.,Writing small lines on a chalkboard with chalk and people chatting.,drawing picture lines with a pencil on paper
Chalk on Pavement_cap_1.wav,A person is writing on a chalkboard in a classroom.,N/A,N/A,N/A,N/A
Chalk on Pavement_cap_2.wav,N/A,A person writes on the blackboard with the most squeaky piece of chalk in the world.,N/A,N/A,N/A
Chalk on Pavement_cap_3.wav,N/A,N/A,Someone that is writing on a chalkboard in a classroom.,N/A,N/A
Chalk on Pavement_cap_4.wav,N/A,N/A,N/A,Writing small lines on a chalkboard with chalk and people chatting.,N/A
Chalk on Pavement_cap_5.wav,N/A,N/A,N/A,N/A,drawing picture lines with a pencil on paper
circulation.wav,A car with a siren suddenly sounds for a brief moment as the engine speeds up and moves away.,A stopped car suddenly turned on its siren and accelerated quickly away.,A variety of vehicles whizzing past including an emergency vehicle with its siren wailing.,A vehicle has a siren on in the middle of traffic,The ambulance is stuck in traffic while its first goes off then siren goes off and cars zoom by.
circulation_cap_1.wav,A car with a siren suddenly sounds for a brief moment as the engine speeds up and moves away.,N/A,N/A,N/A,N/A
circulation_cap_2.wav,N/A,A stopped car suddenly turned on its siren and accelerated quickly away.,N/A,N/A,N/A
circulation_cap_3.wav,N/A,N/A,A variety of vehicles whizzing past including an emergency vehicle with its siren wailing.,N/A,N/A
circulation_cap_4.wav,N/A,N/A,N/A,A vehicle has a siren on in the middle of traffic,N/A
circulation_cap_5.wav,N/A,N/A,N/A,N/A,The ambulance is stuck in traffic while its first goes off then siren goes off and cars zoom by.
DC Metro - Interior 2.wav,A locomotive is moving down railroad tracks and a person is talking nearby.,A train is heading down train tracks and a person is speaking close by.,A train rolls by on tracks and makes a loud sound as it breaks and a speaker announces something.,"A train rolls down the tracks, engages its brakes, and a speaker makes an announcement.","wind is blowing, a roar of a train passing by, a man is speaking"
DC Metro - Interior 2_cap_1.wav,A locomotive is moving down railroad tracks and a person is talking nearby.,N/A,N/A,N/A,N/A
DC Metro - Interior 2_cap_2.wav,N/A,A train is heading down train tracks and a person is speaking close by.,N/A,N/A,N/A
DC Metro - Interior 2_cap_3.wav,N/A,N/A,A train rolls by on tracks and makes a loud sound as it breaks and a speaker announces something.,N/A,N/A
DC Metro - Interior 2_cap_4.wav,N/A,N/A,N/A,"A train rolls down the tracks, engages its brakes, and a speaker makes an announcement.",N/A
DC Metro - Interior 2_cap_5.wav,N/A,N/A,N/A,N/A,"wind is blowing, a roar of a train passing by, a man is speaking"
"coastal road on the beach, scooter, motorcycle, car.wav",A helicopter buzzes around a busy highway and makes sounds.,A helicopter buzzes around above a busy highway.,A vehicle buzzes and drives by succeeded by other vehicles.,Multiple cars as well as motorbikes drive by an intersection.,Multiple cars drive by an intersection as well as motorbikes.
